Orthogroup	E_salsugineum	S_parvula
OG0014796	Thhalv10010822m.g	Sp5g06610
OG0014797	Thhalv10010703m.g	Sp5g06620
OG0014798	Thhalv10010400m.g	Sp5g06640
OG0014799	Thhalv10010522m.g	Sp5g06650
OG0014800	Thhalv10010805m.g	Sp5g06820
OG0014801	Thhalv10010524m.g	Sp5g06830
OG0014802	Thhalv10010319m.g	Sp5g06840
OG0014803	Thhalv10010326m.g	Sp5g06900
OG0014804	Thhalv10010745m.g	Sp5g06960
OG0014805	Thhalv10010312m.g	Sp5g06970
OG0014806	Thhalv10010081m.g	Sp5g06990
OG0014807	Thhalv10010786m.g	Sp5g07000
OG0014808	Thhalv10010627m.g	Sp5g07010
OG0014809	Thhalv10010493m.g	Sp5g07100
OG0014810	Thhalv10010685m.g	Sp5g07140
OG0014811	Thhalv10010135m.g	Sp5g07190
OG0014812	Thhalv10010264m.g	Sp5g07200
OG0014813	Thhalv10023560m.g, Thhalv10010501m.g	Sp5g08160
OG0014814	Thhalv10010371m.g	Sp5g18210, Sp5g08320
OG0014815	Thhalv10023482m.g, Thhalv10010267m.g	Sp5g09190
OG0014816	Thhalv10023197m.g	Sp1g22390
OG0014818	Thhalv10022910m.g	Sp3g32150
OG0014819	Thhalv10022879m.g	Sp3g32160
OG0014820	Thhalv10022572m.g	Sp3g32790
OG0014821	Thhalv10002047m.g	Sp3g32970
OG0014822	Thhalv10002311m.g	Sp3g33380
OG0014823	Thhalv10002082m.g	Sp3g33460
OG0014824	Thhalv10002001m.g	Sp3g34020
OG0014826	Thhalv10002109m.g	Sp3g34120
OG0014827	Thhalv10015165m.g	Sp6g31180
OG0014828	Thhalv10002651m.g	Sp5g15880
OG0014829	Thhalv10002762m.g	Sp5g15790, Sp5g15760
OG0014830	Thhalv10027897m.g	Sp7g03740
OG0014831	Thhalv10011640m.g	Sp1g34710
OG0014832	Thhalv10025592m.g	Sp7g15340
OG0014833	Thhalv10017711m.g, Thhalv10027717m.g	Sp7g03590
OG0014834	Thhalv10027932m.g	Sp7g03710
OG0014835	Thhalv10027987m.g	Sp7g04020
OG0014836	Thhalv10027819m.g	Sp7g04090
OG0014837	Thhalv10027854m.g	Sp7g04170
OG0014839	Thhalv10024989m.g	Sp7g13420
OG0014841	Thhalv10025537m.g	Sp7g12910
OG0014842	Thhalv10017599m.g, Thhalv10027440m.g	Sp7g12690
OG0014843	Thhalv10026537m.g	Sp3g21110, Sp7g12320
OG0014844	Thhalv10017094m.g	Sp4g11000
OG0014845	Thhalv10028056m.g, Thhalv10028081m.g	Sp7g03940
OG0014846	Thhalv10028268m.g, Thhalv10028313m.g	Sp7g03980
OG0014847	Thhalv10027633m.g	Sp7g00750, SpUn0010_0230
OG0014848	Thhalv10028139m.g, Thhalv10027719m.g	Sp7g05510
OG0014849	Thhalv10009170m.g	Sp1g01080
OG0014850	Thhalv10024348m.g, Thhalv10027301m.g	Sp7g06590
OG0014852	Thhalv10027255m.g	Sp7g25810, Sp7g25800, Sp7g25820
OG0014855	Thhalv10024184m.g, Thhalv10025834m.g, Thhalv10017992m.g	Sp5g35830
OG0014856	Thhalv10021278m.g, Thhalv10027437m.g, Thhalv10015676m.g	Sp3g00650
OG0014857	Thhalv10027368m.g, Thhalv10025255m.g	Sp7g10320
OG0014857	Thhalv10027507m.g	SpUn0314_0010
OG0014860	Thhalv10017562m.g	Sp1g27780, Sp4g17760
OG0014864	Thhalv10002162m.g, Thhalv10009073m.g, Thhalv10009884m.g, Thhalv10009050m.g	Sp1g10390
OG0014867	Thhalv10028356m.g, Thhalv10029195m.g	Sp6g06800, Sp6g10420, SpUn1326_0010
OG0014869	Thhalv10006413m.g	Sp4g05130, SpUn0058_0020, Sp1g33920, Sp6g08620
OG0014870	Thhalv10015263m.g, Thhalv10016045m.g, Thhalv10015608m.g, Thhalv10015632m.g	Sp5g17090
OG0014871	Thhalv10001202m.g	Sp2g11790, Sp2g11780
OG0014871	Thhalv10001116m.g	Sp2g11770
OG0014872	Thhalv10002435m.g	Sp5g23480, SpUn0732_0010, Sp5g17990
OG0014875	Thhalv10018229m.g	Sp5g25070
OG0014895	Thhalv10001003m.g	Sp2g12020
OG0014897	Thhalv10000973m.g	Sp2g11860
OG0014899	Thhalv10001070m.g	Sp2g11580, SpUn0036_0030
OG0014900	Thhalv10001155m.g	Sp2g11240
OG0014902	Thhalv10001030m.g	Sp2g10850
OG0014903	Thhalv10000926m.g	Sp2g10840
OG0014905	Thhalv10000893m.g	Sp2g10740
OG0014906	Thhalv10001027m.g	Sp2g10570
OG0014910	Thhalv10000803m.g	Sp2g10330
OG0014911	Thhalv10001032m.g	Sp2g10270
OG0014913	Thhalv10001241m.g	Sp2g09880
OG0014915	Thhalv10001121m.g	Sp2g09850, Sp2g09860
OG0014918	Thhalv10001143m.g	Sp2g09600
OG0014919	Thhalv10000807m.g	Sp2g09580
OG0014920	Thhalv10001002m.g	Sp2g09570
OG0014921	Thhalv10001188m.g	Sp2g09330
OG0014923	Thhalv10025948m.g	Sp7g11130
OG0014924	Thhalv10026745m.g	Sp7g11110
OG0014925	Thhalv10027024m.g	Sp7g11010
OG0014927	Thhalv10024576m.g	Sp7g10950
OG0014928	Thhalv10024713m.g	Sp7g10920
OG0014929	Thhalv10026810m.g	Sp7g10880
OG0014932	Thhalv10026263m.g	Sp7g10660
OG0014933	Thhalv10022899m.g	Sp3g28020
OG0014934	Thhalv10002084m.g	Sp4g05610
OG0014935	Thhalv10001899m.g	Sp4g05550
OG0014936	Thhalv10000347m.g	Sp4g05200
OG0014937	Thhalv10000356m.g	Sp4g04350
OG0014938	Thhalv10000153m.g	SpUn0318_0010
OG0014940	Thhalv10000189m.g	Sp4g03510
OG0014941	Thhalv10000345m.g	Sp4g03430
OG0014942	Thhalv10000361m.g	Sp4g03410
OG0014943	Thhalv10000220m.g	Sp4g03250
OG0014945	Thhalv10000507m.g	Sp4g02950
OG0014946	Thhalv10000536m.g	Sp4g02940
OG0014948	Thhalv10000201m.g	Sp4g02740
OG0014949	Thhalv10000313m.g	Sp4g02720
OG0014950	Thhalv10000091m.g	Sp4g02700
OG0014952	Thhalv10000206m.g	Sp4g02480
OG0014954	Thhalv10000591m.g	Sp4g02430
OG0014955	Thhalv10000332m.g	Sp4g02420
OG0014956	Thhalv10000438m.g	Sp4g02280
OG0014960	Thhalv10026860m.g	Sp7g13570
OG0014961	Thhalv10025557m.g	Sp7g10540
OG0014963	Thhalv10016364m.g	Sp4g11660
OG0014964	Thhalv10017620m.g	Sp4g11500
OG0014965	Thhalv10017607m.g	Sp4g11480
OG0014966	Thhalv10017032m.g	Sp4g11340
OG0014967	Thhalv10017667m.g	Sp4g11260
OG0014970	Thhalv10017338m.g	Sp4g10910
OG0014971	Thhalv10017924m.g	Sp4g10890
OG0014972	Thhalv10016624m.g	Sp4g10830
OG0014973	Thhalv10016236m.g	Sp4g10770
OG0014974	Thhalv10017824m.g	Sp4g10760
OG0014975	Thhalv10016903m.g	Sp4g10600
OG0014976	Thhalv10023084m.g, Thhalv10022402m.g	Sp3g11150
OG0014978	Thhalv10002358m.g	Sp1g31940, Sp3g26960
OG0014981	Thhalv10017780m.g	Sp4g22730
OG0014982	Thhalv10017534m.g	Sp4g22670
OG0014984	Thhalv10017681m.g	Sp4g22530
OG0014985	Thhalv10016723m.g	Sp4g22500
OG0014986	Thhalv10017342m.g	Sp4g22430
OG0014987	Thhalv10016586m.g	Sp4g22290
OG0014988	Thhalv10016275m.g	Sp4g22240
OG0014989	Thhalv10017947m.g	Sp4g22160
OG0014990	Thhalv10016677m.g	Sp4g21970
OG0014991	Thhalv10016721m.g	Sp4g21940
OG0014992	Thhalv10016248m.g	Sp4g21880
OG0014994	Thhalv10016936m.g	SpUn0165_0020
OG0014995	Thhalv10016955m.g	Sp4g21680
OG0014996	Thhalv10016278m.g	Sp4g21510
OG0014997	Thhalv10016876m.g	Sp4g21430
OG0014998	Thhalv10017009m.g	Sp4g21360
OG0014999	Thhalv10016606m.g	Sp4g21330
OG0015000	Thhalv10017720m.g	Sp4g21280
OG0015001	Thhalv10016907m.g	Sp4g21220
OG0015003	Thhalv10016593m.g	Sp4g21170
OG0015004	Thhalv10017583m.g	Sp4g20850
OG0015005	Thhalv10016695m.g	Sp4g20830
OG0015007	Thhalv10017306m.g	Sp4g20500
OG0015008	Thhalv10017664m.g	Sp4g20390
OG0015009	Thhalv10016292m.g	Sp4g20330
OG0015010	Thhalv10017371m.g	Sp4g20230
OG0015011	Thhalv10016685m.g	Sp4g20170
OG0015012	Thhalv10017974m.g	Sp4g20150
OG0015013	Thhalv10016976m.g	Sp4g20130
OG0015014	Thhalv10017180m.g	Sp4g20030
OG0015015	Thhalv10017622m.g	Sp4g19970
OG0015016	Thhalv10016783m.g	Sp4g19940
OG0015018	Thhalv10017652m.g	Sp4g19740
OG0015019	Thhalv10016916m.g	Sp4g19690
OG0015020	Thhalv10016235m.g	Sp4g19610
OG0015021	Thhalv10017913m.g	Sp4g19330
OG0015022	Thhalv10016383m.g	Sp4g19260
OG0015023	Thhalv10017676m.g	Sp4g19010
OG0015024	Thhalv10017537m.g	Sp4g18750
OG0015025	Thhalv10017290m.g	Sp4g18710
OG0015028	Thhalv10017499m.g	Sp4g18540
OG0015029	Thhalv10016603m.g	Sp4g18460
OG0015030	Thhalv10016966m.g	Sp4g18450
OG0015031	Thhalv10017557m.g	Sp4g18430
OG0015032	Thhalv10017280m.g	Sp4g18380
OG0015033	Thhalv10016952m.g	Sp4g18320
OG0015034	Thhalv10017064m.g	Sp4g18300
OG0015035	Thhalv10017726m.g	Sp4g18230
OG0015036	Thhalv10016634m.g	Sp4g18130
OG0015037	Thhalv10017440m.g	Sp4g18000
OG0015038	Thhalv10017258m.g	Sp4g17960
OG0015039	Thhalv10017609m.g	Sp4g17930
OG0015040	Thhalv10017475m.g	Sp4g17920
OG0015041	Thhalv10016655m.g	Sp4g17910
OG0015042	Thhalv10016754m.g	Sp4g17900
OG0015043	Thhalv10016925m.g	Sp4g17890
OG0015044	Thhalv10017493m.g	Sp4g17830
OG0015045	Thhalv10016800m.g	Sp4g17710
OG0015046	Thhalv10017563m.g	Sp4g17640
OG0015047	Thhalv10017027m.g	Sp4g17490
OG0015048	Thhalv10017975m.g	Sp4g17380
OG0015049	Thhalv10016310m.g	Sp4g17370
OG0015050	Thhalv10017758m.g	Sp4g17360
OG0015051	Thhalv10016993m.g	Sp2g07050
OG0015052	Thhalv10016209m.g	Sp4g17230
OG0015054	Thhalv10017016m.g	Sp4g17210
OG0015055	Thhalv10017751m.g	Sp4g17100
OG0015056	Thhalv10017961m.g	Sp4g16980
OG0015057	Thhalv10017344m.g	Sp4g16840
OG0015058	Thhalv10017025m.g	Sp4g16730
OG0015059	Thhalv10017825m.g	Sp4g16710
OG0015060	Thhalv10016392m.g	Sp4g16670
OG0015061	Thhalv10017039m.g	Sp4g16660
OG0015062	Thhalv10017133m.g	Sp4g16400
OG0015063	Thhalv10017644m.g	Sp4g16270
OG0015065	Thhalv10017206m.g	Sp4g16150
OG0015066	Thhalv10017458m.g	Sp4g16140
OG0015067	Thhalv10017788m.g	Sp4g16100
OG0015068	Thhalv10017732m.g	Sp4g16030
OG0015069	Thhalv10017892m.g, Thhalv10027424m.g	Sp4g15990
OG0015071	Thhalv10017931m.g	Sp4g15700
OG0015072	Thhalv10016412m.g	Sp4g15630
OG0015073	Thhalv10029314m.g	Sp6g05560
OG0015076	Thhalv10028371m.g	Sp6g05800
OG0015077	Thhalv10028390m.g	Sp6g05880
OG0015078	Thhalv10028795m.g	Sp6g05900
OG0015079	Thhalv10028593m.g	Sp6g06100
OG0015080	Thhalv10028873m.g	Sp6g06340
OG0015081	Thhalv10028849m.g	Sp6g06640
OG0015082	Thhalv10029446m.g	Sp6g06590
OG0015084	Thhalv10029078m.g	Sp6g06440
OG0015085	Thhalv10028781m.g	Sp6g06820
OG0015086	Thhalv10028784m.g	Sp6g06840
OG0015087	Thhalv10006178m.g	Sp5g02160
OG0015088	Thhalv10028483m.g	Sp6g06990
OG0015089	Thhalv10029062m.g	Sp6g07100
OG0015090	Thhalv10029048m.g	Sp6g07150
OG0015091	Thhalv10028731m.g	Sp6g07390
OG0015092	Thhalv10028904m.g	Sp6g07500
OG0015093	Thhalv10028785m.g	Sp6g07540
OG0015094	Thhalv10011673m.g	Sp6g07560
OG0015095	Thhalv10029196m.g	Sp6g07600
OG0015096	Thhalv10028428m.g	Sp6g07710
OG0015097	Thhalv10029288m.g	Sp6g08110
OG0015099	Thhalv10027357m.g, Thhalv10029269m.g	Sp6g08480
OG0015100	Thhalv10004546m.g	Sp7g37590
OG0015101	Thhalv10026049m.g	Sp7g37540
OG0015102	Thhalv10025549m.g	Sp7g37510
OG0015103	Thhalv10026442m.g	Sp7g37440
OG0015104	Thhalv10025065m.g	Sp7g37410
OG0015105	Thhalv10027183m.g	Sp7g37380
OG0015106	Thhalv10025976m.g	Sp7g37370
OG0015107	Thhalv10024832m.g, Thhalv10013200m.g	Sp7g37350
OG0015108	Thhalv10024216m.g	Sp7g37340
OG0015109	Thhalv10025662m.g	Sp7g37320
OG0015110	Thhalv10024738m.g	Sp7g37310
OG0015111	Thhalv10026572m.g	Sp7g37280
OG0015112	Thhalv10025344m.g	Sp7g37230
OG0015113	Thhalv10026471m.g	Sp7g37190
OG0015114	Thhalv10025886m.g	Sp7g37160
OG0015115	Thhalv10025445m.g	Sp7g37150
OG0015116	Thhalv10024826m.g	Sp7g37140
OG0015117	Thhalv10024805m.g	Sp7g37130
OG0015118	Thhalv10025589m.g	Sp7g37120
OG0015119	Thhalv10025944m.g	Sp7g37110
OG0015121	Thhalv10027066m.g	Sp7g36980
OG0015122	Thhalv10026642m.g	Sp7g36970
OG0015123	Thhalv10027283m.g	Sp7g36860
OG0015124	Thhalv10027409m.g	Sp7g36830
OG0015125	Thhalv10026157m.g	Sp7g36730
OG0015126	Thhalv10025633m.g	Sp7g36670
OG0015128	Thhalv10024435m.g	Sp7g02900
OG0015129	Thhalv10024249m.g	Sp7g36460
OG0015130	Thhalv10025635m.g	Sp7g36420
OG0015131	Thhalv10025971m.g	Sp7g36280
OG0015132	Thhalv10025887m.g	Sp7g36170
OG0015133	Thhalv10025949m.g	Sp7g36150
OG0015134	Thhalv10025958m.g	Sp7g36120
OG0015135	Thhalv10025314m.g	Sp7g36070
OG0015136	Thhalv10026765m.g	Sp7g36050
OG0015138	Thhalv10025595m.g	Sp7g35960
OG0015139	Thhalv10025764m.g	Sp7g35900
OG0015140	Thhalv10027594m.g	Sp7g35760
OG0015141	Thhalv10026515m.g	Sp7g35750
OG0015142	Thhalv10025749m.g	Sp7g35630
OG0015143	Thhalv10025540m.g	Sp7g35610
OG0015144	Thhalv10024448m.g	Sp7g35540
OG0015145	Thhalv10026061m.g	Sp7g35500
OG0015146	Thhalv10027117m.g	Sp7g35380
OG0015147	Thhalv10025317m.g	Sp7g35170
OG0015148	Thhalv10025378m.g	Sp7g34820
OG0015149	Thhalv10027234m.g	Sp7g34810
OG0015150	Thhalv10026229m.g	Sp7g34740
OG0015151	Thhalv10025333m.g	Sp7g34660
OG0015152	Thhalv10026416m.g	Sp7g34540
OG0015153	Thhalv10016530m.g	Sp4g20420
OG0015154	Thhalv10017944m.g, Thhalv10027500m.g	Sp4g20590
OG0015155	Thhalv10016542m.g	Sp4g20800
OG0015156	Thhalv10016585m.g	Sp4g20920
OG0015157	Thhalv10017229m.g	Sp4g21050
OG0015158	Thhalv10017000m.g	Sp4g21450
OG0015159	Thhalv10016823m.g	Sp4g21810
OG0015160	Thhalv10016421m.g	Sp4g22610
OG0015161	Thhalv10017112m.g	Sp4g22630
OG0015162	Thhalv10016518m.g	Sp4g22830
OG0015163	Thhalv10017560m.g	Sp4g22920
OG0015164	Thhalv10017587m.g	Sp4g23030
OG0015165	Thhalv10017507m.g	Sp4g23080
OG0015166	Thhalv10016132m.g	Sp4g23090
OG0015167	Thhalv10017173m.g	Sp4g23330
OG0015169	Thhalv10017724m.g	Sp4g23630
OG0015170	Thhalv10017494m.g	Sp4g23640
OG0015171	Thhalv10017081m.g	Sp4g23670
OG0015172	Thhalv10017476m.g	Sp4g23690
OG0015173	Thhalv10016487m.g	Sp4g23730
OG0015174	Thhalv10017915m.g	Sp2g15640
OG0015175	Thhalv10016824m.g	Sp4g24190
OG0015176	Thhalv10017746m.g	Sp4g24200
OG0015178	Thhalv10017799m.g	Sp4g24270
OG0015179	Thhalv10017030m.g	Sp4g24420
OG0015180	Thhalv10016527m.g	Sp4g24430
OG0015181	Thhalv10016923m.g	Sp4g24530
OG0015182	Thhalv10017870m.g	Sp4g24560
OG0015183	Thhalv10017308m.g	Sp4g24750
OG0015184	Thhalv10017925m.g	Sp4g24760
OG0015185	Thhalv10017132m.g	Sp4g24880
OG0015186	Thhalv10016617m.g	Sp4g24920
OG0015187	Thhalv10017067m.g	Sp4g25030
OG0015188	Thhalv10017103m.g	Sp4g25070
OG0015189	Thhalv10016513m.g	Sp4g25110
OG0015190	Thhalv10016522m.g	Sp4g25180
OG0015191	Thhalv10017125m.g	Sp4g25230
OG0015193	Thhalv10001753m.g	Sp4g25400
OG0015194	Thhalv10001781m.g	Sp7g17780
OG0015195	Thhalv10001353m.g	Sp4g25480
OG0015196	Thhalv10001762m.g	Sp4g25550
OG0015197	Thhalv10001718m.g	Sp4g25680
OG0015198	Thhalv10001788m.g	Sp4g25700
OG0015199	Thhalv10001421m.g	Sp4g26070
OG0015200	Thhalv10001782m.g	Sp4g26210
OG0015201	Thhalv10001482m.g, Thhalv10001769m.g	Sp4g26300
OG0015202	Thhalv10001390m.g	Sp4g26310
OG0015203	Thhalv10001743m.g	Sp4g26400
OG0015204	Thhalv10001676m.g	Sp4g26420
OG0015205	Thhalv10001601m.g	Sp4g26430
OG0015206	Thhalv10001354m.g	Sp4g26570
OG0015207	Thhalv10001748m.g	Sp4g26580
OG0015208	Thhalv10001551m.g	Sp4g26690
OG0015209	Thhalv10001683m.g	Sp4g26710
OG0015210	Thhalv10001797m.g	Sp4g26750
OG0015211	Thhalv10001572m.g	Sp4g26760
OG0015212	Thhalv10001613m.g	Sp4g26770
OG0015213	Thhalv10001792m.g	Sp4g27020
OG0015214	Thhalv10001413m.g	Sp4g27040
OG0015215	Thhalv10001525m.g	Sp4g27100
OG0015216	Thhalv10001784m.g	SpUn0031_0110
OG0015217	Thhalv10001485m.g	Sp4g27340
OG0015218	Thhalv10001343m.g	Sp4g27640
OG0015219	Thhalv10001326m.g	Sp4g27750
OG0015220	Thhalv10001387m.g	Sp4g27770
OG0015223	Thhalv10001382m.g	Sp4g28100
OG0015224	Thhalv10001755m.g	Sp4g28210
OG0015225	Thhalv10001302m.g	Sp4g28290
OG0015226	Thhalv10001561m.g	Sp4g28350
OG0015227	Thhalv10001727m.g	Sp4g28470
OG0015228	Thhalv10001678m.g	Sp4g28650
OG0015229	Thhalv10001434m.g	Sp4g28760
OG0015232	Thhalv10001555m.g	Sp4g28890
OG0015233	Thhalv10001468m.g	Sp4g29020
OG0015234	Thhalv10001629m.g	Sp4g29040
OG0015236	Thhalv10001616m.g	Sp4g29270
OG0015237	Thhalv10001422m.g	Sp4g29450
OG0015238	Thhalv10001657m.g	Sp4g29480
OG0015239	Thhalv10001609m.g	Sp4g29500
OG0015241	Thhalv10001636m.g	Sp4g29600
OG0015242	Thhalv10001666m.g	Sp4g29650
OG0015243	Thhalv10001724m.g	Sp4g29730
OG0015245	Thhalv10001598m.g	Sp4g29830
OG0015246	Thhalv10001672m.g	Sp4g29870
OG0015247	Thhalv10001655m.g	Sp4g29990
OG0015248	Thhalv10001101m.g	Sp4g30010
OG0015249	Thhalv10001558m.g	Sp4g30040
OG0015251	Thhalv10009943m.g	Sp1g19220
OG0015252	Thhalv10009307m.g	Sp1g19250
OG0015253	Thhalv10008639m.g	Sp1g19450
OG0015255	Thhalv10009993m.g, Thhalv10009704m.g	Sp1g19480
OG0015256	Thhalv10009423m.g	Sp1g19620
OG0015257	Thhalv10008264m.g	Sp1g19740
OG0015258	Thhalv10028569m.g, Thhalv10009853m.g	Sp1g19750
OG0015260	Thhalv10007970m.g	Sp1g20010
OG0015261	Thhalv10007248m.g	Sp1g20060
OG0015262	Thhalv10006627m.g	Sp1g20100
OG0015263	Thhalv10009842m.g	Sp1g20300
OG0015265	Thhalv10008931m.g	Sp1g20800
OG0015266	Thhalv10007246m.g	Sp1g20840
OG0015267	Thhalv10006630m.g	Sp1g20880
OG0015268	Thhalv10008871m.g	Sp1g20970
OG0015269	Thhalv10007766m.g	Sp1g21460
OG0015270	Thhalv10007920m.g	Sp1g21470
OG0015271	Thhalv10006885m.g	Sp1g21500
OG0015272	Thhalv10009361m.g, Thhalv10009595m.g	Sp1g21550
OG0015273	Thhalv10007185m.g	Sp1g21570
OG0015274	Thhalv10007979m.g	Sp1g21670
OG0015275	Thhalv10007854m.g	Sp1g21720
OG0015276	Thhalv10007668m.g	Sp1g21850
OG0015277	Thhalv10007288m.g	Sp1g22050
OG0015279	Thhalv10006590m.g	Sp1g22360
OG0015280	Thhalv10007125m.g	Sp1g22430
OG0015282	Thhalv10008642m.g	Sp1g22590
OG0015283	Thhalv10009743m.g	Sp1g22780
OG0015284	Thhalv10008406m.g	Sp1g22820
OG0015285	Thhalv10006846m.g	Sp1g22860
OG0015286	Thhalv10009875m.g	Sp1g22920
OG0015287	Thhalv10008816m.g	Sp1g23150
OG0015288	Thhalv10008321m.g	Sp1g23180
OG0015290	Thhalv10007367m.g	Sp1g23250
OG0015291	Thhalv10010028m.g	Sp1g23260
OG0015292	Thhalv10009121m.g	Sp1g23270
OG0015293	Thhalv10008862m.g	Sp1g23350
OG0015294	Thhalv10007667m.g, Thhalv10009496m.g	Sp1g23380
OG0015296	Thhalv10009145m.g	Sp1g23600
OG0015297	Thhalv10008813m.g	Sp1g23610
OG0015298	Thhalv10009308m.g	Sp1g23710
OG0015299	Thhalv10007201m.g	Sp1g23770
OG0015300	Thhalv10008280m.g	Sp1g23860
OG0015301	Thhalv10008556m.g	Sp1g23880
OG0015304	Thhalv10006736m.g	Sp1g24070
OG0015305	Thhalv10008849m.g	Sp1g24250
OG0015306	Thhalv10009328m.g	Sp1g24350
OG0015307	Thhalv10008557m.g	Sp1g24390
OG0015309	Thhalv10009086m.g	Sp1g24570
OG0015310	Thhalv10009434m.g	Sp1g24630
OG0015311	Thhalv10007568m.g	Sp1g24660
OG0015312	Thhalv10009080m.g	Sp1g24740
OG0015313	Thhalv10008880m.g	Sp1g24760
OG0015315	Thhalv10009590m.g	Sp1g24890
OG0015316	Thhalv10008389m.g	Sp1g24920
OG0015317	Thhalv10009513m.g	Sp1g24940
OG0015318	Thhalv10007287m.g	Sp1g24960
OG0015319	Thhalv10008914m.g	Sp1g25090
OG0015320	Thhalv10007223m.g	Sp1g25140
OG0015321	Thhalv10007535m.g	Sp1g25240
OG0015322	Thhalv10006670m.g	Sp1g25640
OG0015323	Thhalv10009586m.g	Sp1g25660
OG0015324	Thhalv10009741m.g	Sp1g25670
OG0015328	Thhalv10007818m.g	Sp1g25950
OG0015329	Thhalv10007160m.g	Sp1g25960
OG0015330	Thhalv10008361m.g	Sp1g26010
OG0015331	Thhalv10009295m.g	Sp1g26100
OG0015332	Thhalv10007346m.g	Sp1g26210
OG0015333	Thhalv10009012m.g	Sp1g26360
OG0015335	Thhalv10006779m.g	Sp1g26470
OG0015336	Thhalv10006701m.g	Sp1g26510
OG0015338	Thhalv10007354m.g, Thhalv10009705m.g	Sp1g26610
OG0015339	Thhalv10009323m.g	Sp1g26670
OG0015340	Thhalv10009325m.g	Sp1g26680
OG0015341	Thhalv10008294m.g	Sp1g26750
OG0015342	Thhalv10009319m.g	Sp1g26810
OG0015344	Thhalv10009789m.g	Sp1g26890
OG0015345	Thhalv10007222m.g	Sp1g27230
OG0015346	Thhalv10009746m.g	Sp1g27290
OG0015348	Thhalv10008873m.g	Sp1g27370
OG0015349	Thhalv10008916m.g	Sp1g27430
OG0015350	Thhalv10009456m.g	Sp1g27480
OG0015351	Thhalv10007389m.g	Sp1g27750
OG0015352	Thhalv10009642m.g	Sp1g28520
OG0015353	Thhalv10009100m.g	Sp1g28510
OG0015355	Thhalv10007401m.g	Sp1g28400
OG0015356	Thhalv10008641m.g	Sp1g28380
OG0015357	Thhalv10006944m.g	Sp1g28370
OG0015358	Thhalv10007075m.g	Sp1g28280
OG0015359	Thhalv10009443m.g	Sp1g28250
OG0015361	Thhalv10007283m.g	Sp1g28700
OG0015364	Thhalv10009638m.g	Sp1g28780
OG0015366	Thhalv10010002m.g	Sp1g29080
OG0015367	Thhalv10007976m.g	Sp1g29180
OG0015369	Thhalv10008712m.g	Sp1g29340
OG0015370	Thhalv10006707m.g	Sp1g29610
OG0015372	Thhalv10001870m.g	Sp1g29940
OG0015373	Thhalv10001823m.g	Sp1g30080
OG0015375	Thhalv10001838m.g	Sp1g30150
OG0015377	Thhalv10001873m.g	Sp1g30500
OG0015378	Thhalv10003485m.g	Sp1g30610
OG0015379	Thhalv10004846m.g	Sp2g29620
OG0015380	Thhalv10005646m.g	Sp2g29590
OG0015381	Thhalv10003515m.g	Sp2g29580
OG0015382	Thhalv10004084m.g	Sp2g29440
OG0015383	Thhalv10005599m.g	Sp2g29400
OG0015385	Thhalv10003745m.g	Sp2g29320
OG0015386	Thhalv10005384m.g	Sp2g29310
OG0015388	Thhalv10004693m.g	Sp2g29130
OG0015389	Thhalv10003864m.g	Sp2g29120
OG0015391	Thhalv10005632m.g	Sp2g29000
OG0015392	Thhalv10004225m.g	Sp2g28990
OG0015393	Thhalv10005352m.g	Sp2g28950
OG0015394	Thhalv10003988m.g	Sp2g28860
OG0015395	Thhalv10004606m.g	Sp2g28840
OG0015396	Thhalv10004708m.g	Sp2g28830
OG0015397	Thhalv10005698m.g	Sp2g28810
OG0015398	Thhalv10004081m.g	Sp2g28790
OG0015399	Thhalv10004632m.g	Sp2g28680
OG0015400	Thhalv10005617m.g	Sp2g28450
OG0015401	Thhalv10005237m.g	Sp2g28300
OG0015402	Thhalv10003938m.g	Sp2g28280
OG0015403	Thhalv10004427m.g	Sp2g28260
OG0015404	Thhalv10005326m.g	Sp2g28210
OG0015405	Thhalv10005637m.g	Sp2g28110
OG0015406	Thhalv10005182m.g	Sp2g27980
OG0015407	Thhalv10005173m.g	Sp2g27970
OG0015409	Thhalv10003902m.g	Sp2g27940
OG0015411	Thhalv10004393m.g	Sp2g27910
OG0015412	Thhalv10005222m.g	Sp2g27840
OG0015413	Thhalv10004678m.g	Sp2g27800
OG0015414	Thhalv10004484m.g	Sp2g27770
OG0015415	Thhalv10004299m.g	Sp2g27720
OG0015416	Thhalv10004008m.g	Sp2g27660
OG0015417	Thhalv10004559m.g	Sp2g27310
OG0015418	Thhalv10004709m.g	Sp2g27260
OG0015419	Thhalv10005630m.g	Sp2g27250
OG0015420	Thhalv10004131m.g	Sp2g26980
OG0015421	Thhalv10003950m.g	Sp2g26570
OG0015423	Thhalv10005492m.g	Sp2g26480
OG0015424	Thhalv10005356m.g	Sp2g26450
OG0015425	Thhalv10005605m.g	Sp2g26420
OG0015426	Thhalv10003779m.g	Sp2g26330
OG0015428	Thhalv10005653m.g	Sp2g26230
OG0015429	Thhalv10004979m.g	Sp2g26220
OG0015430	Thhalv10004134m.g	Sp2g26210
OG0015431	Thhalv10004783m.g	Sp2g26190
OG0015432	Thhalv10005372m.g	Sp2g26120
OG0015433	Thhalv10004122m.g	Sp2g25950
OG0015436	Thhalv10003595m.g	Sp2g25540
OG0015437	Thhalv10004868m.g	Sp2g25510
OG0015438	Thhalv10004954m.g	Sp2g25340
OG0015439	Thhalv10005485m.g	Sp2g25330
