Orthogroup	S_diversifolius	S_parvula
OG0012595	Sdiv_ptg000003l_1899-R, Sdiv_ptg000014l_1031-R	Sp1g14030
OG0012596	Sdiv_ptg000014l_1033-R	Sp1g14070
OG0012597	Sdiv_ptg000014l_1034-R	Sp1g14100
OG0012598	Sdiv_ptg000003l_1881-R	Sp1g14290
OG0012599	Sdiv_ptg000003l_1879-R	Sp1g14320
OG0012600	Sdiv_ptg000003l_1877-R	Sp1g14330
OG0012601	Sdiv_ptg000003l_1875-R	Sp1g14360
OG0012602	Sdiv_ptg000003l_0120-R	Sp1g14370
OG0012603	Sdiv_ptg000014l_1056-R	Sp1g14380
OG0012604	Sdiv_ptg000003l_0122-R	Sp1g14390
OG0012605	Sdiv_ptg000014l_1062-R	Sp1g14460
OG0012606	Sdiv_ptg000003l_0132-R	Sp1g14510
OG0012607	Sdiv_ptg000003l_0133-R	Sp1g14520
OG0012608	Sdiv_ptg000003l_0137-R	Sp1g14580
OG0012609	Sdiv_ptg000003l_0139-R	Sp1g14600
OG0012610	Sdiv_ptg000003l_0140-R	Sp1g14630
OG0012611	Sdiv_ptg000014l_1071-R	Sp1g14640
OG0012612	Sdiv_ptg000003l_0141-R	Sp1g14650
OG0012613	Sdiv_ptg000014l_1073-R	Sp1g14670
OG0012614	Sdiv_ptg000003l_0146-R	Sp1g14700
OG0012615	Sdiv_ptg000014l_1079-R	Sp1g14760
OG0012616	Sdiv_ptg000014l_1080-R	Sp1g14810
OG0012617	Sdiv_ptg000014l_1083-R	Sp1g14870
OG0012618	Sdiv_ptg000014l_1086-R	Sp1g14900
OG0012619	Sdiv_ptg000014l_1089-R	Sp1g14950
OG0012620	Sdiv_ptg000014l_0295-R	Sp1g04190
OG0012621	Sdiv_ptg000014l_0294-R	Sp1g04180
OG0012622	Sdiv_ptg000014l_0290-R	Sp1g04140
OG0012623	Sdiv_ptg000003l_2677-R	Sp1g04130
OG0012624	Sdiv_ptg000014l_0276-R	Sp1g03930
OG0012625	Sdiv_ptg000003l_2692-R	Sp1g03890
OG0012626	Sdiv_ptg000014l_0273-R	Sp1g03880
OG0012627	Sdiv_ptg000003l_2695-R	Sp1g03840
OG0012628	Sdiv_ptg000014l_0268-R	Sp1g03810
OG0012629	Sdiv_ptg000014l_0266-R	Sp1g03800
OG0012630	Sdiv_ptg000014l_0265-R	Sp1g03790
OG0012631	Sdiv_ptg000003l_2698-R, Sdiv_ptg000014l_0264-R	Sp1g03780
OG0012632	Sdiv_ptg000003l_2699-R	Sp1g03750
OG0012633	Sdiv_ptg000003l_2703-R	Sp1g03730
OG0012634	Sdiv_ptg000014l_0260-R	Sp1g03720
OG0012635	Sdiv_ptg000003l_2704-R	Sp1g03690
OG0012636	Sdiv_ptg000010l_2618-R	Sp1g03670
OG0012637	Sdiv_ptg000014l_0257-R	Sp1g03630
OG0012638	Sdiv_ptg000014l_0252-R	Sp1g03570
OG0012639	Sdiv_ptg000014l_0250-R	Sp1g03540
OG0012640	Sdiv_ptg000014l_0249-R	Sp1g03530
OG0012641	Sdiv_ptg000003l_2718-R	Sp1g03490
OG0012642	Sdiv_ptg000003l_2727-R	Sp1g03400
OG0012643	Sdiv_ptg000003l_2729-R	Sp1g03390
OG0012644	Sdiv_ptg000014l_0232-R	Sp1g03380
OG0012645	Sdiv_ptg000014l_0225-R	Sp1g03260
OG0012646	Sdiv_ptg000003l_2741-R, Sdiv_ptg000014l_0223-R	Sp1g03240
OG0012647	Sdiv_ptg000014l_0217-R	Sp1g03170
OG0012648	Sdiv_ptg000014l_0210-R	Sp1g03060
OG0012649	Sdiv_ptg000014l_0209-R	Sp1g03050
OG0012650	Sdiv_ptg000003l_2756-R	Sp1g03020
OG0012651	Sdiv_ptg000003l_2757-R	Sp1g03010
OG0012652	Sdiv_ptg000014l_0200-R	Sp1g02950
OG0012653	Sdiv_ptg000014l_0194-R	Sp1g02870
OG0012654	Sdiv_ptg000003l_2767-R	Sp1g02860
OG0012655	Sdiv_ptg000014l_0192-R	Sp1g02840
OG0012656	Sdiv_ptg000014l_0185-R, Sdiv_ptg000003l_2800-R	Sp1g02780
OG0012657	Sdiv_ptg000003l_2798-R	Sp2g08940, Sp1g02750
OG0012658	Sdiv_ptg000003l_2794-R, Sdiv_ptg000014l_0179-R	Sp1g02700
OG0012659	Sdiv_ptg000014l_0178-R	Sp1g02690
OG0012660	Sdiv_ptg000014l_0177-R	Sp1g02670
OG0012661	Sdiv_ptg000003l_2788-R	Sp1g02610
OG0012662	Sdiv_ptg000003l_2785-R	Sp1g02570
OG0012663	Sdiv_ptg000003l_2783-R	Sp1g02550
OG0012664	Sdiv_ptg000003l_2777-R	Sp1g02490
OG0012665	Sdiv_ptg000014l_0161-R	Sp1g02480
OG0012667	Sdiv_ptg000003l_2774-R	SpUn1244_0010
OG0012668	Sdiv_ptg000003l_2837-R, Sdiv_ptg000014l_0119-R	Sp1g01880
OG0012669	Sdiv_ptg000003l_2869-R, Sdiv_ptg000014l_0092-R	Sp1g01450
OG0012670	Sdiv_ptg000003l_2894-R	Sp1g00990
OG0012671	Sdiv_ptg000014l_0059-R	Sp1g00910
OG0012672	Sdiv_ptg000003l_2899-R	Sp1g00880
OG0012674	Sdiv_ptg000003l_2902-R	Sp1g00870
OG0012675	Sdiv_ptg000003l_2904-R	Sp1g00830
OG0012676	Sdiv_ptg000014l_0053-R, Sdiv_ptg000003l_2905-R	Sp1g00820
OG0012677	Sdiv_ptg000014l_0051-R	Sp1g00810
OG0012678	Sdiv_ptg000014l_0050-R	Sp1g00800
OG0012679	Sdiv_ptg000003l_2908-R	Sp1g00790
OG0012680	Sdiv_ptg000003l_2909-R	Sp1g00780
OG0012681	Sdiv_ptg000003l_2912-R	Sp1g00730
OG0012682	Sdiv_ptg000003l_2915-R	Sp1g00670
OG0012683	Sdiv_ptg000014l_0037-R	Sp1g00640
OG0012684	Sdiv_ptg000014l_0035-R	Sp1g00620
OG0012685	Sdiv_ptg000003l_2919-R	Sp1g00590
OG0012686	Sdiv_ptg000014l_0026-R	Sp1g00460
OG0012687	Sdiv_ptg000003l_2927-R	Sp1g00450
OG0012688	Sdiv_ptg000003l_2930-R	Sp1g00420
OG0012689	Sdiv_ptg000003l_2933-R	Sp1g00400
OG0012690	Sdiv_ptg000003l_2948-R	Sp1g00170
OG0012691	Sdiv_ptg000003l_2949-R	Sp1g00160
OG0012692	Sdiv_ptg000014l_0008-R	Sp1g00120
OG0012693	Sdiv_ptg000014l_0005-R	Sp1g00090
OG0012694	Sdiv_ptg000014l_0001-R	Sp1g00050
OG0012695	Sdiv_ptg000002l_0985-R	SpUn0003_0310
OG0012696	Sdiv_ptg000015l_1148-R	SpUn0003_0280
OG0012698	Sdiv_ptg000015l_1145-R	Sp5g19000
OG0012699	Sdiv_ptg000003l_0383-R	Sp1g17850
OG0012700	Sdiv_ptg000003l_0387-R	Sp1g17900
OG0012703	Sdiv_ptg000003l_0388-R	Sp1g17930
OG0012704	Sdiv_ptg000014l_1324-R	Sp1g17940
OG0012705	Sdiv_ptg000003l_0390-R	Sp1g17950
OG0012706	Sdiv_ptg000003l_0394-R	Sp1g17990
OG0012707	Sdiv_ptg000003l_0409-R	Sp1g18190
OG0012709	Sdiv_ptg000003l_0413-R	Sp1g18270
OG0012710	Sdiv_ptg000003l_0414-R	Sp1g18280
OG0012711	Sdiv_ptg000003l_0417-R	Sp1g18320
OG0012712	Sdiv_ptg000014l_1356-R	Sp1g18370
OG0012713	Sdiv_ptg000014l_1367-R	Sp1g18500
OG0012714	Sdiv_ptg000014l_1368-R	Sp1g18520
OG0012716	Sdiv_ptg000014l_1395-R	Sp1g18750
OG0012717	Sdiv_ptg000014l_1407-R	Sp1g18870
OG0012718	Sdiv_ptg000014l_1412-R	Sp1g18930
OG0012719	Sdiv_ptg000003l_0466-R	Sp1g18950
OG0012720	Sdiv_ptg000003l_0467-R	Sp1g18960
OG0012721	Sdiv_ptg000003l_0468-R	Sp1g18970
OG0012722	Sdiv_ptg000003l_0471-R	Sp1g19000
OG0012723	Sdiv_ptg000003l_0472-R	Sp1g19010
OG0012724	Sdiv_ptg000003l_0473-R	Sp1g19020
OG0012725	Sdiv_ptg000014l_1422-R	Sp1g19030
OG0012726	Sdiv_ptg000003l_0474-R	Sp1g19040
OG0012727	Sdiv_ptg000003l_0475-R	Sp1g19050
OG0012730	Sdiv_ptg000003l_0505-R, Sdiv_ptg000014l_1452-R	Sp1g19430
OG0012732	Sdiv_ptg000014l_1511-R	Sp1g37580
OG0012733	Sdiv_ptg000003l_1677-R	Sp1g37670
OG0012734	Sdiv_ptg000014l_1501-R	Sp1g37790
OG0012735	Sdiv_ptg000003l_1687-R	Sp1g37840
OG0012737	Sdiv_ptg000003l_1700-R, Sdiv_ptg000014l_1485-R	SpUn0424_0010
OG0012738	Sdiv_ptg000005l_1236-R	Sp7g25970
OG0012739	Sdiv_ptg000005l_1235-R	Sp7g25960
OG0012740	Sdiv_ptg000005l_1231-R	Sp7g25910
OG0012741	Sdiv_ptg000004l_1533-R	Sp7g25850
OG0012742	Sdiv_ptg000004l_1532-R	Sp7g25840
OG0012743	Sdiv_ptg000004l_1531-R	Sp7g25830
OG0012744	Sdiv_ptg000004l_1528-R	Sp7g25750
OG0012745	Sdiv_ptg000005l_1223-R	Sp7g25740
OG0012746	Sdiv_ptg000005l_1220-R	Sp7g25710
OG0012747	Sdiv_ptg000005l_1213-R	Sp7g25650
OG0012748	Sdiv_ptg000005l_1212-R	Sp7g25630
OG0012749	Sdiv_ptg000004l_1516-R	Sp7g25600
OG0012750	Sdiv_ptg000004l_1499-R	Sp7g25400
OG0012751	Sdiv_ptg000004l_1491-R	Sp7g25320
OG0012752	Sdiv_ptg000004l_1488-R	Sp7g25270
OG0012753	Sdiv_ptg000004l_1486-R	Sp7g25240
OG0012754	Sdiv_ptg000005l_1181-R	Sp7g25230
OG0012755	Sdiv_ptg000005l_1177-R	Sp7g25170
OG0012756	Sdiv_ptg000005l_1172-R	Sp7g25090
OG0012757	Sdiv_ptg000005l_1169-R	Sp7g25050
OG0012758	Sdiv_ptg000004l_1470-R	Sp7g24960
OG0012760	Sdiv_ptg000004l_1466-R	Sp7g24910
OG0012761	Sdiv_ptg000005l_1160-R, Sdiv_ptg000004l_1464-R	Sp7g24850
OG0012762	Sdiv_ptg000004l_1463-R	Sp7g24820
OG0012763	Sdiv_ptg000005l_1156-R	Sp7g24790
OG0012764	Sdiv_ptg000004l_1458-R	Sp7g24780
OG0012765	Sdiv_ptg000005l_1153-R	Sp7g24750
OG0012766	Sdiv_ptg000004l_1452-R	SpUn0999_0010
OG0012767	Sdiv_ptg000004l_1450-R	Sp7g24710
OG0012769	Sdiv_ptg000005l_1143-R	Sp7g24650
OG0012770	Sdiv_ptg000004l_1440-R	Sp7g24560
OG0012771	Sdiv_ptg000005l_1120-R	Sp7g24360
OG0012772	Sdiv_ptg000005l_1118-R	Sp7g24330
OG0012773	Sdiv_ptg000004l_1428-R	Sp7g24310
OG0012774	Sdiv_ptg000005l_1116-R	Sp7g24300
OG0012775	Sdiv_ptg000004l_1424-R	Sp7g24260
OG0012776	Sdiv_ptg000004l_1420-R	Sp7g24240
OG0012779	Sdiv_ptg000004l_1407-R	Sp7g24080
OG0012780	Sdiv_ptg000005l_1098-R	Sp7g24070
OG0012781	Sdiv_ptg000005l_1097-R	SpUn0576_0010
OG0012782	Sdiv_ptg000004l_1401-R	Sp7g24000
OG0012783	Sdiv_ptg000005l_1088-R	Sp7g23960
OG0012784	Sdiv_ptg000005l_1087-R	Sp7g23950
OG0012785	Sdiv_ptg000005l_1086-R	Sp7g23940
OG0012787	Sdiv_ptg000005l_1080-R	Sp7g23870
OG0012788	Sdiv_ptg000004l_1391-R	Sp7g23850
OG0012789	Sdiv_ptg000005l_1076-R	Sp7g23820
OG0012790	Sdiv_ptg000005l_1074-R	Sp7g23790
OG0012791	Sdiv_ptg000005l_1072-R	Sp7g23760
OG0012792	Sdiv_ptg000005l_1071-R	Sp7g23750
OG0012793	Sdiv_ptg000005l_1070-R	Sp7g23740
OG0012794	Sdiv_ptg000004l_1375-R	Sp7g23650
OG0012795	Sdiv_ptg000004l_1374-R	Sp7g23640
OG0012796	Sdiv_ptg000004l_1362-R	Sp7g23500
OG0012797	Sdiv_ptg000005l_1046-R	Sp7g23490
OG0012798	Sdiv_ptg000005l_1044-R	Sp7g23430
OG0012799	Sdiv_ptg000004l_1359-R	Sp7g23420
OG0012800	Sdiv_ptg000005l_1034-R	Sp7g23290
OG0012801	Sdiv_ptg000004l_1345-R	Sp7g23280
OG0012802	Sdiv_ptg000004l_1339-R	Sp7g23200
OG0012803	Sdiv_ptg000005l_1008-R	Sp7g23150
OG0012804	Sdiv_ptg000004l_1335-R	Sp7g23130
OG0012805	Sdiv_ptg000004l_1334-R	Sp7g23120
OG0012806	Sdiv_ptg000005l_1012-R	Sp7g23100
OG0012807	Sdiv_ptg000004l_1333-R	Sp7g23090
OG0012808	Sdiv_ptg000004l_1332-R	Sp7g23080
OG0012809	Sdiv_ptg000004l_1328-R	Sp7g23050
OG0012810	Sdiv_ptg000005l_1015-R	Sp7g23040
OG0012811	Sdiv_ptg000004l_0570-R	Sp7g23000
OG0012812	Sdiv_ptg000005l_1020-R, Sdiv_ptg000004l_1311-R	Sp7g22860
OG0012813	Sdiv_ptg000004l_1308-R	Sp7g22820
OG0012814	Sdiv_ptg000005l_0997-R, Sdiv_ptg000004l_1303-R	Sp7g22760
OG0012815	Sdiv_ptg000004l_1301-R	Sp7g22740
OG0012816	Sdiv_ptg000004l_1300-R	Sp7g22730
OG0012817	Sdiv_ptg000004l_1299-R	Sp7g22720
OG0012818	Sdiv_ptg000004l_1298-R	Sp7g22710
OG0012819	Sdiv_ptg000004l_1294-R	Sp7g22660
OG0012820	Sdiv_ptg000005l_0983-R	Sp7g22630
OG0012821	Sdiv_ptg000005l_0977-R	Sp7g22570
OG0012822	Sdiv_ptg000004l_1285-R	Sp7g22550
OG0012823	Sdiv_ptg000004l_1284-R	Sp7g22540
OG0012824	Sdiv_ptg000004l_1283-R	Sp7g22530
OG0012825	Sdiv_ptg000004l_1278-R	Sp7g22470
OG0012827	Sdiv_ptg000005l_0958-R	Sp7g22330
OG0012828	Sdiv_ptg000004l_1266-R	Sp7g22325
OG0012829	Sdiv_ptg000005l_0957-R	Sp7g22310
OG0012830	Sdiv_ptg000005l_0951-R	Sp7g22230
OG0012831	Sdiv_ptg000004l_1255-R	Sp7g22180
OG0012832	Sdiv_ptg000005l_0946-R	Sp7g22170
OG0012833	Sdiv_ptg000004l_1251-R	Sp7g22120
OG0012834	Sdiv_ptg000005l_0939-R	Sp7g22090
OG0012835	Sdiv_ptg000004l_1234-R	Sp7g21910
OG0012836	Sdiv_ptg000004l_1233-R	Sp7g21900
OG0012837	Sdiv_ptg000004l_1231-R	Sp7g21860
OG0012838	Sdiv_ptg000004l_1226-R	Sp7g21790
OG0012839	Sdiv_ptg000005l_0915-R	Sp7g21780
OG0012840	Sdiv_ptg000004l_1220-R	Sp7g21700
OG0012841	Sdiv_ptg000005l_0907-R	Sp7g21630
OG0012842	Sdiv_ptg000004l_1209-R	Sp7g21480
OG0012843	Sdiv_ptg000004l_1205-R	Sp7g21400
OG0012844	Sdiv_ptg000005l_0892-R	Sp7g21370
OG0012845	Sdiv_ptg000004l_1199-R	Sp7g21340
OG0012846	Sdiv_ptg000004l_1198-R	Sp7g21330
OG0012848	Sdiv_ptg000005l_0872-R	Sp7g21150
OG0012849	Sdiv_ptg000004l_1182-R	Sp7g21110
OG0012851	Sdiv_ptg000004l_1178-R, Sdiv_ptg000005l_0863-R	Sp7g21040
OG0012852	Sdiv_ptg000005l_0852-R	Sp7g20900
OG0012854	Sdiv_ptg000005l_0850-R	Sp7g20850
OG0012855	Sdiv_ptg000005l_0848-R	Sp7g20830
OG0012856	Sdiv_ptg000005l_0847-R	Sp7g20820
OG0012857	Sdiv_ptg000004l_1165-R	Sp7g20810
OG0012858	Sdiv_ptg000005l_0844-R, Sdiv_ptg000004l_1162-R	Sp7g20780
OG0012859	Sdiv_ptg000004l_1161-R	Sp7g20770
OG0012862	Sdiv_ptg000004l_1157-R	Sp7g20690
OG0012863	Sdiv_ptg000004l_1153-R	Sp7g20610
OG0012864	Sdiv_ptg000005l_0815-R	Sp7g20390
OG0012865	Sdiv_ptg000004l_1130-R	Sp7g20360
OG0012866	Sdiv_ptg000004l_1128-R	Sp7g20340
OG0012867	Sdiv_ptg000004l_1121-R	Sp7g20250
OG0012868	Sdiv_ptg000004l_1119-R, Sdiv_ptg000005l_0804-R	Sp7g20230
OG0012870	Sdiv_ptg000004l_1106-R, Sdiv_ptg000005l_0792-R	Sp7g20020
OG0012871	Sdiv_ptg000005l_0786-R	Sp7g19970
OG0012872	Sdiv_ptg000005l_0785-R	Sp7g19960
OG0012873	Sdiv_ptg000004l_1099-R	Sp7g19940
OG0012874	Sdiv_ptg000004l_1096-R	Sp7g19910
OG0012875	Sdiv_ptg000004l_1092-R	Sp7g19860
OG0012876	Sdiv_ptg000005l_0774-R	Sp7g19840
OG0012878	Sdiv_ptg000005l_0767-R	Sp7g19740
OG0012879	Sdiv_ptg000004l_1084-R	Sp7g19700
OG0012880	Sdiv_ptg000005l_0758-R	Sp7g19640
OG0012881	Sdiv_ptg000004l_1080-R	Sp7g19630
OG0012882	Sdiv_ptg000004l_1079-R	SpUn0889_0010
OG0012883	Sdiv_ptg000004l_1078-R	Sp7g19600
OG0012884	Sdiv_ptg000005l_0754-R	Sp7g19550
OG0012885	Sdiv_ptg000005l_0753-R	Sp7g19530
OG0012886	Sdiv_ptg000004l_1066-R	Sp7g19380
OG0012887	Sdiv_ptg000004l_1062-R	Sp7g19340
OG0012888	Sdiv_ptg000005l_0742-R	Sp7g19310
OG0012889	Sdiv_ptg000005l_0739-R	Sp7g19280
OG0012890	Sdiv_ptg000004l_1057-R	Sp7g19270
OG0012891	Sdiv_ptg000004l_1056-R	Sp7g19260
OG0012892	Sdiv_ptg000005l_0734-R	Sp7g19250
OG0012893	Sdiv_ptg000004l_1055-R	Sp7g19240
OG0012894	Sdiv_ptg000004l_1054-R	Sp7g19230
OG0012895	Sdiv_ptg000005l_0731-R	Sp7g19210
OG0012896	Sdiv_ptg000004l_1047-R	Sp7g19160
OG0012897	Sdiv_ptg000005l_0727-R	Sp7g19140
OG0012898	Sdiv_ptg000005l_0726-R	Sp7g19100
OG0012899	Sdiv_ptg000004l_1032-R	Sp7g18860
OG0012900	Sdiv_ptg000004l_1030-R, Sdiv_ptg000005l_0714-R	Sp7g18830
OG0012901	Sdiv_ptg000004l_1019-R	Sp7g18690
OG0012902	Sdiv_ptg000004l_1018-R	Sp7g18670
OG0012903	Sdiv_ptg000005l_0697-R	Sp7g18660
OG0012904	Sdiv_ptg000005l_0696-R	Sp7g18650
OG0012905	Sdiv_ptg000005l_0694-R	Sp7g18640
OG0012906	Sdiv_ptg000005l_0692-R	Sp7g18620
OG0012907	Sdiv_ptg000004l_1007-R	Sp7g18580
OG0012908	Sdiv_ptg000005l_0684-R	Sp7g18560
OG0012909	Sdiv_ptg000005l_0675-R	Sp7g18490
OG0012910	Sdiv_ptg000004l_0989-R	Sp7g18380
OG0012911	Sdiv_ptg000004l_0986-R	Sp7g18330
OG0012912	Sdiv_ptg000005l_0661-R	Sp7g18310
OG0012913	Sdiv_ptg000004l_0977-R	Sp7g18210
OG0012914	Sdiv_ptg000004l_0975-R	Sp7g18200
OG0012915	Sdiv_ptg000005l_0654-R	Sp7g18180
OG0012916	Sdiv_ptg000005l_0628-R	Sp7g17890
OG0012917	Sdiv_ptg000004l_0947-R	Sp7g17880
OG0012918	Sdiv_ptg000004l_0940-R	Sp7g17800
OG0012919	Sdiv_ptg000004l_0938-R	Sp7g17790
OG0012920	Sdiv_ptg000004l_0936-R	Sp7g17750
OG0012921	Sdiv_ptg000005l_0610-R	Sp7g17680
OG0012922	Sdiv_ptg000005l_0605-R	Sp7g17620
OG0012923	Sdiv_ptg000004l_0919-R, Sdiv_ptg000005l_0598-R	Sp7g17530
OG0012924	Sdiv_ptg000004l_0918-R	Sp7g17520
OG0012925	Sdiv_ptg000004l_0917-R	Sp7g17510
OG0012926	Sdiv_ptg000005l_0595-R	Sp7g17490
OG0012927	Sdiv_ptg000005l_0592-R, Sdiv_ptg000004l_0911-R	Sp7g17460
OG0012928	Sdiv_ptg000005l_0585-R	Sp7g17390
OG0012929	Sdiv_ptg000005l_0584-R	Sp7g15380
OG0012930	Sdiv_ptg000005l_0575-R	Sp7g15450
OG0012931	Sdiv_ptg000004l_0894-R	Sp7g15480
OG0012933	Sdiv_ptg000005l_0571-R	Sp7g15520
OG0012934	Sdiv_ptg000004l_0888-R	Sp7g15560
OG0012935	Sdiv_ptg000004l_0887-R	Sp7g15570
OG0012936	Sdiv_ptg000005l_0558-R	Sp7g15690
OG0012937	Sdiv_ptg000004l_0872-R, Sdiv_ptg000005l_0554-R	Sp7g15780
OG0012938	Sdiv_ptg000005l_0550-R, Sdiv_ptg000004l_0866-R	Sp7g15870
OG0012939	Sdiv_ptg000004l_0858-R	Sp7g15980
OG0012941	Sdiv_ptg000004l_0855-R	Sp7g16030
OG0012942	Sdiv_ptg000013l_0379-R, Sdiv_ptg000011l_0383-R	Sp3g27580
OG0012943	Sdiv_ptg000013l_0377-R, Sdiv_ptg000011l_0381-R	Sp3g27640
OG0012944	Sdiv_ptg000001l_0400-R	Sp3g27750
OG0012945	Sdiv_ptg000001l_0398-R	Sp3g27770
OG0012946	Sdiv_ptg000001l_0397-R	Sp3g27780
OG0012947	Sdiv_ptg000001l_0372-R	Sp3g28090
OG0012948	Sdiv_ptg000011l_0356-R	Sp3g28230
OG0012949	Sdiv_ptg000013l_0354-R, Sdiv_ptg000011l_0355-R	Sp3g28310
OG0012950	Sdiv_ptg000013l_0344-R	Sp3g28470
OG0012951	Sdiv_ptg000001l_0389-R	Sp3g28490
OG0012952	Sdiv_ptg000001l_0369-R	Sp3g28530
OG0012953	Sdiv_ptg000013l_0336-R	Sp3g28610
OG0012954	Sdiv_ptg000001l_0351-R	Sp3g28890
OG0012955	Sdiv_ptg000001l_0347-R	Sp3g29010
OG0012956	Sdiv_ptg000013l_0313-R, Sdiv_ptg000001l_0343-R	Sp3g29170
OG0012957	Sdiv_ptg000001l_0342-R	Sp3g29210
OG0012958	Sdiv_ptg000011l_0310-R	Sp3g29270
OG0012959	Sdiv_ptg000001l_0332-R	Sp3g29420
OG0012960	Sdiv_ptg000001l_0329-R	Sp3g29460
OG0012961	Sdiv_ptg000001l_0322-R	Sp3g29660
OG0012962	Sdiv_ptg000001l_0321-R	Sp3g29670
OG0012963	Sdiv_ptg000001l_0316-R	Sp3g29740
OG0012964	Sdiv_ptg000001l_0304-R	Sp3g30080
OG0012965	Sdiv_ptg000001l_0294-R	Sp3g29970
OG0012966	Sdiv_ptg000001l_0290-R	Sp3g29930
OG0012967	Sdiv_ptg000001l_0288-R	Sp3g30160
OG0012968	Sdiv_ptg000013l_0259-R	Sp3g30270
OG0012969	Sdiv_ptg000001l_0266-R	Sp3g30540
OG0012970	Sdiv_ptg000001l_0260-R	Sp3g30620
OG0012971	Sdiv_ptg000002l_1050-R	Sp5g20760, Sp6g04640
OG0012972	Sdiv_ptg000015l_1038-R	Sp5g21330
OG0012973	Sdiv_ptg000015l_1036-R	Sp5g21340
OG0012974	Sdiv_ptg000015l_1035-R	Sp5g21350
OG0012975	Sdiv_ptg000015l_1030-R	Sp5g21500
OG0012976	Sdiv_ptg000015l_1029-R	Sp5g21520
OG0012977	Sdiv_ptg000002l_1089-R	Sp5g21560
OG0012978	Sdiv_ptg000002l_1090-R	Sp5g21570
OG0012979	Sdiv_ptg000002l_1093-R	Sp5g21600, Sp5g21605
OG0012980	Sdiv_ptg000002l_1094-R	Sp5g21610
OG0012981	Sdiv_ptg000015l_1023-R	Sp5g21620
OG0012982	Sdiv_ptg000015l_1007-R, Sdiv_ptg000002l_1104-R	Sp5g21810
OG0012984	Sdiv_ptg000002l_1110-R	Sp5g21990
OG0012985	Sdiv_ptg000002l_1111-R	Sp5g22000
OG0012986	Sdiv_ptg000015l_1002-R	Sp5g22010
OG0012987	Sdiv_ptg000002l_1113-R	Sp5g22030
OG0012988	Sdiv_ptg000015l_0993-R	Sp5g22120
OG0012989	Sdiv_ptg000015l_0991-R	Sp5g22130
OG0012990	Sdiv_ptg000002l_1120-R	Sp5g22160
OG0012991	Sdiv_ptg000002l_1124-R	Sp5g22210
OG0012992	Sdiv_ptg000002l_1125-R	Sp5g22240
OG0012993	Sdiv_ptg000002l_1128-R	Sp5g22270
OG0012994	Sdiv_ptg000002l_1132-R	Sp5g22320
OG0012995	Sdiv_ptg000015l_0979-R	Sp5g22330
OG0012996	Sdiv_ptg000015l_0978-R	Sp5g22340
OG0012997	Sdiv_ptg000015l_0977-R	Sp5g22350
OG0012998	Sdiv_ptg000002l_1152-R	Sp5g22590
OG0013000	Sdiv_ptg000002l_1158-R	Sp5g22630
OG0013001	Sdiv_ptg000002l_1161-R	Sp5g22680
OG0013002	Sdiv_ptg000002l_1162-R	Sp5g22690
OG0013003	Sdiv_ptg000002l_1164-R	Sp5g22710
OG0013004	Sdiv_ptg000002l_1165-R	Sp5g22730
OG0013005	Sdiv_ptg000002l_1169-R, Sdiv_ptg000015l_0950-R	Sp5g22760
OG0013006	Sdiv_ptg000002l_1174-R	Sp5g22800
OG0013007	Sdiv_ptg000002l_1178-R	Sp5g22830
OG0013008	Sdiv_ptg000002l_1179-R	Sp5g22840
OG0013009	Sdiv_ptg000015l_0938-R	Sp5g22890
OG0013010	Sdiv_ptg000002l_1182-R	Sp5g22900
OG0013011	Sdiv_ptg000015l_0937-R	Sp5g22910
OG0013012	Sdiv_ptg000015l_0935-R	Sp5g22940
OG0013013	Sdiv_ptg000002l_1193-R	Sp5g23040
OG0013014	Sdiv_ptg000015l_0926-R	Sp5g23080
OG0013015	Sdiv_ptg000015l_0922-R	Sp5g23120
OG0013016	Sdiv_ptg000015l_0921-R, Sdiv_ptg000002l_1202-R	Sp5g23130
OG0013017	Sdiv_ptg000002l_1212-R	Sp5g23280
OG0013018	Sdiv_ptg000002l_1214-R	Sp5g23300
OG0013019	Sdiv_ptg000002l_1215-R	Sp1g30110, Sp5g23330
OG0013020	Sdiv_ptg000015l_0914-R	Sp5g23350
OG0013021	Sdiv_ptg000002l_1219-R	Sp5g23390
OG0013022	Sdiv_ptg000015l_0909-R	Sp5g23450
OG0013023	Sdiv_ptg000002l_1227-R	Sp5g23540
OG0013024	Sdiv_ptg000015l_0902-R	Sp5g23570
OG0013025	Sdiv_ptg000002l_1231-R	Sp5g23590
OG0013027	Sdiv_ptg000002l_1249-R	Sp5g23730
OG0013028	Sdiv_ptg000002l_1254-R	Sp5g23780
OG0013029	Sdiv_ptg000002l_1255-R, Sdiv_ptg000015l_0888-R	Sp5g23790
OG0013032	Sdiv_ptg000003l_1322-R	Sp1g30920
OG0013033	Sdiv_ptg000003l_1331-R	Sp1g31180
OG0013034	Sdiv_ptg000003l_1332-R	Sp1g31190
OG0013035	Sdiv_ptg000014l_1868-R	Sp1g31260
OG0013036	Sdiv_ptg000001l_1580-R	Sp3g09770
OG0013037	Sdiv_ptg000013l_1509-R	Sp3g09800
OG0013038	Sdiv_ptg000001l_1574-R	Sp3g09820
OG0013039	Sdiv_ptg000013l_1506-R	Sp3g09830
OG0013040	Sdiv_ptg000001l_1596-R	Sp3g09600
OG0013041	Sdiv_ptg000001l_1600-R	Sp3g09550
OG0013042	Sdiv_ptg000001l_1603-R	Sp3g09510
OG0013043	Sdiv_ptg000001l_1604-R	Sp3g09500
