Orthogroup	S_parvula	E_salsugineum
OG0017779	Sp1g08060	Thhalv10007117m.g
OG0017780	Sp1g08070	Thhalv10008261m.g
OG0017781	Sp1g08080	Thhalv10008143m.g
OG0017782	Sp1g08190	Thhalv10008686m.g
OG0017783	Sp1g08240	Thhalv10008742m.g
OG0017784	Sp1g08380	Thhalv10007643m.g
OG0017785	Sp1g08540	Thhalv10007058m.g
OG0017786	Sp1g08690	Thhalv10007805m.g
OG0017787	Sp1g08930	Thhalv10009465m.g
OG0017788	Sp1g09290	Thhalv10007639m.g
OG0017789	Sp1g09760	Thhalv10009997m.g
OG0017790	Sp1g09770	Thhalv10007471m.g
OG0017791	Sp6g04750	Thhalv10028976m.g
OG0017792	Sp6g04100	Thhalv10028765m.g
OG0017793	Sp6g03980	Thhalv10029222m.g
OG0017794	Sp6g03650	Thhalv10029156m.g
OG0017795	Sp6g03000, Sp6g03010	Thhalv10029305m.g
OG0017796	Sp6g23480	Thhalv10013841m.g
OG0017797	Sp6g24280	Thhalv10014769m.g
OG0017798	Sp6g24550	Thhalv10013775m.g
OG0017799	Sp3g18010	Thhalv10020793m.g
OG0017800	Sp3g18490	Thhalv10022259m.g
OG0017801	Sp3g18520	Thhalv10020151m.g
OG0017802	Sp3g18720	Thhalv10021080m.g
OG0017803	Sp3g19770	Thhalv10021123m.g
OG0017804	Sp2g04260	Thhalv10023585m.g
OG0017805	Sp2g04280	Thhalv10024047m.g
OG0017806	Sp2g04620	Thhalv10023496m.g
OG0017807	Sp2g05190	Thhalv10023244m.g
OG0017808	Sp2g04870	Thhalv10023238m.g
OG0017809	Sp3g32430	Thhalv10022963m.g
OG0017811	Sp1g02890	Thhalv10009189m.g
OG0017812	Sp1g03330	Thhalv10007843m.g
OG0017814	Sp1g04290	Thhalv10007544m.g
OG0017815	Sp1g04340	Thhalv10006684m.g
OG0017816	Sp1g04360	Thhalv10010079m.g
OG0017817	Sp1g04560	Thhalv10009524m.g
OG0017818	Sp1g04640	Thhalv10006646m.g
OG0017819	Sp1g05180	Thhalv10008812m.g
OG0017820	Sp1g05230	Thhalv10007752m.g
OG0017821	Sp1g05310	Thhalv10007893m.g
OG0017822	Sp1g05400	Thhalv10006566m.g
OG0017823	Sp1g06020	Thhalv10009289m.g
OG0017824	Sp1g06130	Thhalv10006859m.g
OG0017825	Sp4g07320	Thhalv10000966m.g
OG0017827	Sp7g08370	Thhalv10028276m.g
OG0017828	Sp2g07420	Thhalv10003272m.g
OG0017829	Sp2g07460	Thhalv10003227m.g
OG0017831	Sp2g07650	Thhalv10003386m.g
OG0017832	Sp2g07680	Thhalv10003368m.g
OG0017833	Sp2g07760	Thhalv10003379m.g
OG0017834	Sp2g07840	Thhalv10003345m.g
OG0017840	Sp2g08660	Thhalv10003248m.g
OG0017841	Sp2g08800	Thhalv10003294m.g
OG0017842	Sp2g08830	Thhalv10003220m.g
OG0017844	Sp2g08900	Thhalv10003193m.g
OG0017845	Sp2g09080	Thhalv10003292m.g
OG0017846	Sp4g01250	Thhalv10000217m.g
OG0017847	Sp4g01130	Thhalv10000197m.g
OG0017848	Sp4g00900, Sp4g00910	Thhalv10000374m.g
OG0017849	Sp4g15610	Thhalv10000722m.g
OG0017850	Sp4g00470	Thhalv10000221m.g
OG0017851	Sp7g00260	Thhalv10028271m.g
OG0017852	Sp7g37630	Thhalv10024269m.g
OG0017853	Sp5g33850	Thhalv10019792m.g
OG0017854	Sp5g33820	Thhalv10019789m.g
OG0017855	SpUn0074_0030	Thhalv10021999m.g
OG0017856	Sp5g33560	Thhalv10019113m.g
OG0017857	Sp5g33510	Thhalv10019550m.g
OG0017858	Sp5g33500	Thhalv10018650m.g
OG0017859	Sp5g33490	Thhalv10019707m.g
OG0017862	Sp5g33160	Thhalv10019245m.g
OG0017863	Sp5g33130	Thhalv10018230m.g
OG0017864	Sp5g32900	Thhalv10019021m.g
OG0017865	Sp5g32830	Thhalv10018575m.g
OG0017866	Sp5g32800	Thhalv10019045m.g
OG0017867	Sp5g32790	Thhalv10018607m.g
OG0017868	Sp5g32600	Thhalv10018998m.g
OG0017869	Sp5g32540	Thhalv10018521m.g
OG0017870	Sp5g32520	Thhalv10018469m.g
OG0017871	Sp5g32400	Thhalv10019109m.g
OG0017872	Sp5g32380	Thhalv10019827m.g
OG0017873	Sp5g32130	Thhalv10019577m.g
OG0017874	SpUn0346_0010	Thhalv10019824m.g
OG0017875	Sp5g31900	Thhalv10019517m.g
OG0017876	Sp5g31780	Thhalv10018386m.g
OG0017877	Sp5g31700	Thhalv10018908m.g
OG0017878	Sp5g31660	Thhalv10019495m.g
OG0017879	Sp5g31420	Thhalv10018138m.g
OG0017880	Sp5g31370	Thhalv10019774m.g
OG0017882	Sp5g31060	Thhalv10018390m.g
OG0017883	Sp5g31000	Thhalv10019693m.g
OG0017884	Sp5g30770	Thhalv10019169m.g
OG0017885	Sp5g30700	Thhalv10019345m.g
OG0017886	Sp5g30420	Thhalv10018443m.g
OG0017888	Sp5g30270	Thhalv10018268m.g
OG0017889	Sp5g30250	Thhalv10019349m.g
OG0017890	Sp5g30050	Thhalv10018622m.g
OG0017891	Sp5g29840	Thhalv10018050m.g
OG0017892	Sp5g29820	Thhalv10018981m.g
OG0017893	Sp5g29790	Thhalv10019355m.g
OG0017895	Sp5g29700	Thhalv10019224m.g
OG0017896	Sp5g29660	Thhalv10019554m.g
OG0017899	Sp5g29400	Thhalv10018880m.g
OG0017902	Sp5g29350	Thhalv10018549m.g
OG0017903	Sp5g29210	Thhalv10018852m.g
OG0017904	Sp5g29165	Thhalv10019753m.g
OG0017905	Sp5g29080	Thhalv10018506m.g
OG0017906	Sp5g29070	Thhalv10018567m.g
OG0017908	SpUn0647_0010	Thhalv10019258m.g
OG0017910	Sp5g28720	Thhalv10019626m.g
OG0017911	Sp5g28660	Thhalv10018492m.g
OG0017912	Sp5g28120	Thhalv10019571m.g
OG0017913	Sp5g28060	Thhalv10018201m.g
OG0017914	Sp5g27960	Thhalv10019704m.g
OG0017915	Sp5g27820	Thhalv10019640m.g
OG0017916	Sp5g27780	Thhalv10019700m.g
OG0017917	Sp5g27750	Thhalv10019375m.g
OG0017918	Sp5g27670	Thhalv10019138m.g
OG0017919	Sp5g27660	Thhalv10019311m.g
OG0017921	Sp5g27550	Thhalv10019854m.g
OG0017922	Sp5g27440	Thhalv10019133m.g
OG0017923	Sp5g27370	Thhalv10018044m.g
OG0017924	Sp5g27330	Thhalv10019488m.g
OG0017925	Sp5g33940	Thhalv10018805m.g
OG0017926	Sp5g33970	Thhalv10018313m.g
OG0017927	Sp5g34130	Thhalv10018334m.g
OG0017928	Sp5g34340	Thhalv10019230m.g
OG0017929	Sp5g34510	Thhalv10018144m.g
OG0017930	Sp5g35020	Thhalv10019848m.g
OG0017931	Sp5g35200	Thhalv10018507m.g
OG0017934	Sp5g35290	Thhalv10018453m.g
OG0017935	Sp5g35380	Thhalv10018763m.g
OG0017936	Sp5g35390	Thhalv10018735m.g
OG0017937	Sp5g35420	Thhalv10019723m.g
OG0017938	Sp5g35480	Thhalv10019663m.g
OG0017939	Sp5g35540	Thhalv10018611m.g
OG0017940	Sp5g35590	Thhalv10019622m.g
OG0017943	Sp5g35780	Thhalv10018298m.g
OG0017944	Sp5g35760	Thhalv10019282m.g
OG0017945	Sp5g35750	Thhalv10019688m.g
OG0017946	Sp5g35890	Thhalv10018639m.g
OG0017947	Sp5g35960	Thhalv10019037m.g
OG0017948	Sp5g36000	Thhalv10019197m.g
OG0017950	Sp7g11360	Thhalv10016243m.g
OG0017951	Sp7g11440	Thhalv10025497m.g
OG0017952	Sp7g11450	Thhalv10026053m.g
OG0017953	Sp7g11030	Thhalv10027300m.g
OG0017954	Sp5g34770	Thhalv10018741m.g
OG0017955	Sp5g35040	Thhalv10018400m.g
OG0017956	Sp5g35130	Thhalv10018340m.g
OG0017957	Sp5g35150	Thhalv10018593m.g
OG0017958	Sp5g34600	Thhalv10018150m.g
OG0017959	Sp5g34270	Thhalv10019771m.g
OG0017960	Sp5g34240	Thhalv10018016m.g
OG0017961	Sp5g33320	Thhalv10018621m.g
OG0017962	Sp5g33310	Thhalv10018107m.g
OG0017963	Sp5g33300	Thhalv10019357m.g
OG0017964	Sp5g33290	Thhalv10019097m.g
OG0017965	Sp5g33150	Thhalv10018349m.g
OG0017966	Sp5g32560	Thhalv10019853m.g
OG0017967	Sp5g32440	Thhalv10018476m.g
OG0017968	Sp5g32263	Thhalv10019703m.g
OG0017969	Sp5g31910	Thhalv10019218m.g
OG0017970	Sp5g31870	Thhalv10018779m.g
OG0017971	Sp5g31730	Thhalv10018862m.g
OG0017972	Sp2g08320, Sp2g08330	Thhalv10003233m.g
OG0017973	Sp2g08110	Thhalv10003237m.g
OG0017974	Sp5g23620	Thhalv10018881m.g
OG0017975	Sp5g23640	Thhalv10019722m.g
OG0017976	Sp5g23870	Thhalv10019297m.g
OG0017978	Sp1g34640	Thhalv10011601m.g
OG0017980	Sp1g35000	Thhalv10011818m.g
OG0017981	Sp1g35250	Thhalv10011577m.g
OG0017982	Sp1g35500	Thhalv10011299m.g
OG0017983	Sp1g35530	Thhalv10011472m.g
OG0017984	Sp1g35860	Thhalv10011335m.g
OG0017985	Sp1g36250	Thhalv10011847m.g
OG0017986	Sp1g36640	Thhalv10011424m.g
OG0017987	Sp1g36830	Thhalv10011862m.g
OG0017988	Sp1g37210	Thhalv10011253m.g
OG0017989	Sp1g37680	Thhalv10011599m.g
OG0017990	Sp1g37700	Thhalv10011805m.g
OG0017991	Sp1g37800	Thhalv10012117m.g
OG0017992	Sp1g37810	Thhalv10011834m.g
OG0017993	Sp5g02020	Thhalv10005809m.g
OG0017994	Sp5g01950	Thhalv10006366m.g
OG0017995	Sp5g01910	Thhalv10005939m.g
OG0017996	Sp5g01745	Thhalv10006386m.g
OG0017997	Sp5g01650	Thhalv10006034m.g, Thhalv10000707m.g
OG0017998	Sp5g01430	Thhalv10010753m.g, Thhalv10006365m.g
OG0017999	Sp5g01320	Thhalv10006238m.g
OG0018000	Sp5g01020	Thhalv10005925m.g
OG0018001	Sp5g00910	Thhalv10005837m.g
OG0018002	Sp5g00890	Thhalv10006080m.g
OG0018003	Sp5g00810	Thhalv10005832m.g
OG0018004	Sp5g00790	Thhalv10006103m.g
OG0018005	Sp5g00550	Thhalv10006143m.g
OG0018006	Sp5g00360	Thhalv10006140m.g
OG0018007	Sp5g00190	Thhalv10006463m.g
OG0018008	Sp5g00180	Thhalv10000062m.g
OG0018009	Sp4g12470	Thhalv10016199m.g
OG0018010	Sp4g12530	Thhalv10016182m.g
OG0018011	Sp4g12580	Thhalv10016701m.g
OG0018012	Sp4g12670	Thhalv10016813m.g
OG0018013	Sp4g12770	Thhalv10016997m.g
OG0018014	Sp7g06840	Thhalv10003465m.g
OG0018015	Sp7g05680	Thhalv10027952m.g
OG0018016	Sp1g25560	Thhalv10009988m.g
OG0018017	Sp1g25650	Thhalv10007317m.g
OG0018018	Sp1g25700	Thhalv10007421m.g
OG0018019	Sp1g26300	Thhalv10009879m.g
OG0018020	Sp1g26320	Thhalv10007861m.g
OG0018021	Sp1g26420	Thhalv10008708m.g
OG0018022	Sp1g26980	Thhalv10009998m.g
OG0018023	Sp1g26990	Thhalv10009117m.g
OG0018024	Sp1g27200	Thhalv10006954m.g
OG0018025	Sp1g27350	Thhalv10009878m.g, Thhalv10009664m.g
OG0018026	Sp1g27820	Thhalv10007794m.g
OG0018027	Sp1g27920	Thhalv10007844m.g
OG0018028	Sp1g28320	Thhalv10009422m.g
OG0018029	Sp1g28190	Thhalv10009336m.g
OG0018030	Sp1g28180	Thhalv10007838m.g
OG0018031	Sp1g28150	Thhalv10006750m.g
OG0018032	Sp1g28730	Thhalv10007991m.g
OG0018033	Sp1g28850	Thhalv10006832m.g
OG0018034	Sp1g28880	Thhalv10006958m.g
OG0018035	Sp1g29120	Thhalv10008168m.g
OG0018036	Sp1g29360	Thhalv10006642m.g
OG0018037	Sp1g29430	Thhalv10008044m.g
OG0018038	Sp1g29550	Thhalv10007321m.g
OG0018039	Sp1g29740	Thhalv10001815m.g
OG0018040	Sp2g05600	Thhalv10024160m.g
OG0018041	Sp2g05750	Thhalv10023834m.g
OG0018042	Sp2g06170	Thhalv10024029m.g
OG0018043	Sp2g06550	Thhalv10023373m.g
OG0018044	SpUn0002_0680	Thhalv10023565m.g
OG0018045	Sp1g24340	Thhalv10009115m.g
OG0018046	Sp1g24230	Thhalv10007673m.g
OG0018047	Sp1g23670	Thhalv10009236m.g
OG0018048	Sp1g12130	Thhalv10008304m.g
OG0018049	Sp1g12160	Thhalv10007655m.g
OG0018050	Sp1g11900	Thhalv10009406m.g
OG0018051	Sp1g11740	Thhalv10006601m.g
OG0018052	Sp1g11370	Thhalv10009512m.g
OG0018053	Sp1g11350	Thhalv10008579m.g
OG0018054	Sp1g11190	Thhalv10008063m.g
OG0018055	Sp1g11130	Thhalv10008209m.g
OG0018056	Sp1g10480	Thhalv10007517m.g
OG0018057	Sp1g10450	Thhalv10008377m.g
OG0018058	Sp1g10180	Thhalv10010016m.g
OG0018059	Sp1g09970	Thhalv10007713m.g
OG0018060	Sp6g05500	Thhalv10028373m.g
OG0018062	Sp6g28930	Thhalv10013324m.g
OG0018063	Sp6g28650	Thhalv10012593m.g
OG0018064	Sp5g26630	Thhalv10019116m.g
OG0018065	Sp5g26670	Thhalv10018602m.g
OG0018066	Sp5g26680	Thhalv10018938m.g
OG0018067	Sp5g27180	Thhalv10018482m.g
OG0018068	Sp5g28130	Thhalv10018237m.g
OG0018069	Sp5g28250	Thhalv10018937m.g
OG0018070	Sp5g28260	Thhalv10019129m.g
OG0018071	Sp5g28870	Thhalv10018665m.g
OG0018072	Sp5g28900	Thhalv10019624m.g
OG0018073	Sp5g29300	Thhalv10018882m.g
OG0018074	Sp5g29420	Thhalv10018752m.g
OG0018075	Sp5g29550	Thhalv10018430m.g
OG0018076	Sp5g29760	Thhalv10019619m.g
OG0018077	Sp5g29900	Thhalv10018212m.g
OG0018078	Sp5g30130	Thhalv10018985m.g
OG0018079	Sp5g30450	Thhalv10018912m.g
OG0018080	Sp5g30910	Thhalv10018365m.g
OG0018081	Sp5g31410	Thhalv10018355m.g
OG0018082	Sp2g08750	Thhalv10003374m.g
OG0018083	Sp2g08880	Thhalv10003283m.g
OG0018084	Sp2g09030	Thhalv10003431m.g
OG0018085	Sp2g09040	Thhalv10003396m.g
OG0018086	Sp2g09140	Thhalv10003385m.g
OG0018087	Sp2g09170	Thhalv10003212m.g
OG0018088	Sp2g09200	Thhalv10003322m.g
OG0018090	Sp2g09730	Thhalv10001122m.g
OG0018091	Sp2g09750	Thhalv10000882m.g
OG0018092	Sp2g09780	Thhalv10017397m.g
OG0018093	Sp2g09810	Thhalv10000823m.g
OG0018094	Sp2g09820	Thhalv10001050m.g
OG0018095	Sp2g09970	Thhalv10000748m.g
OG0018096	Sp2g10310	Thhalv10000968m.g
OG0018097	Sp2g10320	Thhalv10000922m.g
OG0018099	Sp2g10430	Thhalv10001216m.g
OG0018100	Sp2g10820	Thhalv10000804m.g
OG0018101	Sp7g00510	Thhalv10027718m.g
OG0018102	Sp2g11180	Thhalv10000746m.g
OG0018103	Sp2g11300	Thhalv10000805m.g
OG0018104	Sp2g11660	Thhalv10000996m.g
OG0018105	Sp2g12080	Thhalv10000870m.g
OG0018106	Sp2g12180	Thhalv10000835m.g
OG0018107	Sp2g12350	Thhalv10001037m.g
OG0018111	Sp2g12487	Thhalv10001026m.g
OG0018113	Sp2g12760	Thhalv10001173m.g
OG0018114	Sp2g12780	Thhalv10000821m.g
OG0018115	Sp2g13020	Thhalv10005283m.g
OG0018116	Sp2g13060	Thhalv10004939m.g
OG0018117	Sp2g13185	Thhalv10004486m.g
OG0018118	Sp2g13330	Thhalv10005705m.g
OG0018119	Sp2g13540	Thhalv10005233m.g
OG0018120	Sp2g13570	Thhalv10003749m.g
OG0018122	Sp2g13880	Thhalv10003702m.g
OG0018123	Sp2g13980	Thhalv10004196m.g
OG0018124	Sp2g14020	Thhalv10003852m.g
OG0018125	Sp2g14070	Thhalv10004003m.g
OG0018126	Sp2g14130	Thhalv10004149m.g
OG0018127	Sp2g14210	Thhalv10004114m.g
OG0018128	Sp2g14310	Thhalv10004578m.g
OG0018129	Sp2g14340	Thhalv10004832m.g
OG0018130	Sp2g14430	Thhalv10005450m.g
OG0018131	Sp2g14490	Thhalv10003838m.g
OG0018132	Sp2g14560	Thhalv10004969m.g
OG0018133	Sp2g14570	Thhalv10004937m.g
OG0018134	Sp2g14680	Thhalv10005541m.g
OG0018135	Sp3g20330	Thhalv10021330m.g
OG0018136	Sp3g20420	Thhalv10021245m.g
OG0018137	Sp3g20510	Thhalv10020762m.g
OG0018138	Sp3g20930	Thhalv10021467m.g
OG0018139	Sp3g21020	Thhalv10022135m.g
OG0018140	Sp3g21030	Thhalv10021342m.g
OG0018141	Sp3g12510	Thhalv10020963m.g
OG0018143	Sp3g12840	Thhalv10019876m.g
OG0018144	Sp3g13350	Thhalv10021514m.g
OG0018145	Sp3g13360	Thhalv10021394m.g
OG0018146	Sp4g25750	Thhalv10001371m.g
OG0018147	Sp4g25660	Thhalv10001696m.g, Thhalv10001701m.g
OG0018148	Sp4g25650	Thhalv10001662m.g
OG0018149	Sp4g25390	Thhalv10001648m.g
OG0018150	Sp4g25320	Thhalv10001370m.g
OG0018151	Sp4g25240	Thhalv10017033m.g
OG0018152	Sp4g25080	Thhalv10016539m.g
OG0018153	Sp4g25050	Thhalv10017572m.g
OG0018154	Sp4g24540	Thhalv10017307m.g
OG0018155	Sp4g24370	Thhalv10017384m.g
OG0018156	Sp4g24030	Thhalv10017217m.g
OG0018157	Sp4g23970	Thhalv10016262m.g
OG0018158	Sp4g23940	Thhalv10016127m.g
OG0018159	Sp4g23620	Thhalv10016702m.g
OG0018160	SpUn0131_0020	Thhalv10016826m.g
OG0018161	Sp4g23590	Thhalv10016811m.g
OG0018163	Sp4g23190	Thhalv10016363m.g
OG0018164	Sp2g13280	Thhalv10004104m.g
OG0018165	Sp2g13920	Thhalv10004109m.g
OG0018166	Sp5g12710	Thhalv10010648m.g
OG0018167	Sp5g12620	Thhalv10010937m.g, Thhalv10005602m.g
OG0018168	Sp5g12590	Thhalv10010107m.g
OG0018169	Sp5g12120	Thhalv10010248m.g
OG0018170	Sp5g11830	Thhalv10011124m.g
OG0018171	Sp5g11680	Thhalv10010687m.g
OG0018172	Sp5g11430	Thhalv10010419m.g
OG0018174	Sp5g11300	Thhalv10010637m.g
OG0018175	Sp5g11220	Thhalv10011077m.g
OG0018176	Sp5g11210	Thhalv10010546m.g
OG0018178	Sp5g11070	Thhalv10010613m.g
OG0018182	Sp5g10870	Thhalv10010308m.g
OG0018183	Sp5g10820	Thhalv10011111m.g
OG0018184	Sp5g10770	Thhalv10010483m.g
OG0018185	Sp5g10760	Thhalv10010111m.g
OG0018186	Sp5g10640	Thhalv10010261m.g
OG0018188	Sp5g10570	Thhalv10010348m.g
OG0018189	Sp5g10340	Thhalv10010951m.g
OG0018190	Sp5g10310	Thhalv10010764m.g
OG0018193	Sp5g10160	Thhalv10010376m.g
OG0018194	Sp5g10150	Thhalv10010991m.g
OG0018195	Sp5g10120	Thhalv10010705m.g
OG0018196	Sp5g09860	Thhalv10010919m.g
OG0018197	Sp5g09820	Thhalv10010711m.g
OG0018198	Sp5g09800	Thhalv10010339m.g
OG0018199	Sp5g09740	Thhalv10011097m.g
OG0018200	Sp5g09690	Thhalv10010201m.g
OG0018201	Sp5g09630	Thhalv10011162m.g
OG0018202	Sp5g09540	Thhalv10010832m.g
OG0018203	Sp5g09350	Thhalv10010318m.g
OG0018204	Sp5g07610	Thhalv10010603m.g
OG0018205	Sp5g07730	Thhalv10010161m.g
OG0018207	Sp5g07910	Thhalv10010925m.g
OG0018208	Sp5g08000	Thhalv10010625m.g
OG0018209	Sp5g08030	Thhalv10010422m.g
OG0018210	Sp5g08200	Thhalv10010532m.g
OG0018211	Sp5g08310	Thhalv10010505m.g
OG0018212	Sp5g08750	Thhalv10010956m.g
OG0018213	Sp5g08900	Thhalv10010289m.g
OG0018214	Sp5g09090	Thhalv10011019m.g
OG0018215	Sp5g09100	Thhalv10010874m.g
OG0018216	Sp5g09150	Thhalv10010120m.g
OG0018218	Sp5g07340	Thhalv10010346m.g
OG0018219	Sp1g25320	Thhalv10008139m.g
OG0018220	Sp1g25270	Thhalv10007651m.g
OG0018221	Sp1g25170	Thhalv10008084m.g
OG0018222	Sp1g25050	Thhalv10009052m.g
OG0018223	Sp1g25010	Thhalv10008967m.g
OG0018224	Sp3g06070	Thhalv10020467m.g
OG0018225	Sp3g06320	Thhalv10019992m.g
OG0018226	Sp3g06450	Thhalv10020077m.g
OG0018227	Sp3g06470	Thhalv10020882m.g
OG0018228	Sp3g06550	Thhalv10020080m.g
OG0018229	Sp3g06770	Thhalv10020501m.g
OG0018230	Sp3g06880	Thhalv10020758m.g
OG0018231	Sp3g07450	Thhalv10020689m.g
OG0018232	Sp3g07530	Thhalv10022253m.g
OG0018233	Sp3g07590	Thhalv10021091m.g
OG0018234	Sp3g07630	Thhalv10021409m.g
OG0018235	Sp3g07710	Thhalv10021264m.g
OG0018236	Sp3g07780	Thhalv10022396m.g
OG0018237	Sp3g07800	Thhalv10021243m.g
OG0018238	Sp3g08100	Thhalv10020625m.g
OG0018239	Sp3g08410	Thhalv10021175m.g
OG0018240	Sp3g08430	Thhalv10020902m.g
OG0018241	Sp3g08900, Sp1g34470	Thhalv10022186m.g
OG0018242	Sp3g09160	Thhalv10020632m.g
OG0018243	Sp3g09200	Thhalv10021291m.g
OG0018244	Sp3g09210	Thhalv10021043m.g
OG0018245	Sp3g09340	Thhalv10020540m.g
OG0018246	Sp3g09370	Thhalv10020200m.g
OG0018247	Sp3g09700	Thhalv10018973m.g
OG0018248	Sp3g10070	Thhalv10020668m.g
OG0018249	Sp3g10270	Thhalv10021378m.g
OG0018250	Sp3g10290	Thhalv10020451m.g
OG0018251	Sp3g10640	Thhalv10022424m.g
OG0018252	Sp3g10510	Thhalv10021228m.g
OG0018253	Sp3g11700	Thhalv10020319m.g
OG0018254	Sp3g11850	Thhalv10021602m.g
OG0018255	Sp3g12040	Thhalv10020544m.g
OG0018256	Sp3g33280	Thhalv10002104m.g
OG0018257	Sp3g33300	Thhalv10002107m.g
OG0018258	Sp3g33310	Thhalv10002159m.g
OG0018259	Sp3g33650	Thhalv10002253m.g
OG0018260	Sp3g33680	Thhalv10002142m.g
OG0018261	Sp3g33700	Thhalv10001995m.g
OG0018262	Sp3g33710	Thhalv10002060m.g
OG0018263	Sp3g33740	Thhalv10002113m.g
OG0018265	Sp3g33890	Thhalv10001957m.g
OG0018267	Sp1g30230	Thhalv10001818m.g
OG0018268	Sp3g24110, SpUn0177_0010	Thhalv10002195m.g
OG0018269	Sp1g31540	Thhalv10003892m.g
OG0018270	Sp1g31370	Thhalv10005573m.g
OG0018271	Sp4g05330	Thhalv10000005m.g
OG0018272	Sp4g05860	Thhalv10002098m.g
OG0018273	Sp4g06130	Thhalv10001918m.g
OG0018274	Sp4g06300	Thhalv10001947m.g
OG0018275	Sp4g10130	Thhalv10002114m.g
OG0018276	Sp4g10400	Thhalv10017328m.g
OG0018277	Sp5g35570	Thhalv10018730m.g
OG0018278	Sp5g35820	Thhalv10019519m.g
OG0018279	Sp5g35790	Thhalv10018210m.g
OG0018280	Sp5g35870	Thhalv10018951m.g
OG0018281	Sp5g35940	Thhalv10018449m.g
OG0018282	Sp2g12190	Thhalv10000951m.g
OG0018283	Sp2g12310	Thhalv10001063m.g
OG0018284	Sp2g12460	Thhalv10000974m.g
OG0018285	Sp2g12620	Thhalv10001158m.g
OG0018286	Sp2g12830	Thhalv10001231m.g
OG0018288	Sp7g35310	Thhalv10026420m.g
OG0018289	Sp1g32410	Thhalv10003905m.g
OG0018291	Sp7g14540	Thhalv10024634m.g
OG0018292	Sp7g14495	Thhalv10027402m.g
OG0018293	Sp7g14340	Thhalv10024228m.g
OG0018294	Sp7g14220	Thhalv10024792m.g
OG0018295	Sp7g14160	Thhalv10026485m.g
OG0018296	Sp7g14040, Sp7g14010	Thhalv10024954m.g
OG0018298	Sp7g13900	Thhalv10026869m.g
OG0018299	Sp3g32710	Thhalv10022677m.g
OG0018300	Sp3g32440	Thhalv10022766m.g
OG0018301	Sp3g32390	Thhalv10022601m.g
OG0018303	Sp3g32070	Thhalv10022671m.g
OG0018304	Sp3g31960	Thhalv10022783m.g
OG0018305	Sp3g31950	Thhalv10023174m.g
OG0018307	Sp3g31360	Thhalv10023066m.g
OG0018308	Sp3g31320	Thhalv10022970m.g
OG0018309	Sp3g31190	Thhalv10023167m.g
OG0018311	Sp7g36930	Thhalv10025867m.g
OG0018312	Sp7g36900	Thhalv10025413m.g
OG0018313	Sp7g36820	Thhalv10027317m.g
OG0018314	Sp7g36810	Thhalv10025489m.g
OG0018315	Sp7g36610	Thhalv10025805m.g
OG0018316	Sp7g36190	Thhalv10026454m.g
OG0018317	Sp7g35930	Thhalv10018157m.g, Thhalv10000054m.g
OG0018318	Sp7g35600	Thhalv10027081m.g
OG0018319	Sp7g35480	Thhalv10027262m.g
OG0018320	Sp7g35160	Thhalv10024891m.g
OG0018321	Sp7g34980	Thhalv10024930m.g
OG0018322	Sp7g34770	Thhalv10025906m.g
OG0018323	Sp7g34720	Thhalv10025605m.g
OG0018324	Sp7g34710	Thhalv10025319m.g
OG0018325	Sp7g34570	Thhalv10026271m.g
OG0018326	Sp7g34520	Thhalv10024509m.g
OG0018327	Sp7g34410	Thhalv10025964m.g
OG0018328	Sp7g34360	Thhalv10024697m.g
OG0018329	Sp7g34310	Thhalv10024972m.g
OG0018330	Sp7g34210	Thhalv10026710m.g
OG0018331	Sp7g33840	Thhalv10026039m.g
OG0018332	Sp7g33720	Thhalv10027062m.g
OG0018333	Sp7g33710	Thhalv10025800m.g
OG0018334	Sp7g32560	Thhalv10027540m.g
OG0018335	Sp7g31670	Thhalv10026077m.g
OG0018336	Sp7g31290	Thhalv10026604m.g
OG0018337	Sp7g31120	Thhalv10025702m.g
OG0018338	Sp7g30860	Thhalv10025572m.g
OG0018339	Sp7g30730	Thhalv10025704m.g
OG0018340	Sp7g30560	Thhalv10024793m.g
OG0018341	Sp7g30340	Thhalv10025779m.g
OG0018342	SpUn0983_0020, Sp7g29900	Thhalv10027525m.g
OG0018343	Sp7g29490	Thhalv10027164m.g
OG0018344	Sp7g29440	Thhalv10024893m.g
OG0018345	Sp7g29390	Thhalv10026511m.g
OG0018346	Sp7g29350	Thhalv10026165m.g
OG0018347	Sp7g29120	Thhalv10024605m.g
OG0018348	Sp7g28960	Thhalv10025341m.g
OG0018349	Sp7g28950	Thhalv10024712m.g
OG0018350	Sp7g28900	Thhalv10024817m.g
OG0018351	Sp7g28310	Thhalv10027429m.g
OG0018352	Sp7g28300	Thhalv10025504m.g
OG0018353	Sp7g28180	Thhalv10024769m.g
OG0018354	Sp7g27980	Thhalv10024537m.g
OG0018356	Sp7g27490	Thhalv10024841m.g
OG0018357	Sp7g27410	Thhalv10025782m.g
OG0018358	Sp1g29010, Sp7g26890	Thhalv10025609m.g
OG0018359	Sp7g26260	Thhalv10024987m.g
OG0018360	Sp7g26220	Thhalv10024944m.g
OG0018361	Sp7g25930	Thhalv10024941m.g
OG0018362	Sp7g25790	Thhalv10027290m.g
OG0018363	Sp7g25490	Thhalv10026761m.g
OG0018364	Sp7g25470	Thhalv10026558m.g
OG0018366	Sp7g25405	Thhalv10026939m.g
OG0018368	Sp7g14090	Thhalv10025403m.g
OG0018369	Sp7g14100	Thhalv10025376m.g
