Orthogroup	S_parvula	S_diversifolius
OG0013122	Sp3g06650	Sdiv_ptg000001l_1820-R
OG0013123	Sp3g06580	Sdiv_ptg000001l_1827-R
OG0013124	Sp3g06570	Sdiv_ptg000001l_1828-R
OG0013125	Sp3g06500	Sdiv_ptg000001l_1833-R
OG0013126	Sp3g06490	Sdiv_ptg000013l_1761-R
OG0013127	Sp3g06480	Sdiv_ptg000013l_1762-R
OG0013128	Sp3g06430	Sdiv_ptg000013l_1764-R
OG0013129	Sp3g06420	Sdiv_ptg000013l_1765-R
OG0013130	Sp3g06390	Sdiv_ptg000013l_1766-R
OG0013131	Sp3g06360	Sdiv_ptg000001l_1842-R
OG0013132	Sp3g06330	Sdiv_ptg000013l_1769-R
OG0013133	Sp3g06290	Sdiv_ptg000013l_1773-R
OG0013134	Sp3g06280	Sdiv_ptg000013l_1774-R
OG0013135	Sp3g06250	Sdiv_ptg000013l_1778-R
OG0013136	Sp3g06110	Sdiv_ptg000001l_1864-R
OG0013137	Sp3g06090	Sdiv_ptg000001l_1866-R
OG0013138	Sp3g06030	Sdiv_ptg000001l_1871-R
OG0013139	Sp3g05900	Sdiv_ptg000001l_1886-R
OG0013140	Sp3g05840	Sdiv_ptg000001l_1891-R
OG0013141	Sp3g05830	Sdiv_ptg000001l_1892-R
OG0013142	Sp3g05820	Sdiv_ptg000001l_1893-R
OG0013143	Sp3g05750	Sdiv_ptg000001l_1897-R
OG0013144	Sp3g05730	Sdiv_ptg000013l_1821-R
OG0013145	Sp3g05720	Sdiv_ptg000001l_1900-R
OG0013146	Sp3g05710	Sdiv_ptg000013l_1822-R
OG0013147	Sp3g05640	Sdiv_ptg000001l_1905-R
OG0013148	Sp3g05610	Sdiv_ptg000013l_1826-R
OG0013149	Sp3g05520	Sdiv_ptg000013l_1831-R
OG0013150	Sp3g05510	Sdiv_ptg000001l_1915-R
OG0013151	Sp3g05490	Sdiv_ptg000013l_1833-R
OG0013152	Sp3g05460	Sdiv_ptg000001l_1920-R
OG0013153	Sp3g05450	Sdiv_ptg000013l_1836-R
OG0013154	Sp3g05430	Sdiv_ptg000013l_1838-R
OG0013155	Sp3g05420	Sdiv_ptg000013l_1839-R
OG0013156	Sp3g05340	Sdiv_ptg000013l_1843-R
OG0013157	Sp3g05280	Sdiv_ptg000001l_1932-R, Sdiv_ptg000013l_1847-R
OG0013158	Sp3g05270	Sdiv_ptg000013l_1849-R
OG0013159	Sp3g05260	Sdiv_ptg000013l_1850-R
OG0013160	Sp3g05240	Sdiv_ptg000013l_1851-R
OG0013161	Sp3g05090	Sdiv_ptg000001l_1941-R
OG0013162	Sp3g05070	Sdiv_ptg000013l_1863-R
OG0013163	Sp3g05020	Sdiv_ptg000001l_1945-R
OG0013164	Sp3g04970	Sdiv_ptg000001l_1947-R
OG0013165	Sp3g04920	Sdiv_ptg000013l_1871-R
OG0013166	Sp3g04900	Sdiv_ptg000013l_1872-R
OG0013167	Sp3g04860	Sdiv_ptg000001l_1955-R
OG0013168	Sp3g04840	Sdiv_ptg000013l_1877-R
OG0013169	Sp3g04690	Sdiv_ptg000013l_1886-R
OG0013170	Sp3g04620	Sdiv_ptg000001l_1972-R
OG0013171	Sp3g04610	Sdiv_ptg000001l_1973-R
OG0013172	Sp3g04600	Sdiv_ptg000013l_1892-R
OG0013173	Sp3g04580	Sdiv_ptg000001l_1976-R
OG0013174	Sp3g04530	Sdiv_ptg000013l_1896-R
OG0013175	Sp3g04480	Sdiv_ptg000001l_1986-R
OG0013177	Sp3g04390	Sdiv_ptg000013l_1903-R
OG0013178	Sp3g04340	Sdiv_ptg000013l_1905-R
OG0013179	Sp3g04260	Sdiv_ptg000001l_2001-R
OG0013181	Sp3g04180	Sdiv_ptg000013l_1920-R
OG0013182	Sp3g04030	Sdiv_ptg000013l_1929-R
OG0013183	Sp3g03930	Sdiv_ptg000013l_1935-R
OG0013184	Sp3g03900	Sdiv_ptg000013l_1939-R
OG0013185	Sp3g03830	Sdiv_ptg000013l_1944-R
OG0013186	Sp3g03820	Sdiv_ptg000013l_1945-R
OG0013187	SpUn1454_0010	Sdiv_ptg000007l_0697-R
OG0013188	Sp3g03800	Sdiv_ptg000001l_2031-R
OG0013189	Sp3g03680	Sdiv_ptg000001l_2037-R
OG0013190	Sp3g03650	Sdiv_ptg000001l_2041-R
OG0013191	Sp3g03590	Sdiv_ptg000013l_1965-R
OG0013192	Sp3g03490	Sdiv_ptg000013l_1970-R
OG0013193	Sp3g03390	Sdiv_ptg000001l_2062-R
OG0013194	Sp3g03380	Sdiv_ptg000013l_1980-R
OG0013195	Sp3g03350	Sdiv_ptg000013l_1981-R
OG0013196	Sp3g03180	Sdiv_ptg000013l_1991-R
OG0013197	Sp3g03170	Sdiv_ptg000001l_2074-R
OG0013198	Sp3g03110	Sdiv_ptg000013l_1998-R
OG0013199	Sp3g03100	Sdiv_ptg000001l_2079-R
OG0013200	Sp3g03040	Sdiv_ptg000001l_2083-R
OG0013201	Sp3g02990	Sdiv_ptg000013l_2006-R
OG0013202	Sp3g02940	Sdiv_ptg000001l_2091-R
OG0013203	Sp3g02860	Sdiv_ptg000001l_2097-R
OG0013204	Sp3g02830	Sdiv_ptg000001l_2099-R, Sdiv_ptg000013l_2015-R
OG0013206	Sp3g02670	Sdiv_ptg000013l_2026-R
OG0013207	Sp3g02630	Sdiv_ptg000013l_2030-R
OG0013208	Sp3g02600	Sdiv_ptg000001l_2115-R
OG0013209	Sp3g02540	Sdiv_ptg000013l_2036-R
OG0013210	Sp3g02460	Sdiv_ptg000013l_2038-R
OG0013211	Sp3g02380	Sdiv_ptg000001l_2129-R
OG0013212	Sp3g02360	Sdiv_ptg000001l_2130-R
OG0013213	Sp3g02350	Sdiv_ptg000013l_2045-R
OG0013214	Sp3g02260	Sdiv_ptg000001l_2137-R
OG0013215	Sp3g02190	Sdiv_ptg000013l_2055-R
OG0013216	Sp3g02170	Sdiv_ptg000001l_2146-R
OG0013217	Sp3g02140	Sdiv_ptg000013l_2061-R
OG0013218	Sp3g02110	Sdiv_ptg000013l_2063-R
OG0013219	Sp3g02100	Sdiv_ptg000001l_2152-R
OG0013220	Sp3g02070	Sdiv_ptg000013l_2067-R
OG0013221	Sp3g01980	Sdiv_ptg000001l_2162-R
OG0013222	Sp3g01970	Sdiv_ptg000001l_2163-R
OG0013223	Sp3g01960	Sdiv_ptg000001l_2164-R
OG0013224	Sp3g01910	Sdiv_ptg000013l_2077-R
OG0013225	Sp3g01900	Sdiv_ptg000001l_2167-R
OG0013226	Sp3g01880	Sdiv_ptg000001l_2169-R
OG0013227	Sp3g01850	Sdiv_ptg000013l_2081-R
OG0013228	Sp3g01840	Sdiv_ptg000013l_2083-R
OG0013229	Sp3g01740	Sdiv_ptg000001l_2180-R
OG0013230	Sp3g01720	Sdiv_ptg000013l_2090-R
OG0013231	Sp3g01710	Sdiv_ptg000001l_2182-R
OG0013232	Sp3g01700	Sdiv_ptg000001l_2183-R
OG0013233	Sp3g01690	Sdiv_ptg000001l_2184-R
OG0013234	Sp3g01640	Sdiv_ptg000001l_2187-R
OG0013235	Sp3g01610	Sdiv_ptg000013l_2095-R
OG0013236	Sp3g01540	Sdiv_ptg000013l_2102-R
OG0013237	Sp3g01460	Sdiv_ptg000001l_2203-R
OG0013238	Sp3g01420	Sdiv_ptg000001l_2207-R
OG0013239	Sp3g01400	Sdiv_ptg000013l_2113-R
OG0013240	Sp3g01350	Sdiv_ptg000013l_2114-R
OG0013241	Sp3g01310	Sdiv_ptg000013l_2116-R
OG0013242	Sp3g01290	Sdiv_ptg000013l_2118-R
OG0013243	Sp3g01260	Sdiv_ptg000001l_2219-R
OG0013244	Sp3g01240	Sdiv_ptg000013l_2123-R
OG0013245	Sp3g01220	Sdiv_ptg000013l_2124-R
OG0013246	Sp3g01200	Sdiv_ptg000013l_2125-R
OG0013247	Sp3g01180	Sdiv_ptg000013l_2126-R, Sdiv_ptg000001l_2222-R
OG0013248	Sp3g01150	Sdiv_ptg000001l_2225-R
OG0013249	Sp3g01070	Sdiv_ptg000001l_2230-R
OG0013250	Sp3g01010	Sdiv_ptg000001l_2234-R
OG0013251	Sp3g00970	Sdiv_ptg000001l_2238-R
OG0013252	Sp3g00940	Sdiv_ptg000001l_2242-R
OG0013253	Sp3g00910	Sdiv_ptg000013l_2141-R
OG0013254	Sp3g00880	Sdiv_ptg000013l_2143-R
OG0013255	Sp3g00830	Sdiv_ptg000001l_2245-R, Sdiv_ptg000013l_2145-R
OG0013256	Sp3g00630	Sdiv_ptg000013l_2156-R
OG0013257	Sp3g00590	Sdiv_ptg000001l_2267-R
OG0013258	Sp3g00580	Sdiv_ptg000001l_2268-R
OG0013259	Sp3g00560	Sdiv_ptg000013l_2163-R
OG0013260	Sp3g00540	Sdiv_ptg000001l_2270-R
OG0013261	Sp3g00480	Sdiv_ptg000013l_2168-R
OG0013262	Sp3g00380	Sdiv_ptg000013l_2172-R
OG0013263	Sp3g00340	Sdiv_ptg000001l_2283-R
OG0013264	Sp3g00330	Sdiv_ptg000013l_2174-R
OG0013265	Sp3g00270	Sdiv_ptg000013l_2179-R
OG0013266	Sp3g00210	Sdiv_ptg000001l_2294-R, Sdiv_ptg000013l_2182-R
OG0013267	Sp7g13860	Sdiv_ptg000004l_0653-R
OG0013268	Sp7g13800	Sdiv_ptg000005l_0339-R
OG0013269	Sp7g13780	Sdiv_ptg000004l_0651-R
OG0013270	Sp7g13770	Sdiv_ptg000004l_0650-R
OG0013271	Sp7g13750	Sdiv_ptg000004l_0649-R
OG0013272	Sp7g13740	Sdiv_ptg000004l_0648-R
OG0013273	Sp7g13700	Sdiv_ptg000005l_0334-R
OG0013274	Sp7g13670	Sdiv_ptg000004l_0642-R
OG0013275	Sp7g13620	Sdiv_ptg000005l_0328-R
OG0013276	SpUn0325_0010	Sdiv_ptg000004l_0635-R
OG0013277	Sp7g13450	Sdiv_ptg000004l_0627-R
OG0013278	Sp7g13400	Sdiv_ptg000004l_0624-R, Sdiv_ptg000005l_0319-R
OG0013279	Sp7g13360	Sdiv_ptg000005l_0313-R
OG0013280	Sp7g13320	Sdiv_ptg000004l_0616-R
OG0013282	Sp7g13140	Sdiv_ptg000004l_0607-R
OG0013283	Sp7g13100	Sdiv_ptg000004l_0604-R
OG0013284	Sp7g13090	Sdiv_ptg000005l_0296-R
OG0013285	Sp7g13080	Sdiv_ptg000004l_0603-R
OG0013286	Sp7g12970	Sdiv_ptg000004l_0592-R
OG0013287	Sp7g12950	Sdiv_ptg000005l_0287-R
OG0013288	Sp7g12890	Sdiv_ptg000004l_0583-R
OG0013289	Sp7g12860	Sdiv_ptg000004l_0581-R
OG0013290	Sp7g12760	Sdiv_ptg000005l_0272-R
OG0013291	Sp7g12750	Sdiv_ptg000005l_0271-R
OG0013292	Sp7g12490	Sdiv_ptg000004l_0545-R
OG0013293	Sp7g12460	Sdiv_ptg000005l_0256-R
OG0013294	Sp7g12370	Sdiv_ptg000005l_0248-R
OG0013295	Sp7g12310	Sdiv_ptg000004l_0529-R
OG0013296	Sp7g12280	Sdiv_ptg000005l_0242-R
OG0013297	Sp7g12070	Sdiv_ptg000005l_0239-R
OG0013298	Sp7g12000	Sdiv_ptg000004l_0513-R
OG0013299	Sp7g11950	Sdiv_ptg000004l_0507-R
OG0013300	Sp7g11890	Sdiv_ptg000004l_0514-R
OG0013301	Sp7g11860	Sdiv_ptg000004l_0502-R
OG0013302	Sp7g11800	Sdiv_ptg000004l_0498-R
OG0013303	Sp7g11790	Sdiv_ptg000004l_0497-R
OG0013304	Sp7g11770	Sdiv_ptg000005l_0224-R
OG0013305	Sp7g11680	Sdiv_ptg000005l_0218-R, Sdiv_ptg000004l_0490-R
OG0013307	Sp7g11510	Sdiv_ptg000005l_0211-R
OG0013308	Sp7g11500	Sdiv_ptg000005l_0210-R
OG0013309	Sp7g11350	Sdiv_ptg000005l_0207-R
OG0013310	Sp3g09840	Sdiv_ptg000013l_1503-R
OG0013311	Sp3g09950	Sdiv_ptg000013l_1494-R
OG0013312	Sp3g09980	Sdiv_ptg000001l_1561-R
OG0013313	Sp3g10000	Sdiv_ptg000001l_1558-R
OG0013314	Sp3g10010	Sdiv_ptg000013l_1487-R
OG0013315	Sp3g10100	Sdiv_ptg000001l_1550-R
OG0013316	Sp3g10170	Sdiv_ptg000001l_1546-R
OG0013317	Sp3g10180	Sdiv_ptg000001l_1545-R
OG0013318	Sp3g10190	Sdiv_ptg000013l_1475-R
OG0013319	Sp3g10200	Sdiv_ptg000001l_1543-R
OG0013320	Sp3g10310	Sdiv_ptg000001l_1536-R
OG0013321	Sp3g10330	Sdiv_ptg000001l_1534-R
OG0013322	Sp3g10360	Sdiv_ptg000013l_1460-R
OG0013323	Sp3g10370	Sdiv_ptg000001l_1530-R
OG0013324	Sp3g10390	Sdiv_ptg000013l_1457-R
OG0013325	Sp3g10400	Sdiv_ptg000013l_1456-R
OG0013326	Sp3g10430	Sdiv_ptg000001l_1525-R
OG0013327	Sp3g10480	Sdiv_ptg000013l_1453-R
OG0013328	Sp3g10550	Sdiv_ptg000001l_1514-R
OG0013329	Sp3g10560	Sdiv_ptg000013l_1445-R
OG0013330	Sp3g10570	Sdiv_ptg000013l_1444-R
OG0013331	Sp5g05760	Sdiv_ptg000002l_0107-R
OG0013332	Sp5g05750	Sdiv_ptg000015l_1994-R
OG0013333	Sp5g05720	Sdiv_ptg000002l_0102-R
OG0013334	Sp5g05710	Sdiv_ptg000015l_1999-R
OG0013335	Sp5g05670	Sdiv_ptg000002l_0099-R
OG0013336	Sp5g05660	Sdiv_ptg000002l_0098-R
OG0013337	Sp5g05650	Sdiv_ptg000002l_0097-R
OG0013338	Sp5g05640	Sdiv_ptg000015l_2003-R
OG0013339	Sp5g05550	Sdiv_ptg000015l_2009-R, Sdiv_ptg000002l_0095-R
OG0013340	Sp5g05540	Sdiv_ptg000015l_2010-R
OG0013341	Sp5g05530	Sdiv_ptg000015l_2011-R
OG0013342	Sp5g05520	Sdiv_ptg000002l_0093-R
OG0013343	Sp5g05500	Sdiv_ptg000002l_0092-R
OG0013344	Sp5g05480	Sdiv_ptg000002l_0089-R
OG0013345	Sp5g05450	Sdiv_ptg000002l_0086-R
OG0013346	Sp5g05430	Sdiv_ptg000002l_0084-R
OG0013347	Sp5g05390	Sdiv_ptg000002l_0083-R
OG0013348	Sp5g05380	Sdiv_ptg000002l_0082-R
OG0013349	Sp5g05120	Sdiv_ptg000002l_0062-R
OG0013350	Sp5g05100	Sdiv_ptg000015l_2036-R
OG0013351	Sp5g05090	Sdiv_ptg000015l_2037-R
OG0013352	Sp5g05050	Sdiv_ptg000002l_0057-R
OG0013353	Sp5g05030	Sdiv_ptg000015l_2041-R
OG0013354	Sp5g05020	Sdiv_ptg000015l_2042-R
OG0013355	Sp5g05000	Sdiv_ptg000015l_2044-R
OG0013356	Sp5g04990	Sdiv_ptg000002l_0053-R
OG0013357	Sp5g04950	Sdiv_ptg000015l_2048-R
OG0013358	Sp5g04890	Sdiv_ptg000002l_0047-R
OG0013359	Sp5g04880	Sdiv_ptg000002l_0046-R
OG0013360	Sp5g04800	Sdiv_ptg000002l_0037-R
OG0013361	Sp5g04790	Sdiv_ptg000015l_2060-R
OG0013362	Sp5g04750	Sdiv_ptg000002l_0033-R
OG0013363	Sp5g04740	Sdiv_ptg000002l_0032-R
OG0013364	Sp5g04710	Sdiv_ptg000002l_0029-R
OG0013365	Sp5g04670	Sdiv_ptg000002l_0025-R, Sdiv_ptg000015l_2069-R
OG0013366	Sp5g04620	Sdiv_ptg000002l_0022-R
OG0013367	Sp5g04610	Sdiv_ptg000002l_0021-R
OG0013368	Sp5g04420	Sdiv_ptg000002l_0010-R
OG0013369	Sp5g04380	Sdiv_ptg000015l_2090-R
OG0013370	Sp5g04350	Sdiv_ptg000015l_2094-R, Sdiv_ptg000002l_0005-R
OG0013371	Sp5g04340	Sdiv_ptg000002l_0004-R
OG0013373	Sp5g04220	Sdiv_ptg000015l_2103-R
OG0013374	Sp5g04180	Sdiv_ptg000015l_2107-R
OG0013375	Sp5g04160	Sdiv_ptg000016l_0008-R
OG0013376	Sp5g04050	Sdiv_ptg000015l_2118-R
OG0013377	Sp5g04040	Sdiv_ptg000015l_2119-R
OG0013378	Sp5g04030	Sdiv_ptg000016l_0019-R
OG0013379	Sp5g04010	Sdiv_ptg000016l_0022-R
OG0013380	Sp5g03870	Sdiv_ptg000015l_2129-R
OG0013382	Sp5g03850	Sdiv_ptg000016l_0033-R
OG0013383	Sp5g03820	Sdiv_ptg000016l_0034-R
OG0013384	Sp5g03800	Sdiv_ptg000016l_0035-R
OG0013385	Sp5g03750	Sdiv_ptg000016l_0039-R
OG0013386	Sp5g03720	Sdiv_ptg000015l_2140-R
OG0013387	Sp5g03700	Sdiv_ptg000016l_0044-R
OG0013388	Sp5g03690	Sdiv_ptg000015l_2142-R
OG0013389	Sp5g03670	Sdiv_ptg000015l_2143-R
OG0013390	Sp5g03640	Sdiv_ptg000016l_0054-R
OG0013391	Sp5g03580	Sdiv_ptg000016l_0059-R, Sdiv_ptg000015l_2149-R
OG0013392	Sp5g03510	Sdiv_ptg000016l_0064-R
OG0013393	Sp5g03500	Sdiv_ptg000016l_0065-R
OG0013394	Sp5g03270	Sdiv_ptg000015l_2174-R
OG0013395	Sp5g03260	Sdiv_ptg000015l_2177-R
OG0013396	Sp5g03220	Sdiv_ptg000015l_2183-R
OG0013397	Sp5g03200	Sdiv_ptg000016l_0079-R
OG0013398	Sp5g03150	Sdiv_ptg000016l_0081-R
OG0013399	Sp5g03080	Sdiv_ptg000015l_2191-R
OG0013400	Sp5g03070	Sdiv_ptg000016l_0088-R
OG0013401	Sp5g03050	Sdiv_ptg000015l_2193-R, Sdiv_ptg000016l_0090-R
OG0013402	Sp5g03010	Sdiv_ptg000015l_2196-R
OG0013404	Sp5g02950	Sdiv_ptg000015l_2201-R
OG0013405	Sp5g02890	Sdiv_ptg000015l_2205-R
OG0013407	Sp5g02820	Sdiv_ptg000016l_0107-R
OG0013408	Sp5g02810	Sdiv_ptg000016l_0108-R
OG0013409	Sp5g02790, Sp5g14680	Sdiv_ptg000016l_0110-R
OG0013410	Sp5g02780	Sdiv_ptg000016l_0111-R
OG0013411	Sp5g02710	Sdiv_ptg000015l_2214-R
OG0013412	Sp5g02620	Sdiv_ptg000015l_2221-R
OG0013413	Sp5g02610	Sdiv_ptg000016l_0120-R
OG0013414	Sp5g02580	Sdiv_ptg000016l_0122-R
OG0013415	Sp5g02440	Sdiv_ptg000015l_2233-R
OG0013416	Sp5g02420	Sdiv_ptg000015l_2235-R
OG0013417	Sp5g02310	Sdiv_ptg000016l_0140-R
OG0013418	Sp5g02300	Sdiv_ptg000015l_2242-R
OG0013419	Sp5g02280	Sdiv_ptg000015l_2244-R
OG0013420	Sp5g02230	Sdiv_ptg000015l_2247-R
OG0013421	Sp5g02220	Sdiv_ptg000016l_0146-R
OG0013422	Sp5g02210	Sdiv_ptg000015l_2251-R
OG0013423	Sp5g02150	Sdiv_ptg000016l_0151-R
OG0013424	Sp5g02060	Sdiv_ptg000016l_0161-R
OG0013425	Sp5g02040	Sdiv_ptg000015l_2265-R
OG0013427	Sp5g01990	Sdiv_ptg000015l_2270-R
OG0013428	Sp5g01960	Sdiv_ptg000015l_2274-R
OG0013429	Sp5g01930	Sdiv_ptg000016l_0173-R
OG0013430	Sp5g01870	Sdiv_ptg000015l_2279-R
OG0013431	Sp5g01800	Sdiv_ptg000015l_2285-R
OG0013432	Sp5g01740	Sdiv_ptg000015l_2290-R
OG0013433	Sp5g01710	Sdiv_ptg000016l_0186-R
OG0013434	Sp5g01640	Sdiv_ptg000016l_0192-R
OG0013435	Sp5g01630	Sdiv_ptg000016l_0193-R
OG0013436	Sp5g01620	Sdiv_ptg000015l_2297-R
OG0013437	Sp5g01590	Sdiv_ptg000016l_0196-R
OG0013438	Sp5g01570	Sdiv_ptg000015l_2301-R
OG0013439	Sp5g01520	Sdiv_ptg000015l_2303-R
OG0013440	Sp5g01460	Sdiv_ptg000015l_2307-R
OG0013441	Sp5g01450	Sdiv_ptg000015l_2309-R
OG0013442	Sp5g01440	Sdiv_ptg000016l_0204-R, Sdiv_ptg000015l_2310-R
OG0013443	Sp5g01360	Sdiv_ptg000015l_2316-R
OG0013444	Sp5g01350	Sdiv_ptg000015l_2317-R, Sdiv_ptg000016l_0207-R
OG0013445	Sp5g01340	Sdiv_ptg000015l_2318-R
OG0013446	Sp5g01330	Sdiv_ptg000015l_2319-R
OG0013447	Sp5g01300	Sdiv_ptg000015l_2322-R
OG0013448	Sp5g01290	Sdiv_ptg000016l_0210-R
OG0013449	Sp5g01260	Sdiv_ptg000016l_0213-R
OG0013450	Sp5g01240	Sdiv_ptg000015l_2327-R
OG0013451	Sp5g01230	Sdiv_ptg000016l_0217-R
OG0013452	Sp5g01210	Sdiv_ptg000016l_0218-R
OG0013453	Sp5g01180	Sdiv_ptg000016l_0220-R
OG0013454	Sp5g01120	Sdiv_ptg000016l_0223-R
OG0013455	Sp5g01090	Sdiv_ptg000016l_0227-R
OG0013456	Sp5g01030	Sdiv_ptg000015l_2337-R
OG0013457	Sp5g01000	Sdiv_ptg000016l_0233-R
OG0013458	Sp5g00990	Sdiv_ptg000016l_0234-R
OG0013459	Sp5g00970	Sdiv_ptg000015l_2340-R
OG0013460	Sp5g00960	Sdiv_ptg000016l_0237-R
OG0013461	Sp5g00950	Sdiv_ptg000016l_0238-R
OG0013462	Sp5g00920	Sdiv_ptg000015l_2342-R
OG0013464	Sp5g00760	Sdiv_ptg000016l_0256-R
OG0013465	Sp5g00750	Sdiv_ptg000016l_0257-R
OG0013466	Sp5g00740	Sdiv_ptg000015l_2356-R
OG0013467	Sp5g00710	Sdiv_ptg000015l_2358-R
OG0013468	Sp5g00610	Sdiv_ptg000016l_0267-R
OG0013469	Sp5g00600	Sdiv_ptg000015l_2366-R
OG0013470	Sp5g00510	Sdiv_ptg000015l_2373-R
OG0013471	Sp5g00390	Sdiv_ptg000015l_2380-R
OG0013472	Sp5g00380	Sdiv_ptg000015l_2381-R
OG0013473	Sp5g00370	Sdiv_ptg000015l_2382-R
OG0013474	Sp5g00340	Sdiv_ptg000015l_2388-R
OG0013475	Sp5g00330	Sdiv_ptg000015l_2389-R
OG0013476	Sp5g00300	Sdiv_ptg000015l_2391-R
OG0013477	Sp5g00280	Sdiv_ptg000016l_0288-R
OG0013478	Sp5g00250	Sdiv_ptg000016l_0290-R
OG0013479	Sp5g00240	Sdiv_ptg000015l_2396-R
OG0013480	Sp5g00160	Sdiv_ptg000015l_2400-R
OG0013481	Sp5g00130	Sdiv_ptg000016l_0299-R
OG0013482	Sp5g00120	Sdiv_ptg000015l_2404-R
OG0013483	Sp5g00110	Sdiv_ptg000016l_0300-R, Sdiv_ptg000015l_2405-R
OG0013484	Sp5g00080	Sdiv_ptg000015l_2410-R
OG0013485	Sp5g00070	Sdiv_ptg000016l_0303-R
OG0013486	Sp5g00060	Sdiv_ptg000016l_0304-R
OG0013487	Sp1g17780	Sdiv_ptg000014l_1314-R
OG0013488	Sp1g17770	Sdiv_ptg000014l_1313-R
OG0013489	Sp1g17710	Sdiv_ptg000014l_1308-R
OG0013490	Sp1g17650	Sdiv_ptg000014l_1302-R
OG0013491	Sp1g17550	Sdiv_ptg000014l_1295-R
OG0013493	Sp1g17530	Sdiv_ptg000014l_1293-R
OG0013494	Sp1g17490	Sdiv_ptg000014l_1289-R
OG0013495	Sp1g17480	Sdiv_ptg000014l_1288-R
OG0013496	Sp1g17470	Sdiv_ptg000014l_1287-R
OG0013497	Sp1g17440	Sdiv_ptg000014l_1286-R
OG0013498	Sp1g17410	Sdiv_ptg000003l_0350-R
OG0013499	Sp1g17360	Sdiv_ptg000003l_0345-R
OG0013500	Sp1g17310	Sdiv_ptg000014l_1273-R
OG0013501	Sp1g17280	Sdiv_ptg000014l_1268-R
OG0013502	Sp1g17260	Sdiv_ptg000014l_1266-R
OG0013503	Sp1g17190	Sdiv_ptg000014l_1261-R
OG0013504	Sp1g17180	Sdiv_ptg000003l_0332-R
OG0013505	Sp1g17150	Sdiv_ptg000003l_0329-R
OG0013506	Sp1g17100	Sdiv_ptg000003l_0326-R
OG0013507	Sp1g17070	Sdiv_ptg000014l_1251-R
OG0013508	Sp1g17060	Sdiv_ptg000014l_1250-R
OG0013509	Sp1g17050	Sdiv_ptg000014l_1249-R
OG0013511	Sp1g17010	Sdiv_ptg000003l_0321-R
OG0013512	Sp1g17000	Sdiv_ptg000014l_1244-R
OG0013513	Sp1g16990	Sdiv_ptg000003l_0320-R
OG0013514	Sp1g16920	Sdiv_ptg000003l_0316-R
OG0013515	Sp1g16910	Sdiv_ptg000003l_0315-R
OG0013516	Sp1g16880	Sdiv_ptg000014l_1236-R
OG0013517	Sp1g16860	Sdiv_ptg000003l_0313-R
OG0013518	Sp1g16840	Sdiv_ptg000014l_1234-R
OG0013519	Sp1g16820	Sdiv_ptg000014l_1232-R
OG0013521	Sp1g16660	Sdiv_ptg000003l_0298-R
OG0013522	Sp1g16630	Sdiv_ptg000014l_1223-R
OG0013523	Sp1g16590	Sdiv_ptg000014l_1221-R
OG0013524	Sp1g16580	Sdiv_ptg000014l_1218-R
OG0013525	Sp1g16570	Sdiv_ptg000003l_0293-R
OG0013526	Sp1g16510	Sdiv_ptg000003l_0290-R
OG0013527	Sp1g16470	Sdiv_ptg000014l_1214-R
OG0013528	Sp1g16380	Sdiv_ptg000014l_1206-R
OG0013529	Sp1g16370	Sdiv_ptg000014l_1204-R
OG0013530	Sp1g16360	Sdiv_ptg000003l_0278-R
OG0013531	Sp1g16330	Sdiv_ptg000003l_0274-R
OG0013532	Sp1g16320	Sdiv_ptg000003l_0273-R
OG0013533	Sp1g16310	Sdiv_ptg000003l_0272-R
OG0013534	Sp1g16300	Sdiv_ptg000003l_0271-R
OG0013535	Sp1g16290	Sdiv_ptg000003l_0270-R
OG0013536	Sp1g16260	Sdiv_ptg000014l_1196-R
OG0013537	Sp1g16240	Sdiv_ptg000003l_0262-R
OG0013538	Sp1g16230	Sdiv_ptg000014l_1192-R
OG0013539	Sp1g16200	Sdiv_ptg000014l_1189-R
OG0013540	Sp1g16170	Sdiv_ptg000014l_1188-R
OG0013541	Sp5g28840, Sp1g16150	Sdiv_ptg000014l_1186-R
OG0013542	Sp1g16140	Sdiv_ptg000014l_1185-R
OG0013543	Sp1g16120	Sdiv_ptg000014l_1183-R
OG0013544	Sp1g16030	Sdiv_ptg000003l_0247-R, Sdiv_ptg000014l_1174-R
OG0013545	Sp1g15930	Sdiv_ptg000014l_1167-R
OG0013546	Sp1g15900	Sdiv_ptg000003l_0238-R
OG0013547	Sp1g15860	Sdiv_ptg000003l_0232-R, Sdiv_ptg000014l_1162-R
OG0013548	Sp1g15770	Sdiv_ptg000003l_0226-R
OG0013549	Sp1g15760	Sdiv_ptg000003l_0225-R
OG0013550	Sp1g15740	Sdiv_ptg000003l_0223-R
OG0013551	Sp1g15690	Sdiv_ptg000003l_0219-R
OG0013552	Sp1g15480, SpUn0033_0070	Sdiv_ptg000014l_1133-R
OG0013553	Sp1g15290	Sdiv_ptg000014l_1119-R
OG0013554	Sp1g15200	Sdiv_ptg000014l_1110-R
OG0013555	Sp1g15150	Sdiv_ptg000014l_1104-R
OG0013556	Sp1g15110	Sdiv_ptg000014l_1101-R
OG0013557	Sp1g15100	Sdiv_ptg000003l_0175-R
OG0013558	Sp1g15060	Sdiv_ptg000003l_0174-R
OG0013559	Sp1g15050	Sdiv_ptg000014l_1097-R
OG0013560	Sp1g14990	Sdiv_ptg000003l_0164-R
OG0013561	Sp1g14980	Sdiv_ptg000003l_0162-R
