Orthogroup	S_diversifolius	E_salsugineum
OG0013684	Sdiv_ptg000004l_1420-R	Thhalv10026289m.g
OG0013686	Sdiv_ptg000004l_1407-R	Thhalv10025480m.g
OG0013687	Sdiv_ptg000005l_1098-R	Thhalv10026549m.g
OG0013688	Sdiv_ptg000005l_1088-R	Thhalv10026625m.g
OG0013689	Sdiv_ptg000005l_1080-R	Thhalv10025858m.g
OG0013690	Sdiv_ptg000005l_1076-R	Thhalv10026254m.g
OG0013691	Sdiv_ptg000005l_1074-R	Thhalv10026569m.g
OG0013692	Sdiv_ptg000005l_1071-R	Thhalv10025771m.g
OG0013693	Sdiv_ptg000004l_1374-R	Thhalv10024755m.g
OG0013694	Sdiv_ptg000004l_1362-R	Thhalv10024541m.g
OG0013695	Sdiv_ptg000005l_1046-R	Thhalv10025269m.g
OG0013696	Sdiv_ptg000005l_1044-R	Thhalv10027549m.g
OG0013697	Sdiv_ptg000005l_1042-R	Thhalv10024876m.g
OG0013698	Sdiv_ptg000004l_1354-R	Thhalv10027138m.g
OG0013699	Sdiv_ptg000005l_1034-R	Thhalv10024921m.g
OG0013700	Sdiv_ptg000004l_1345-R	Thhalv10027588m.g
OG0013701	Sdiv_ptg000004l_1344-R	Thhalv10024736m.g
OG0013702	Sdiv_ptg000005l_1008-R	Thhalv10026026m.g
OG0013703	Sdiv_ptg000004l_1335-R	Thhalv10025928m.g
OG0013704	Sdiv_ptg000004l_1334-R	Thhalv10024258m.g
OG0013705	Sdiv_ptg000005l_1012-R	Thhalv10025190m.g
OG0013706	Sdiv_ptg000004l_1332-R	Thhalv10024427m.g, Thhalv10024426m.g
OG0013707	Sdiv_ptg000004l_1329-R	Thhalv10025780m.g
OG0013708	Sdiv_ptg000004l_1328-R	Thhalv10024690m.g
OG0013709	Sdiv_ptg000004l_1325-R, Sdiv_ptg000005l_1017-R	Thhalv10025565m.g
OG0013710	Sdiv_ptg000004l_0570-R	Thhalv10025232m.g
OG0013711	Sdiv_ptg000005l_1019-R, Sdiv_ptg000004l_1323-R	Thhalv10026428m.g
OG0013712	Sdiv_ptg000005l_1027-R, Sdiv_ptg000004l_1322-R	Thhalv10027160m.g
OG0013713	Sdiv_ptg000004l_1314-R	Thhalv10025155m.g
OG0013714	Sdiv_ptg000004l_1311-R, Sdiv_ptg000005l_1020-R	Thhalv10025348m.g
OG0013715	Sdiv_ptg000004l_1308-R	Thhalv10025000m.g
OG0013716	Sdiv_ptg000004l_1301-R	Thhalv10025527m.g
OG0013717	Sdiv_ptg000004l_1300-R	Thhalv10025885m.g
OG0013718	Sdiv_ptg000004l_1299-R	Thhalv10025270m.g
OG0013719	Sdiv_ptg000005l_0983-R	Thhalv10026329m.g
OG0013720	Sdiv_ptg000004l_1284-R	Thhalv10026757m.g
OG0013721	Sdiv_ptg000004l_1283-R	Thhalv10024936m.g
OG0013722	Sdiv_ptg000004l_1278-R	Thhalv10024333m.g
OG0013724	Sdiv_ptg000004l_1270-R, Sdiv_ptg000004l_1267-R	Thhalv10024671m.g, Thhalv10024672m.g
OG0013725	Sdiv_ptg000005l_0960-R	Thhalv10026143m.g
OG0013727	Sdiv_ptg000004l_1266-R	Thhalv10025470m.g
OG0013730	Sdiv_ptg000005l_0951-R	Thhalv10024937m.g
OG0013731	Sdiv_ptg000004l_1255-R	Thhalv10027110m.g
OG0013732	Sdiv_ptg000004l_1251-R	Thhalv10025308m.g
OG0013733	Sdiv_ptg000004l_1235-R	Thhalv10027053m.g
OG0013734	Sdiv_ptg000005l_0920-R, Sdiv_ptg000004l_1229-R	Thhalv10026982m.g
OG0013735	Sdiv_ptg000004l_1227-R	Thhalv10025070m.g, Thhalv10024614m.g
OG0013736	Sdiv_ptg000004l_1226-R	Thhalv10024706m.g
OG0013737	Sdiv_ptg000004l_1224-R, Sdiv_ptg000005l_0914-R	Thhalv10025724m.g
OG0013738	Sdiv_ptg000004l_1217-R, Sdiv_ptg000005l_0909-R	Thhalv10025817m.g
OG0013740	Sdiv_ptg000004l_1210-R	Thhalv10025590m.g
OG0013741	Sdiv_ptg000004l_1209-R	Thhalv10025071m.g
OG0013742	Sdiv_ptg000004l_1182-R	Thhalv10025169m.g
OG0013743	Sdiv_ptg000004l_1181-R, Sdiv_ptg000005l_0867-R	Thhalv10025623m.g
OG0013745	Sdiv_ptg000005l_0860-R	Thhalv10025474m.g
OG0013746	Sdiv_ptg000004l_1169-R	Thhalv10027121m.g, Thhalv10026321m.g
OG0013748	Sdiv_ptg000005l_0850-R	Thhalv10025023m.g
OG0013749	Sdiv_ptg000005l_0848-R	Thhalv10025675m.g
OG0013750	Sdiv_ptg000005l_0847-R	Thhalv10027548m.g
OG0013751	Sdiv_ptg000004l_1161-R	Thhalv10025744m.g
OG0013754	Sdiv_ptg000004l_1130-R	Thhalv10025758m.g
OG0013757	Sdiv_ptg000004l_1108-R, Sdiv_ptg000005l_0793-R	Thhalv10025850m.g
OG0013758	Sdiv_ptg000005l_0785-R	Thhalv10025897m.g
OG0013759	Sdiv_ptg000005l_0774-R	Thhalv10024998m.g
OG0013760	Sdiv_ptg000005l_0768-R, Sdiv_ptg000004l_1088-R	Thhalv10026556m.g
OG0013761	Sdiv_ptg000005l_0758-R	Thhalv10024471m.g
OG0013762	Sdiv_ptg000004l_1080-R	Thhalv10025271m.g
OG0013763	Sdiv_ptg000004l_1075-R, Sdiv_ptg000005l_0755-R	Thhalv10027571m.g
OG0013764	Sdiv_ptg000004l_1068-R	Thhalv10024501m.g
OG0013765	Sdiv_ptg000004l_1067-R	Thhalv10024459m.g
OG0013768	Sdiv_ptg000004l_1054-R	Thhalv10024580m.g
OG0013769	Sdiv_ptg000004l_1051-R	Thhalv10026571m.g
OG0013770	Sdiv_ptg000004l_1047-R	Thhalv10024364m.g
OG0013771	Sdiv_ptg000005l_0727-R	Thhalv10024584m.g
OG0013772	Sdiv_ptg000004l_1032-R	Thhalv10027352m.g
OG0013773	Sdiv_ptg000005l_0714-R, Sdiv_ptg000004l_1030-R	Thhalv10025851m.g
OG0013774	Sdiv_ptg000004l_1019-R	Thhalv10026088m.g
OG0013775	Sdiv_ptg000005l_0696-R	Thhalv10024898m.g
OG0013776	Sdiv_ptg000005l_0695-R, Sdiv_ptg000004l_1014-R	Thhalv10025632m.g
OG0013777	Sdiv_ptg000005l_0694-R	Thhalv10026240m.g
OG0013778	Sdiv_ptg000005l_0692-R	Thhalv10026094m.g
OG0013779	Sdiv_ptg000004l_1007-R	Thhalv10026700m.g
OG0013780	Sdiv_ptg000005l_0685-R, Sdiv_ptg000004l_1006-R	Thhalv10027256m.g
OG0013781	Sdiv_ptg000005l_0684-R	Thhalv10027180m.g
OG0013782	Sdiv_ptg000004l_1004-R	Thhalv10010168m.g
OG0013783	Sdiv_ptg000005l_0661-R	Thhalv10024340m.g
OG0013784	Sdiv_ptg000005l_0654-R	Thhalv10024436m.g
OG0013786	Sdiv_ptg000004l_0962-R	Thhalv10024401m.g
OG0013788	Sdiv_ptg000004l_0956-R, Sdiv_ptg000005l_0637-R	Thhalv10026808m.g
OG0013790	Sdiv_ptg000005l_0628-R	Thhalv10025384m.g
OG0013791	Sdiv_ptg000004l_0945-R	Thhalv10026017m.g
OG0013792	Sdiv_ptg000004l_0943-R, Sdiv_ptg000005l_0624-R	Thhalv10024555m.g
OG0013793	Sdiv_ptg000004l_0938-R	Thhalv10025864m.g, Thhalv10003489m.g
OG0013795	Sdiv_ptg000005l_0610-R	Thhalv10025529m.g
OG0013796	Sdiv_ptg000005l_0605-R	Thhalv10025855m.g
OG0013797	Sdiv_ptg000004l_0923-R, Sdiv_ptg000005l_0603-R	Thhalv10025918m.g
OG0013798	Sdiv_ptg000004l_0921-R	Thhalv10024877m.g
OG0013799	Sdiv_ptg000004l_0910-R	Thhalv10024377m.g
OG0013800	Sdiv_ptg000005l_0591-R, Sdiv_ptg000004l_0909-R	Thhalv10026132m.g
OG0013801	Sdiv_ptg000005l_0585-R	Thhalv10027388m.g
OG0013802	Sdiv_ptg000005l_0584-R	Thhalv10024616m.g
OG0013803	Sdiv_ptg000004l_0894-R	Thhalv10025238m.g
OG0013805	Sdiv_ptg000005l_0571-R	Thhalv10027250m.g
OG0013806	Sdiv_ptg000004l_0887-R	Thhalv10025244m.g
OG0013807	Sdiv_ptg000004l_0877-R	Thhalv10025708m.g
OG0013808	Sdiv_ptg000004l_0876-R	Thhalv10025514m.g
OG0013809	Sdiv_ptg000004l_0873-R	Thhalv10024618m.g
OG0013811	Sdiv_ptg000004l_0865-R	Thhalv10026141m.g
OG0013812	Sdiv_ptg000004l_0864-R	Thhalv10025416m.g
OG0013813	Sdiv_ptg000004l_0858-R	Thhalv10024375m.g
OG0013814	Sdiv_ptg000004l_0855-R	Thhalv10024220m.g
OG0013815	Sdiv_ptg000004l_0853-R	Thhalv10027351m.g
OG0013816	Sdiv_ptg000013l_0377-R, Sdiv_ptg000011l_0381-R	Thhalv10022947m.g
OG0013817	Sdiv_ptg000001l_0400-R	Thhalv10022791m.g
OG0013818	Sdiv_ptg000001l_0398-R	Thhalv10023010m.g
OG0013819	Sdiv_ptg000001l_0397-R	Thhalv10022593m.g
OG0013820	Sdiv_ptg000001l_0372-R	Thhalv10022769m.g
OG0013821	Sdiv_ptg000011l_0326-R, Sdiv_ptg000013l_0326-R	Thhalv10022881m.g
OG0013823	Sdiv_ptg000001l_0351-R	Thhalv10022613m.g
OG0013824	Sdiv_ptg000001l_0347-R	Thhalv10022784m.g
OG0013825	Sdiv_ptg000001l_0342-R	Thhalv10022527m.g
OG0013826	Sdiv_ptg000001l_0322-R	Thhalv10022532m.g
OG0013827	Sdiv_ptg000001l_0294-R	Thhalv10022595m.g
OG0013829	Sdiv_ptg000001l_0290-R	Thhalv10022876m.g
OG0013830	Sdiv_ptg000001l_0280-R	Thhalv10022585m.g
OG0013831	Sdiv_ptg000001l_0267-R	Thhalv10023059m.g
OG0013832	Sdiv_ptg000011l_0251-R, Sdiv_ptg000013l_0245-R	Thhalv10022893m.g
OG0013833	Sdiv_ptg000001l_0262-R	Thhalv10022533m.g
OG0013834	Sdiv_ptg000002l_1050-R	Thhalv10018055m.g
OG0013835	Sdiv_ptg000015l_1036-R	Thhalv10019189m.g
OG0013836	Sdiv_ptg000015l_1035-R	Thhalv10018612m.g
OG0013837	Sdiv_ptg000015l_1029-R	Thhalv10019672m.g
OG0013839	Sdiv_ptg000002l_1089-R	Thhalv10018669m.g
OG0013840	Sdiv_ptg000002l_1093-R	Thhalv10018780m.g
OG0013843	Sdiv_ptg000002l_1110-R	Thhalv10019077m.g
OG0013844	Sdiv_ptg000002l_1111-R	Thhalv10018552m.g
OG0013845	Sdiv_ptg000015l_1002-R	Thhalv10019078m.g
OG0013846	Sdiv_ptg000002l_1113-R	Thhalv10019048m.g
OG0013847	Sdiv_ptg000015l_0991-R	Thhalv10019331m.g
OG0013848	Sdiv_ptg000002l_1120-R	Thhalv10019679m.g
OG0013850	Sdiv_ptg000002l_1132-R	Thhalv10018311m.g
OG0013851	Sdiv_ptg000015l_0977-R	Thhalv10018109m.g
OG0013852	Sdiv_ptg000002l_1156-R, Sdiv_ptg000015l_0964-R	Thhalv10019173m.g
OG0013854	Sdiv_ptg000002l_1179-R	Thhalv10018726m.g
OG0013855	Sdiv_ptg000015l_0935-R	Thhalv10018303m.g
OG0013856	Sdiv_ptg000002l_1193-R	Thhalv10019541m.g
OG0013857	Sdiv_ptg000015l_0925-R, Sdiv_ptg000002l_1197-R	Thhalv10019463m.g
OG0013858	Sdiv_ptg000015l_0922-R	Thhalv10018977m.g
OG0013860	Sdiv_ptg000002l_1206-R	Thhalv10019847m.g
OG0013861	Sdiv_ptg000002l_1209-R	Thhalv10018942m.g
OG0013862	Sdiv_ptg000002l_1215-R	Thhalv10019154m.g
OG0013863	Sdiv_ptg000002l_1219-R	Thhalv10019574m.g
OG0013864	Sdiv_ptg000002l_1226-R, Sdiv_ptg000015l_0904-R	Thhalv10019521m.g
OG0013866	Sdiv_ptg000015l_0902-R	Thhalv10019384m.g
OG0013867	Sdiv_ptg000002l_1249-R	Thhalv10019447m.g
OG0013868	Sdiv_ptg000002l_1254-R	Thhalv10019233m.g
OG0013872	Sdiv_ptg000014l_1868-R	Thhalv10003628m.g
OG0013873	Sdiv_ptg000013l_1527-R, Sdiv_ptg000001l_1597-R	Thhalv10020430m.g
OG0013874	Sdiv_ptg000001l_1600-R	Thhalv10021322m.g
OG0013875	Sdiv_ptg000001l_1603-R	Thhalv10021761m.g
OG0013876	Sdiv_ptg000001l_1616-R, Sdiv_ptg000013l_1546-R	Thhalv10022397m.g
OG0013878	Sdiv_ptg000013l_1564-R	Thhalv10021089m.g
OG0013879	Sdiv_ptg000001l_1644-R	Thhalv10020741m.g
OG0013880	Sdiv_ptg000001l_1646-R	Thhalv10020371m.g
OG0013881	Sdiv_ptg000013l_1583-R	Thhalv10021093m.g
OG0013882	Sdiv_ptg000013l_1590-R	Thhalv10020438m.g
OG0013883	Sdiv_ptg000001l_1661-R	Thhalv10020876m.g
OG0013884	Sdiv_ptg000001l_1663-R	Thhalv10020509m.g
OG0013885	Sdiv_ptg000001l_1665-R	Thhalv10021363m.g
OG0013886	Sdiv_ptg000013l_1608-R	Thhalv10021412m.g
OG0013887	Sdiv_ptg000013l_1609-R	Thhalv10021434m.g
OG0013888	Sdiv_ptg000001l_1682-R	Thhalv10020901m.g
OG0013889	Sdiv_ptg000001l_1689-R	Thhalv10021699m.g
OG0013890	Sdiv_ptg000001l_1700-R	Thhalv10020109m.g
OG0013891	Sdiv_ptg000001l_1713-R	Thhalv10020498m.g
OG0013892	Sdiv_ptg000001l_1715-R	Thhalv10019987m.g
OG0013893	Sdiv_ptg000001l_1716-R	Thhalv10020112m.g
OG0013894	Sdiv_ptg000001l_1717-R	Thhalv10020113m.g
OG0013895	Sdiv_ptg000013l_1659-R	Thhalv10020272m.g
OG0013896	Sdiv_ptg000001l_1726-R	Thhalv10020764m.g
OG0013897	Sdiv_ptg000001l_1734-R, Sdiv_ptg000013l_1666-R	Thhalv10020579m.g
OG0013898	Sdiv_ptg000001l_1738-R	Thhalv10021264m.g
OG0013899	Sdiv_ptg000001l_1741-R	Thhalv10020702m.g
OG0013900	Sdiv_ptg000013l_1670-R	Thhalv10021969m.g
OG0013901	Sdiv_ptg000013l_1677-R	Thhalv10021147m.g
OG0013902	Sdiv_ptg000001l_1748-R	Thhalv10011657m.g
OG0013903	Sdiv_ptg000013l_1679-R	Thhalv10020022m.g
OG0013904	Sdiv_ptg000001l_1751-R, Sdiv_ptg000013l_1682-R	Thhalv10020196m.g
OG0013905	Sdiv_ptg000001l_1756-R, Sdiv_ptg000013l_1686-R	Thhalv10022097m.g
OG0013906	Sdiv_ptg000001l_1759-R, Sdiv_ptg000013l_1692-R	Thhalv10022228m.g
OG0013907	Sdiv_ptg000001l_1760-R	Thhalv10020374m.g
OG0013908	Sdiv_ptg000001l_1761-R	Thhalv10019980m.g
OG0013909	Sdiv_ptg000001l_1762-R	Thhalv10021214m.g
OG0013910	Sdiv_ptg000001l_1774-R	Thhalv10002816m.g
OG0013911	Sdiv_ptg000001l_1777-R, Sdiv_ptg000013l_1706-R	Thhalv10021759m.g, Thhalv10015004m.g
OG0013912	Sdiv_ptg000001l_1784-R, Sdiv_ptg000013l_1714-R	Thhalv10020370m.g
OG0013913	Sdiv_ptg000001l_1793-R	Thhalv10020359m.g
OG0013914	Sdiv_ptg000001l_1795-R, Sdiv_ptg000013l_1726-R	Thhalv10021052m.g
OG0013915	Sdiv_ptg000001l_1796-R	Thhalv10022398m.g
OG0013916	Sdiv_ptg000001l_1798-R	Thhalv10020990m.g
OG0013917	Sdiv_ptg000013l_1732-R, Sdiv_ptg000001l_1803-R	Thhalv10020133m.g
OG0013918	Sdiv_ptg000001l_1804-R, Sdiv_ptg000013l_1733-R	Thhalv10020854m.g
OG0013919	Sdiv_ptg000013l_1734-R	Thhalv10020704m.g
OG0013920	Sdiv_ptg000013l_1736-R, Sdiv_ptg000001l_1807-R	Thhalv10022290m.g
OG0013921	Sdiv_ptg000013l_1742-R, Sdiv_ptg000001l_1813-R	Thhalv10020586m.g
OG0013922	Sdiv_ptg000013l_1746-R	Thhalv10020400m.g
OG0013923	Sdiv_ptg000013l_1747-R	Thhalv10020096m.g
OG0013924	Sdiv_ptg000001l_1820-R	Thhalv10021130m.g
OG0013925	Sdiv_ptg000001l_1827-R	Thhalv10021420m.g
OG0013926	Sdiv_ptg000001l_1833-R	Thhalv10021850m.g
OG0013927	Sdiv_ptg000013l_1762-R	Thhalv10021215m.g
OG0013928	Sdiv_ptg000013l_1764-R	Thhalv10022158m.g
OG0013929	Sdiv_ptg000013l_1765-R	Thhalv10021445m.g
OG0013930	Sdiv_ptg000001l_1842-R	Thhalv10021454m.g
OG0013931	Sdiv_ptg000001l_1847-R, Sdiv_ptg000013l_1771-R	Thhalv10021313m.g
OG0013932	Sdiv_ptg000013l_1773-R	Thhalv10021229m.g
OG0013933	Sdiv_ptg000001l_1850-R, Sdiv_ptg000013l_1776-R	Thhalv10020660m.g
OG0013934	Sdiv_ptg000001l_1855-R, Sdiv_ptg000013l_1783-R	Thhalv10020678m.g
OG0013935	Sdiv_ptg000013l_1789-R, Sdiv_ptg000001l_1861-R	Thhalv10021478m.g
OG0013936	Sdiv_ptg000001l_1864-R	Thhalv10021536m.g
OG0013937	Sdiv_ptg000001l_1866-R	Thhalv10022223m.g
OG0013938	Sdiv_ptg000001l_1871-R	Thhalv10021308m.g
OG0013939	Sdiv_ptg000001l_1877-R	Thhalv10020008m.g
OG0013940	Sdiv_ptg000001l_1878-R, Sdiv_ptg000013l_1802-R	Thhalv10022442m.g
OG0013941	Sdiv_ptg000001l_1879-R, Sdiv_ptg000013l_1803-R	Thhalv10020288m.g
OG0013942	Sdiv_ptg000013l_1810-R, Sdiv_ptg000001l_1890-R	Thhalv10021931m.g
OG0013943	Sdiv_ptg000001l_1893-R	Thhalv10020152m.g
OG0013944	Sdiv_ptg000013l_1818-R, Sdiv_ptg000001l_1896-R	Thhalv10021360m.g
OG0013945	Sdiv_ptg000001l_1897-R	Thhalv10022261m.g
OG0013946	Sdiv_ptg000001l_1898-R, Sdiv_ptg000013l_1820-R	Thhalv10020733m.g
OG0013947	Sdiv_ptg000001l_1900-R	Thhalv10021706m.g
OG0013948	Sdiv_ptg000001l_1904-R	Thhalv10020778m.g
OG0013949	Sdiv_ptg000001l_1905-R	Thhalv10022426m.g
OG0013950	Sdiv_ptg000001l_1913-R, Sdiv_ptg000013l_1829-R	Thhalv10021793m.g
OG0013951	Sdiv_ptg000013l_1833-R	Thhalv10020460m.g
OG0013952	Sdiv_ptg000013l_1835-R, Sdiv_ptg000001l_1917-R	Thhalv10020408m.g
OG0013953	Sdiv_ptg000001l_1920-R	Thhalv10020302m.g
OG0013954	Sdiv_ptg000013l_1836-R	Thhalv10020219m.g
OG0013955	Sdiv_ptg000001l_1921-R, Sdiv_ptg000013l_1837-R	Thhalv10021126m.g
OG0013956	Sdiv_ptg000013l_1839-R	Thhalv10019956m.g
OG0013957	Sdiv_ptg000001l_1929-R	Thhalv10021548m.g
OG0013958	Sdiv_ptg000001l_1932-R, Sdiv_ptg000013l_1847-R	Thhalv10020600m.g
OG0013959	Sdiv_ptg000013l_1851-R	Thhalv10020737m.g
OG0013960	Sdiv_ptg000001l_1942-R, Sdiv_ptg000013l_1862-R	Thhalv10020810m.g
OG0013962	Sdiv_ptg000001l_1947-R	Thhalv10020261m.g
OG0013963	Sdiv_ptg000013l_1870-R, Sdiv_ptg000001l_1949-R	Thhalv10020522m.g
OG0013964	Sdiv_ptg000013l_1872-R, Sdiv_ptg000001l_1952-R	Thhalv10020181m.g
OG0013965	Sdiv_ptg000013l_1877-R	Thhalv10021806m.g
OG0013966	Sdiv_ptg000013l_1878-R, Sdiv_ptg000001l_1959-R	Thhalv10021753m.g
OG0013967	Sdiv_ptg000001l_1960-R, Sdiv_ptg000013l_1880-R	Thhalv10020818m.g
OG0013968	Sdiv_ptg000013l_1895-R, Sdiv_ptg000001l_1982-R	Thhalv10020032m.g
OG0013969	Sdiv_ptg000001l_1986-R	Thhalv10021209m.g
OG0013970	Sdiv_ptg000013l_1905-R	Thhalv10020802m.g
OG0013971	Sdiv_ptg000013l_1908-R, Sdiv_ptg000001l_1997-R	Thhalv10021783m.g
OG0013972	Sdiv_ptg000001l_2012-R, Sdiv_ptg000013l_1926-R	Thhalv10020397m.g
OG0013973	Sdiv_ptg000001l_2016-R, Sdiv_ptg000013l_1930-R	Thhalv10021179m.g
OG0013974	Sdiv_ptg000013l_1944-R	Thhalv10020103m.g
OG0013975	Sdiv_ptg000001l_2035-R, Sdiv_ptg000013l_1952-R	Thhalv10020195m.g
OG0013976	Sdiv_ptg000013l_1961-R, Sdiv_ptg000001l_2044-R	Thhalv10021632m.g
OG0013977	Sdiv_ptg000013l_1969-R, Sdiv_ptg000001l_2053-R	Thhalv10021115m.g
OG0013978	Sdiv_ptg000013l_1970-R	Thhalv10020605m.g
OG0013979	Sdiv_ptg000001l_2056-R, Sdiv_ptg000013l_1973-R	Thhalv10021676m.g
OG0013980	Sdiv_ptg000013l_1981-R	Thhalv10021407m.g
OG0013981	Sdiv_ptg000001l_2073-R, Sdiv_ptg000013l_1987-R	Thhalv10022325m.g
OG0013982	Sdiv_ptg000013l_1990-R	Thhalv10020986m.g
OG0013983	Sdiv_ptg000001l_2074-R	Thhalv10020015m.g
OG0013984	Sdiv_ptg000013l_2003-R, Sdiv_ptg000001l_2084-R	Thhalv10021125m.g
OG0013985	Sdiv_ptg000001l_2086-R, Sdiv_ptg000013l_2005-R	Thhalv10020861m.g
OG0013986	Sdiv_ptg000001l_2088-R, Sdiv_ptg000013l_2007-R	Thhalv10021292m.g
OG0013987	Sdiv_ptg000001l_2091-R	Thhalv10022309m.g
OG0013988	Sdiv_ptg000013l_2023-R, Sdiv_ptg000001l_2106-R	Thhalv10020746m.g
OG0013989	Sdiv_ptg000013l_2026-R	Thhalv10020627m.g
OG0013990	Sdiv_ptg000001l_2110-R, Sdiv_ptg000013l_2027-R	Thhalv10020953m.g
OG0013991	Sdiv_ptg000001l_2111-R, Sdiv_ptg000013l_2029-R	Thhalv10022222m.g
OG0013992	Sdiv_ptg000001l_2112-R, Sdiv_ptg000013l_2031-R	Thhalv10020496m.g
OG0013993	Sdiv_ptg000001l_2113-R, Sdiv_ptg000003l_1051-R	Thhalv10020845m.g
OG0013994	Sdiv_ptg000001l_2115-R	Thhalv10021157m.g
OG0013995	Sdiv_ptg000001l_2129-R	Thhalv10021775m.g
OG0013996	Sdiv_ptg000013l_2047-R, Sdiv_ptg000001l_2133-R	Thhalv10021680m.g
OG0013997	Sdiv_ptg000013l_2053-R, Sdiv_ptg000001l_2141-R	Thhalv10021675m.g
OG0013998	Sdiv_ptg000013l_2061-R	Thhalv10021682m.g
OG0013999	Sdiv_ptg000013l_2069-R, Sdiv_ptg000001l_2158-R	Thhalv10021122m.g
OG0014000	Sdiv_ptg000001l_2160-R, Sdiv_ptg000013l_2071-R	Thhalv10022405m.g
OG0014001	Sdiv_ptg000013l_2072-R, Sdiv_ptg000001l_2161-R	Thhalv10020078m.g
OG0014002	Sdiv_ptg000013l_2076-R, Sdiv_ptg000001l_2166-R	Thhalv10020304m.g
OG0014003	Sdiv_ptg000001l_2178-R, Sdiv_ptg000013l_2088-R	Thhalv10020597m.g
OG0014004	Sdiv_ptg000001l_2180-R	Thhalv10020476m.g
OG0014005	Sdiv_ptg000001l_2182-R	Thhalv10020468m.g
OG0014006	Sdiv_ptg000013l_2094-R, Sdiv_ptg000001l_2189-R	Thhalv10021274m.g
OG0014007	Sdiv_ptg000001l_2192-R, Sdiv_ptg000013l_2097-R	Thhalv10021646m.g
OG0014008	Sdiv_ptg000013l_2098-R, Sdiv_ptg000001l_2193-R	Thhalv10021328m.g
OG0014009	Sdiv_ptg000013l_2099-R, Sdiv_ptg000001l_2195-R	Thhalv10020817m.g
OG0014010	Sdiv_ptg000001l_2202-R, Sdiv_ptg000013l_2106-R	Thhalv10020311m.g
OG0014011	Sdiv_ptg000001l_2213-R, Sdiv_ptg000013l_2115-R	Thhalv10020530m.g
OG0014012	Sdiv_ptg000001l_2225-R	Thhalv10020493m.g
OG0014013	Sdiv_ptg000001l_2230-R	Thhalv10020707m.g
OG0014014	Sdiv_ptg000001l_2231-R, Sdiv_ptg000013l_2133-R	Thhalv10020676m.g
OG0014015	Sdiv_ptg000001l_2232-R, Sdiv_ptg000013l_2134-R	Thhalv10020289m.g
OG0014016	Sdiv_ptg000001l_2237-R, Sdiv_ptg000013l_2137-R	Thhalv10021048m.g
OG0014017	Sdiv_ptg000001l_2239-R	Thhalv10020182m.g, Thhalv10017085m.g
OG0014018	Sdiv_ptg000001l_2246-R, Sdiv_ptg000013l_2146-R	Thhalv10021076m.g
OG0014019	Sdiv_ptg000001l_2267-R	Thhalv10020775m.g
OG0014020	Sdiv_ptg000001l_2268-R	Thhalv10020819m.g
OG0014021	Sdiv_ptg000013l_2163-R	Thhalv10020379m.g
OG0014023	Sdiv_ptg000001l_2283-R	Thhalv10020895m.g
OG0014025	Sdiv_ptg000013l_2179-R	Thhalv10021543m.g
OG0014026	Sdiv_ptg000013l_2182-R, Sdiv_ptg000001l_2294-R	Thhalv10021476m.g
OG0014027	Sdiv_ptg000005l_0339-R	Thhalv10027395m.g
OG0014028	Sdiv_ptg000004l_0651-R	Thhalv10024330m.g
OG0014029	Sdiv_ptg000004l_0642-R	Thhalv10025458m.g
OG0014030	Sdiv_ptg000004l_0627-R	Thhalv10025038m.g
OG0014031	Sdiv_ptg000005l_0313-R	Thhalv10026062m.g
OG0014032	Sdiv_ptg000004l_0617-R	Thhalv10025974m.g
OG0014033	Sdiv_ptg000004l_0616-R	Thhalv10024410m.g
OG0014035	Sdiv_ptg000004l_0607-R	Thhalv10026107m.g
OG0014036	Sdiv_ptg000005l_0296-R	Thhalv10024636m.g
OG0014037	Sdiv_ptg000004l_0603-R	Thhalv10025783m.g
OG0014039	Sdiv_ptg000004l_0592-R	Thhalv10027503m.g
OG0014040	Sdiv_ptg000005l_0287-R	Thhalv10026452m.g
OG0014041	Sdiv_ptg000004l_0583-R	Thhalv10024203m.g
OG0014042	Sdiv_ptg000004l_0577-R, Sdiv_ptg000005l_0277-R	Thhalv10026630m.g
OG0014045	Sdiv_ptg000005l_0248-R	Thhalv10025130m.g
OG0014046	Sdiv_ptg000005l_0243-R	Thhalv10027455m.g
OG0014047	Sdiv_ptg000005l_0242-R	Thhalv10026475m.g
OG0014048	Sdiv_ptg000004l_0507-R	Thhalv10024413m.g
OG0014049	Sdiv_ptg000004l_0502-R	Thhalv10024703m.g
OG0014050	Sdiv_ptg000004l_0497-R	Thhalv10024922m.g
OG0014053	Sdiv_ptg000005l_0210-R	Thhalv10026260m.g
OG0014055	Sdiv_ptg000013l_1503-R	Thhalv10021790m.g
OG0014056	Sdiv_ptg000013l_1496-R, Sdiv_ptg000001l_1565-R	Thhalv10020679m.g
OG0014057	Sdiv_ptg000013l_1494-R	Thhalv10020420m.g
OG0014058	Sdiv_ptg000001l_1563-R, Sdiv_ptg000013l_1493-R	Thhalv10021540m.g
OG0014059	Sdiv_ptg000001l_1558-R	Thhalv10021553m.g
OG0014060	Sdiv_ptg000001l_1556-R, Sdiv_ptg000013l_1486-R	Thhalv10021362m.g
OG0014061	Sdiv_ptg000013l_1485-R, Sdiv_ptg000001l_1555-R	Thhalv10021072m.g
OG0014062	Sdiv_ptg000001l_1550-R	Thhalv10020767m.g
OG0014063	Sdiv_ptg000001l_1545-R	Thhalv10019900m.g
