Orthogroup	E_salsugineum	S_pinnata
OG0013159	Thhalv10026488m.g	Stapi.13066s0002
OG0013162	Thhalv10025389m.g	Stapi.2219s0009
OG0013163	Thhalv10025961m.g	Stapi.7897s0001
OG0013165	Thhalv10025519m.g	Stapi.0550s0021, Stapi.8961s0001, Stapi.20046s0001
OG0013166	Thhalv10024444m.g	Stapi.7927s0001, Stapi.7244s0001
OG0013171	Thhalv10024628m.g	Stapi.0550s0013
OG0013172	Thhalv10025752m.g	Stapi.0550s0012
OG0013173	Thhalv10024783m.g	Stapi.0550s0008
OG0013174	Thhalv10026666m.g	Stapi.0550s0003
OG0013176	Thhalv10024906m.g	Stapi.4761s0010
OG0013177	Thhalv10024973m.g	Stapi.4761s0006
OG0013178	Thhalv10027578m.g	Stapi.5686s0001
OG0013179	Thhalv10025756m.g	Stapi.4761s0002
OG0013180	Thhalv10027533m.g	Stapi.5686s0004
OG0013181	Thhalv10025028m.g	Stapi.5686s0005
OG0013183	Thhalv10024380m.g	Stapi.1382s0011
OG0013184	Thhalv10024491m.g	Stapi.1382s0004
OG0013185	Thhalv10025895m.g	Stapi.7033s0006
OG0013187	Thhalv10026116m.g	Stapi.7033s0003
OG0013188	Thhalv10024498m.g	Stapi.5311s0001
OG0013190	Thhalv10027054m.g	Stapi.0788s0005
OG0013191	Thhalv10026144m.g	Stapi.0788s0004
OG0013193	Thhalv10026786m.g	Stapi.6884s0002
OG0013194	Thhalv10026262m.g	Stapi.2567s0004
OG0013195	Thhalv10025723m.g, Thhalv10026635m.g	Stapi.10990s0003
OG0013197	Thhalv10024585m.g	Stapi.8557s0003
OG0013199	Thhalv10024447m.g	Stapi.8557s0004
OG0013200	Thhalv10025824m.g	Stapi.14203s0001
OG0013201	Thhalv10025767m.g	Stapi.2443s0007
OG0013202	Thhalv10025570m.g	Stapi.2843s0003
OG0013205	Thhalv10026063m.g	Stapi.27293s0001
OG0013206	Thhalv10025100m.g	Stapi.5817s0004
OG0013208	Thhalv10024207m.g	Stapi.3988s0002, Stapi.5809s0002
OG0013210	Thhalv10025033m.g	Stapi.4847s0006
OG0013211	Thhalv10025085m.g	Stapi.6648s0003
OG0013212	Thhalv10025083m.g	Stapi.0586s0002
OG0013213	Thhalv10024536m.g	Stapi.5301s0002
OG0013214	Thhalv10027598m.g	Stapi.5301s0003
OG0013216	Thhalv10026440m.g	Stapi.13360s0001
OG0013217	Thhalv10026293m.g	Stapi.3540s0001
OG0013218	Thhalv10026823m.g	Stapi.3540s0003
OG0013219	Thhalv10024793m.g	Stapi.28029s0001
OG0013220	Thhalv10024552m.g	Stapi.7720s0002
OG0013221	Thhalv10024191m.g	Stapi.17783s0001
OG0013223	Thhalv10024655m.g	Stapi.0803s0003
OG0013224	Thhalv10025336m.g	Stapi.0803s0006
OG0013225	Thhalv10025242m.g	Stapi.0803s0008
OG0013226	Thhalv10026415m.g	Stapi.0803s0009
OG0013227	Thhalv10025128m.g	Stapi.0253s0004, Stapi.0253s0008
OG0013228	Thhalv10024599m.g	Stapi.1285s0006
OG0013229	Thhalv10024440m.g	Stapi.0253s0020
OG0013230	Thhalv10027434m.g	Stapi.0253s0025
OG0013231	Thhalv10024566m.g	Stapi.0253s0027
OG0013232	Thhalv10027435m.g	Stapi.3780s0008
OG0013233	Thhalv10026052m.g	Stapi.3780s0009
OG0013234	Thhalv10027347m.g	Stapi.6458s0002
OG0013236	Thhalv10026098m.g	Stapi.6458s0003
OG0013238	Thhalv10024993m.g	Stapi.7189s0002
OG0013239	Thhalv10025142m.g	Stapi.9099s0002
OG0013240	Thhalv10026055m.g	Stapi.0817s0004
OG0013241	Thhalv10024943m.g	Stapi.5554s0005
OG0013242	Thhalv10026431m.g	Stapi.21979s0002, Stapi.8232s0003
OG0013243	Thhalv10024768m.g	Stapi.11316s0001
OG0013244	Thhalv10025950m.g	Stapi.7243s0002
OG0013245	Thhalv10025305m.g	Stapi.7243s0003
OG0013247	Thhalv10025684m.g	Stapi.7384s0002
OG0013248	Thhalv10013861m.g	Stapi.29745s0001
OG0013249	Thhalv10014260m.g	Stapi.11648s0003, Stapi.11648s0004
OG0013250	Thhalv10013950m.g	Stapi.12566s0002
OG0013251	Thhalv10026377m.g	Stapi.0154s0013, Stapi.0068s0014
OG0013253	Thhalv10023369m.g	Stapi.1758s0002, Stapi.1224s0001
OG0013255	Thhalv10023380m.g	Stapi.1803s0002, Stapi.2320s0006
OG0013256	Thhalv10023587m.g	Stapi.2320s0007
OG0013259	Thhalv10023535m.g	Stapi.0602s0003, Stapi.5935s0001
OG0013262	Thhalv10023341m.g	Stapi.9788s0001
OG0013263	Thhalv10023443m.g	Stapi.2654s0004
OG0013264	Thhalv10023586m.g	Stapi.0026s0018
OG0013265	Thhalv10023757m.g	Stapi.0120s0007
OG0013266	Thhalv10023646m.g	Stapi.0170s0013
OG0013267	Thhalv10023896m.g	Stapi.0424s0008
OG0013268	Thhalv10023555m.g	Stapi.0022s0023
OG0013269	Thhalv10023684m.g	Stapi.0022s0022
OG0013270	Thhalv10023998m.g	Stapi.0225s0010
OG0013271	Thhalv10023524m.g	Stapi.0090s0020
OG0013272	Thhalv10023602m.g	Stapi.0090s0024
OG0013274	Thhalv10024165m.g	Stapi.0013s0023
OG0013275	Thhalv10023608m.g	Stapi.0078s0026
OG0013276	Thhalv10023339m.g	Stapi.0056s0024
OG0013277	Thhalv10029241m.g	Stapi.0421s0033
OG0013278	Thhalv10023008m.g	Stapi.0421s0041
OG0013279	Thhalv10010825m.g	Stapi.0390s0050, Stapi.2858s0020, Stapi.2858s0027
OG0013280	Thhalv10002847m.g	Stapi.0429s0014
OG0013283	Thhalv10023011m.g	Stapi.0390s0042
OG0013284	Thhalv10001273m.g	Stapi.0390s0039
OG0013285	Thhalv10015949m.g, Thhalv10015926m.g	Stapi.0390s0029, Stapi.10647s0002
OG0013286	Thhalv10022493m.g	Stapi.0069s0005
OG0013289	Thhalv10004271m.g	Stapi.0160s0010
OG0013290	Thhalv10003829m.g	Stapi.0160s0008
OG0013291	Thhalv10026014m.g	Stapi.0409s0005
OG0013292	Thhalv10005689m.g	Stapi.0136s0015
OG0013293	Thhalv10003449m.g	Stapi.0002s0003
OG0013294	Thhalv10020287m.g	Stapi.0039s0001
OG0013295	Thhalv10003451m.g	Stapi.0588s0003
OG0013296	Thhalv10003685m.g	Stapi.0033s0039
OG0013297	Thhalv10028801m.g	Stapi.0350s0006
OG0013298	Thhalv10029052m.g	Stapi.0206s0007
OG0013300	Thhalv10025444m.g	Stapi.0251s0017
OG0013301	Thhalv10026192m.g	Stapi.0114s0010
OG0013303	Thhalv10025736m.g	Stapi.0329s0003, Stapi.0196s0038
OG0013305	Thhalv10025457m.g	Stapi.2522s0002
OG0013306	Thhalv10005553m.g	Stapi.3590s0008
OG0013307	Thhalv10005456m.g	Stapi.4192s0001
OG0013309	Thhalv10004640m.g	Stapi.0140s0022
OG0013311	Thhalv10005187m.g	Stapi.7617s0003
OG0013312	Thhalv10003797m.g	Stapi.7617s0001, Stapi.4025s0001
OG0013313	Thhalv10004268m.g	Stapi.1580s0004, Stapi.3068s0002
OG0013314	Thhalv10005058m.g	Stapi.13277s0001
OG0013315	Thhalv10003928m.g	Stapi.0875s0005
OG0013316	Thhalv10004188m.g	Stapi.1246s0007
OG0013317	Thhalv10004508m.g	Stapi.6503s0001, Stapi.0875s0011
OG0013318	Thhalv10004062m.g	Stapi.0280s0024, Stapi.4077s0002
OG0013319	Thhalv10004155m.g	Stapi.0789s0003
OG0013320	Thhalv10004314m.g	Stapi.6142s0003, Stapi.7437s0006
OG0013322	Thhalv10003505m.g	Stapi.1872s0013, Stapi.4619s0003
OG0013323	Thhalv10009790m.g	Stapi.5361s0007
OG0013324	Thhalv10003566m.g, Thhalv10012532m.g	Stapi.4621s0005
OG0013325	Thhalv10011046m.g	Stapi.3009s0008
OG0013326	Thhalv10003461m.g	Stapi.0224s0006
OG0013327	Thhalv10003439m.g	Stapi.0015s0017
OG0013328	Thhalv10003746m.g	Stapi.0621s0007
OG0013329	Thhalv10027740m.g, Thhalv10028112m.g, Thhalv10028161m.g	Stapi.0900s0004
OG0013330	Thhalv10017949m.g	Stapi.0520s0015, Stapi.20830s0001
OG0013331	Thhalv10016581m.g	Stapi.0824s0010
OG0013332	Thhalv10017635m.g	Stapi.0139s0013, Stapi.0953s0007
OG0013333	Thhalv10017586m.g, Thhalv10002659m.g	Stapi.0044s0018
OG0013334	Thhalv10002690m.g, Thhalv10002943m.g	Stapi.0153s0030, Stapi.4601s0001
OG0013335	Thhalv10002554m.g	Stapi.0071s0010
OG0013336	Thhalv10002517m.g	Stapi.0153s0022
OG0013337	Thhalv10002727m.g	Stapi.0153s0020
OG0013338	Thhalv10002426m.g	Stapi.6821s0002, Stapi.0117s0030
OG0013339	Thhalv10002538m.g	Stapi.1875s0003
OG0013341	Thhalv10026910m.g	Stapi.0575s0010, Stapi.2716s0008
OG0013342	Thhalv10026264m.g	Stapi.2716s0004, Stapi.0575s0003
OG0013343	Thhalv10017140m.g	Stapi.1180s0004, Stapi.0684s0014
OG0013344	Thhalv10017462m.g	Stapi.1476s0002
OG0013345	Thhalv10016605m.g	Stapi.0681s0010, Stapi.0231s0014
OG0013346	Thhalv10011371m.g	Stapi.0017s0008
OG0013347	Thhalv10026970m.g	Stapi.1311s0005
OG0013349	Thhalv10003204m.g	Stapi.0054s0051
OG0013350	Thhalv10003241m.g	Stapi.0009s0004
OG0013351	Thhalv10005936m.g	Stapi.0009s0009
OG0013352	Thhalv10003325m.g	Stapi.0009s0010
OG0013353	Thhalv10003229m.g	Stapi.0103s0002
OG0013354	Thhalv10011975m.g	Stapi.2007s0005, Stapi.1711s0006, Stapi.3736s0001
OG0013355	Thhalv10023308m.g	Stapi.3354s0001
OG0013356	Thhalv10023406m.g	Stapi.0145s0013
OG0013357	Thhalv10023277m.g	Stapi.8142s0001
OG0013358	Thhalv10023530m.g	Stapi.8142s0002
OG0013359	Thhalv10023590m.g	Stapi.8554s0001
OG0013362	Thhalv10023662m.g	Stapi.0837s0003
OG0013365	Thhalv10023352m.g	Stapi.2337s0002
OG0013366	Thhalv10009706m.g, Thhalv10009730m.g, Thhalv10009508m.g	Stapi.9014s0002
OG0013367	Thhalv10023374m.g	Stapi.2662s0001
OG0013368	Thhalv10023451m.g	Stapi.5707s0003
OG0013369	Thhalv10023528m.g	Stapi.19076s0001, Stapi.5036s0001
OG0013370	Thhalv10023478m.g	Stapi.2658s0003
OG0013371	Thhalv10023412m.g	Stapi.0491s0004
OG0013372	Thhalv10023824m.g	Stapi.6392s0002, Stapi.8350s0001
OG0013373	Thhalv10023294m.g	Stapi.4646s0002, Stapi.1019s0008
OG0013374	Thhalv10023395m.g	Stapi.3284s0002
OG0013375	Thhalv10023651m.g	Stapi.7180s0001
OG0013377	Thhalv10023269m.g	Stapi.0450s0011
OG0013378	Thhalv10023985m.g	Stapi.0450s0003
OG0013379	Thhalv10023735m.g	Stapi.1591s0006
OG0013380	Thhalv10023474m.g	Stapi.6002s0001
OG0013382	Thhalv10023477m.g	Stapi.1344s0004
OG0013383	Thhalv10023415m.g, Thhalv10007387m.g	Stapi.2117s0016
OG0013384	Thhalv10023219m.g	Stapi.4492s0003, Stapi.13785s0001
OG0013388	Thhalv10023915m.g, Thhalv10023868m.g	Stapi.9794s0001
OG0013389	Thhalv10023846m.g	Stapi.0137s0007
OG0013393	Thhalv10023531m.g	Stapi.17360s0002
OG0013394	Thhalv10024037m.g	Stapi.4346s0003
OG0013401	Thhalv10023637m.g	Stapi.10798s0001
OG0013402	Thhalv10023435m.g	Stapi.10448s0001
OG0013404	Thhalv10023594m.g	Stapi.3622s0003
OG0013407	Thhalv10023642m.g	Stapi.13552s0001
OG0013409	Thhalv10023217m.g	Stapi.7203s0004
OG0013413	Thhalv10017466m.g	Stapi.3188s0004
OG0013414	Thhalv10019019m.g	Stapi.0080s0029, Stapi.3035s0002
OG0013415	Thhalv10019185m.g	Stapi.0693s0001
OG0013416	Thhalv10018468m.g	Stapi.0167s0007
OG0013417	Thhalv10018379m.g	Stapi.0503s0002
OG0013418	Thhalv10018351m.g	Stapi.0501s0002
OG0013419	Thhalv10019157m.g	Stapi.1831s0006
OG0013420	Thhalv10018195m.g	Stapi.1108s0001
OG0013421	Thhalv10018605m.g	Stapi.0726s0002
OG0013422	Thhalv10018947m.g	Stapi.0013s0071
OG0013423	Thhalv10018969m.g	Stapi.0146s0004
OG0013424	Thhalv10022466m.g	Stapi.0252s0022
OG0013425	Thhalv10028574m.g	Stapi.0422s0008
OG0013426	Thhalv10001906m.g	Stapi.0321s0010
OG0013427	Thhalv10002083m.g	Stapi.0247s0005
OG0013428	Thhalv10001578m.g	Stapi.9756s0002
OG0013429	Thhalv10001314m.g	Stapi.6480s0003
OG0013430	Thhalv10020567m.g	Stapi.8858s0002
OG0013431	Thhalv10021033m.g	Stapi.5170s0007
OG0013432	Thhalv10021007m.g	Stapi.6785s0005
OG0013433	Thhalv10020241m.g	Stapi.6785s0006
OG0013434	Thhalv10022308m.g	Stapi.8922s0004, Stapi.5170s0003
OG0013435	Thhalv10020734m.g	Stapi.5170s0002
OG0013438	Thhalv10021323m.g	Stapi.8839s0006
OG0013440	Thhalv10007548m.g	Stapi.10760s0002
OG0013441	Thhalv10006894m.g	Stapi.12715s0001
OG0013442	Thhalv10007187m.g	Stapi.2886s0002
OG0013443	Thhalv10007587m.g	Stapi.2886s0003
OG0013444	Thhalv10008289m.g	Stapi.30152s0001
OG0013445	Thhalv10007213m.g	Stapi.1404s0010, Stapi.2886s0008
OG0013446	Thhalv10007907m.g	Stapi.5429s0007
OG0013447	Thhalv10009095m.g	Stapi.5429s0004
OG0013449	Thhalv10006726m.g	Stapi.5429s0002
OG0013452	Thhalv10007271m.g	Stapi.5937s0001
OG0013453	Thhalv10007679m.g	Stapi.4536s0004
OG0013454	Thhalv10007230m.g	Stapi.5937s0004
OG0013455	Thhalv10008221m.g	Stapi.3509s0004, Stapi.9374s0004
OG0013456	Thhalv10008203m.g	Stapi.0382s0004
OG0013458	Thhalv10007397m.g	Stapi.11899s0003
OG0013459	Thhalv10007645m.g	Stapi.11899s0002
OG0013460	Thhalv10008777m.g	Stapi.1957s0009
OG0013462	Thhalv10006949m.g	Stapi.3163s0004
OG0013463	Thhalv10009271m.g	Stapi.7671s0002
OG0013464	Thhalv10007416m.g	Stapi.5082s0003
OG0013466	Thhalv10008640m.g	Stapi.8548s0004
OG0013467	Thhalv10007016m.g	Stapi.7146s0001, Stapi.8548s0005
OG0013468	Thhalv10009083m.g	Stapi.6950s0001, Stapi.1725s0004
OG0013469	Thhalv10009916m.g	Stapi.3746s0008
OG0013470	Thhalv10007724m.g	Stapi.3746s0006
OG0013471	Thhalv10010010m.g	Stapi.5621s0005
OG0013472	Thhalv10007237m.g	Stapi.0270s0002
OG0013473	Thhalv10006772m.g	Stapi.6775s0003
OG0013474	Thhalv10009060m.g	Stapi.14712s0002
OG0013475	Thhalv10009555m.g	Stapi.0898s0002
OG0013476	Thhalv10024126m.g	Stapi.7027s0001
OG0013477	Thhalv10009979m.g	Stapi.8707s0001, Stapi.6771s0002
OG0013478	Thhalv10007409m.g	Stapi.2721s0002
OG0013479	Thhalv10007263m.g	Stapi.1724s0014
OG0013480	Thhalv10009211m.g	Stapi.19697s0001, Stapi.10581s0001
OG0013481	Thhalv10008296m.g	Stapi.1724s0011
OG0013482	Thhalv10008605m.g	Stapi.2117s0014
OG0013483	Thhalv10008322m.g	Stapi.1152s0012
OG0013484	Thhalv10008344m.g	Stapi.1152s0011
OG0013485	Thhalv10008305m.g	Stapi.1152s0010
OG0013486	Thhalv10009626m.g	Stapi.1152s0002, Stapi.2235s0009
OG0013487	Thhalv10007041m.g	Stapi.3355s0001
OG0013488	Thhalv10008262m.g	Stapi.5380s0007
OG0013489	Thhalv10007202m.g	Stapi.5380s0006
OG0013490	Thhalv10006602m.g	Stapi.1873s0017
OG0013491	Thhalv10007006m.g	Stapi.1873s0016
OG0013493	Thhalv10007013m.g	Stapi.1873s0012
OG0013494	Thhalv10009702m.g	Stapi.1873s0006
OG0013495	Thhalv10008229m.g	Stapi.3217s0006
OG0013496	Thhalv10007255m.g	Stapi.7228s0002
OG0013498	Thhalv10008718m.g	Stapi.7055s0002
OG0013499	Thhalv10008773m.g	Stapi.3135s0005, Stapi.1810s0003
OG0013500	Thhalv10006620m.g	Stapi.2902s0009
OG0013501	Thhalv10006880m.g	Stapi.0089s0015
OG0013502	Thhalv10007897m.g	Stapi.0089s0014
OG0013503	Thhalv10009099m.g	Stapi.3701s0002
OG0013504	Thhalv10009349m.g	Stapi.17827s0002
OG0013505	Thhalv10008829m.g	Stapi.4338s0001
OG0013507	Thhalv10007640m.g	Stapi.4338s0007
OG0013509	Thhalv10009895m.g	Stapi.4055s0011
OG0013510	Thhalv10008924m.g	Stapi.2541s0012
OG0013511	Thhalv10007216m.g	Stapi.1284s0010
OG0013513	Thhalv10009942m.g, Thhalv10023017m.g	Stapi.2763s0003, Stapi.2763s0005
OG0013514	Thhalv10007534m.g	Stapi.0741s0021
OG0013515	Thhalv10007276m.g	Stapi.0741s0017
OG0013517	Thhalv10008746m.g	Stapi.0741s0011
OG0013518	Thhalv10007948m.g	Stapi.0741s0010
OG0013519	Thhalv10010043m.g	Stapi.0741s0009
OG0013521	Thhalv10007793m.g	Stapi.1193s0012
OG0013522	Thhalv10007507m.g, Thhalv10007439m.g	Stapi.28533s0001
OG0013523	Thhalv10007425m.g	Stapi.9765s0004
OG0013524	Thhalv10005577m.g, Thhalv10006828m.g	Stapi.9224s0002
OG0013525	Thhalv10010019m.g	Stapi.8971s0004, Stapi.10163s0001
OG0013526	Thhalv10008054m.g	Stapi.13721s0002
OG0013528	Thhalv10009343m.g	Stapi.1095s0012
OG0013529	Thhalv10007450m.g	Stapi.1095s0008
OG0013530	Thhalv10009205m.g	Stapi.1095s0003
OG0013531	Thhalv10009738m.g, Thhalv10023152m.g	Stapi.0431s0002
OG0013532	Thhalv10008250m.g	Stapi.0431s0003
OG0013533	Thhalv10007428m.g	Stapi.2799s0006, Stapi.0431s0030
OG0013534	Thhalv10007443m.g	Stapi.5791s0004
OG0013535	Thhalv10008242m.g	Stapi.7885s0004, Stapi.4887s0003
OG0013536	Thhalv10008800m.g	Stapi.7885s0001
OG0013539	Thhalv10008948m.g	Stapi.18454s0001
OG0013542	Thhalv10008608m.g	Stapi.5233s0001
OG0013543	Thhalv10008846m.g	Stapi.0172s0013
OG0013545	Thhalv10007241m.g	Stapi.0214s0002
OG0013546	Thhalv10008236m.g	Stapi.4704s0002
OG0013547	Thhalv10009831m.g	Stapi.4617s0003, Stapi.7230s0002
OG0013548	Thhalv10007578m.g	Stapi.4098s0002
OG0013549	Thhalv10008160m.g	Stapi.1514s0007
OG0013550	Thhalv10009754m.g	Stapi.1036s0013, Stapi.1514s0002
OG0013551	Thhalv10009008m.g	Stapi.3681s0001
OG0013552	Thhalv10008756m.g	Stapi.6750s0004, Stapi.1568s0002
OG0013553	Thhalv10007171m.g	Stapi.1007s0004
OG0013554	Thhalv10007261m.g	Stapi.1007s0005
OG0013555	Thhalv10009435m.g	Stapi.1007s0007
OG0013556	Thhalv10007602m.g	Stapi.1007s0008
OG0013557	Thhalv10007211m.g	Stapi.2920s0002
OG0013558	Thhalv10008995m.g	Stapi.1563s0002
OG0013560	Thhalv10008534m.g	Stapi.1563s0010
OG0013561	Thhalv10008881m.g	Stapi.1563s0016, Stapi.1420s0007, Stapi.11392s0001
OG0013562	Thhalv10006547m.g	Stapi.1420s0011, Stapi.7584s0002
OG0013563	Thhalv10008845m.g	Stapi.8874s0004
OG0013564	Thhalv10008186m.g	Stapi.2918s0005
OG0013565	Thhalv10008159m.g	Stapi.2660s0007, Stapi.2918s0012
OG0013566	Thhalv10007025m.g	Stapi.2033s0005
OG0013567	Thhalv10008198m.g	Stapi.2033s0004
OG0013568	Thhalv10007892m.g	Stapi.4398s0005, Stapi.2825s0003
OG0013569	Thhalv10008783m.g	Stapi.1894s0002
OG0013571	Thhalv10007638m.g	Stapi.1293s0012
OG0013572	Thhalv10009837m.g	Stapi.3493s0004, Stapi.0125s0035, Stapi.1293s0010
OG0013573	Thhalv10007810m.g	Stapi.1293s0007
OG0013574	Thhalv10008259m.g	Stapi.1293s0006
OG0013575	Thhalv10007905m.g	Stapi.0327s0004
OG0013576	Thhalv10009396m.g	Stapi.2983s0001
OG0013577	Thhalv10007052m.g	Stapi.2983s0003
OG0013578	Thhalv10010021m.g	Stapi.10869s0001
OG0013579	Thhalv10008436m.g	Stapi.1603s0001
OG0013580	Thhalv10008810m.g	Stapi.4476s0009
OG0013581	Thhalv10007825m.g	Stapi.0701s0007
OG0013582	Thhalv10007268m.g	Stapi.0701s0008
OG0013583	Thhalv10007325m.g	Stapi.0701s0013
OG0013584	Thhalv10009062m.g	Stapi.0701s0016
OG0013585	Thhalv10006865m.g	Stapi.18776s0001
OG0013586	Thhalv10009800m.g	Stapi.6615s0001
OG0013587	Thhalv10008905m.g	Stapi.9256s0002, Stapi.9256s0001
OG0013592	Thhalv10008574m.g	Stapi.5366s0004
OG0013593	Thhalv10008572m.g	Stapi.5169s0006
OG0013594	Thhalv10009951m.g	Stapi.1488s0002, Stapi.3555s0002
OG0013595	Thhalv10008207m.g	Stapi.2084s0002
OG0013596	Thhalv10008768m.g	Stapi.2084s0003
OG0013597	Thhalv10007291m.g	Stapi.14294s0002
OG0013599	Thhalv10009864m.g	Stapi.5033s0004
OG0013600	Thhalv10007101m.g	Stapi.25049s0001
OG0013601	Thhalv10006720m.g	Stapi.9064s0001
OG0013603	Thhalv10008181m.g	Stapi.3065s0003
OG0013604	Thhalv10006668m.g	Stapi.3157s0003
OG0013610	Thhalv10007735m.g	Stapi.4267s0008
OG0013613	Thhalv10003361m.g	Stapi.9728s0004
OG0013614	Thhalv10008747m.g, Thhalv10022497m.g	Stapi.9141s0002
OG0013615	Thhalv10006864m.g	Stapi.2862s0004
OG0013616	Thhalv10007494m.g	Stapi.2862s0002, Stapi.2862s0003
OG0013617	Thhalv10006771m.g	Stapi.20338s0001
OG0013623	Thhalv10007694m.g	Stapi.12221s0004
OG0013625	Thhalv10009749m.g	Stapi.7098s0002, Stapi.7098s0001, Stapi.6424s0002, Stapi.16509s0001
OG0013627	Thhalv10008889m.g	Stapi.0225s0011
OG0013631	Thhalv10006647m.g	Stapi.6934s0003
OG0013633	Thhalv10007106m.g	Stapi.4504s0004, Stapi.6934s0006
OG0013634	Thhalv10009013m.g	Stapi.2523s0010
OG0013635	Thhalv10022490m.g	Stapi.0029s0030
OG0013636	Thhalv10007306m.g	Stapi.0849s0007
OG0013638	Thhalv10007637m.g, Thhalv10007270m.g	Stapi.4461s0001
OG0013639	Thhalv10007795m.g	Stapi.2505s0002
OG0013642	Thhalv10007405m.g	Stapi.3000s0002
OG0013643	Thhalv10008012m.g	Stapi.9896s0002
OG0013644	Thhalv10007050m.g	Stapi.2136s0009
OG0013645	Thhalv10009074m.g	Stapi.2011s0001
OG0013646	Thhalv10009526m.g	Stapi.22925s0001
OG0013647	Thhalv10009273m.g	Stapi.6144s0003
OG0013648	Thhalv10009605m.g	Stapi.7404s0001, Stapi.4222s0002
OG0013649	Thhalv10007890m.g	Stapi.4222s0004
OG0013650	Thhalv10011481m.g	Stapi.0674s0010, Stapi.3912s0004
OG0013651	Thhalv10011875m.g	Stapi.0579s0010
OG0013652	Thhalv10011976m.g	Stapi.0579s0016
OG0013653	Thhalv10011436m.g	Stapi.1200s0006
OG0013654	Thhalv10011532m.g	Stapi.3305s0006
OG0013655	Thhalv10011827m.g	Stapi.1779s0011
OG0013656	Thhalv10011554m.g	Stapi.0729s0006, Stapi.1779s0012
OG0013657	Thhalv10026434m.g	Stapi.1357s0012
OG0013658	Thhalv10025588m.g	Stapi.3513s0008
OG0013659	Thhalv10025710m.g	Stapi.3928s0002
OG0013660	Thhalv10024497m.g	Stapi.1702s0009
OG0013661	Thhalv10024733m.g	Stapi.1702s0010
OG0013662	Thhalv10025621m.g	Stapi.19805s0002, Stapi.1761s0005
OG0013663	Thhalv10026634m.g	Stapi.1761s0009
OG0013664	Thhalv10026935m.g	Stapi.1761s0010, Stapi.28247s0001
OG0013665	Thhalv10026184m.g	Stapi.1986s0010
OG0013666	Thhalv10026379m.g	Stapi.0081s0002
OG0013667	Thhalv10024293m.g	Stapi.2699s0010
OG0013669	Thhalv10026046m.g	Stapi.1030s0007
OG0013670	Thhalv10027068m.g	Stapi.2212s0009, Stapi.1030s0004
OG0013671	Thhalv10024619m.g	Stapi.1443s0002, Stapi.9443s0002
OG0013672	Thhalv10025074m.g	Stapi.1443s0006
OG0013673	Thhalv10024847m.g	Stapi.1443s0012, Stapi.2137s0005
OG0013675	Thhalv10024744m.g	Stapi.2137s0011
OG0013676	Thhalv10027219m.g	Stapi.7298s0001, Stapi.0706s0008, Stapi.9236s0002
OG0013678	Thhalv10026656m.g	Stapi.1742s0016
OG0013679	Thhalv10024996m.g	Stapi.1742s0015
OG0013680	Thhalv10025118m.g	Stapi.1742s0012
OG0013681	Thhalv10024776m.g	Stapi.1742s0011
OG0013682	Thhalv10027187m.g, Thhalv10022104m.g	Stapi.2823s0005
OG0013683	Thhalv10024951m.g	Stapi.0079s0003, Stapi.6576s0002
OG0013684	Thhalv10026289m.g	Stapi.0340s0025
OG0013685	Thhalv10024353m.g	Stapi.3235s0007
OG0013686	Thhalv10025480m.g	Stapi.0093s0010, Stapi.3235s0009
OG0013687	Thhalv10026549m.g	Stapi.13182s0003
OG0013688	Thhalv10026625m.g	Stapi.2321s0004
OG0013689	Thhalv10025858m.g	Stapi.1126s0001
OG0013690	Thhalv10026254m.g	Stapi.1126s0007
OG0013691	Thhalv10026569m.g	Stapi.9704s0001
OG0013692	Thhalv10025771m.g	Stapi.1126s0014
OG0013693	Thhalv10024755m.g	Stapi.1126s0030
OG0013694	Thhalv10024541m.g	Stapi.2326s0003
OG0013695	Thhalv10025269m.g	Stapi.2460s0004
OG0013696	Thhalv10027549m.g	Stapi.20910s0001
OG0013697	Thhalv10024876m.g	Stapi.3455s0006, Stapi.3387s0009
OG0013698	Thhalv10027138m.g	Stapi.10986s0002, Stapi.3455s0004
OG0013699	Thhalv10024921m.g	Stapi.0556s0016
OG0013700	Thhalv10027588m.g	Stapi.0556s0015
OG0013701	Thhalv10024736m.g	Stapi.8312s0002, Stapi.0556s0014
OG0013702	Thhalv10026026m.g	Stapi.4051s0003
OG0013703	Thhalv10025928m.g	Stapi.4051s0005
OG0013704	Thhalv10024258m.g	Stapi.4051s0006
OG0013705	Thhalv10025190m.g	Stapi.4051s0007
OG0013706	Thhalv10024427m.g, Thhalv10024426m.g	Stapi.4877s0005
OG0013707	Thhalv10025780m.g	Stapi.4877s0002
OG0013708	Thhalv10024690m.g	Stapi.6414s0002
OG0013710	Thhalv10025232m.g	Stapi.0362s0020
OG0013713	Thhalv10025155m.g	Stapi.1395s0008, Stapi.2108s0004
OG0013714	Thhalv10025348m.g	Stapi.1395s0011
OG0013715	Thhalv10025000m.g	Stapi.1395s0014
OG0013716	Thhalv10025527m.g	Stapi.1264s0004
OG0013717	Thhalv10025885m.g	Stapi.1264s0003
OG0013718	Thhalv10025270m.g	Stapi.1264s0002
OG0013719	Thhalv10026329m.g	Stapi.1816s0005
OG0013720	Thhalv10026757m.g	Stapi.2121s0007
OG0013721	Thhalv10024936m.g	Stapi.2121s0008
OG0013722	Thhalv10024333m.g	Stapi.0380s0006
OG0013723	Thhalv10026637m.g	Stapi.8270s0002, Stapi.0380s0011
OG0013724	Thhalv10024671m.g, Thhalv10024672m.g	Stapi.0380s0013
