Orthogroup	E_salsugineum	S_diversifolius
OG0014467	Thhalv10018252m.g	Sdiv_ptg000015l_0741-R
OG0014469	Thhalv10019850m.g	Sdiv_ptg000015l_0785-R
OG0014470	Thhalv10018944m.g	Sdiv_ptg000015l_0796-R, Sdiv_ptg000002l_1349-R
OG0014471	Thhalv10018151m.g	Sdiv_ptg000015l_0826-R
OG0014472	Thhalv10023733m.g	Sdiv_ptg000012l_2323-R, Sdiv_ptg000007l_0028-R
OG0014473	Thhalv10023545m.g	Sdiv_ptg000007l_0061-R, Sdiv_ptg000012l_2288-R
OG0014474	Thhalv10023740m.g	Sdiv_ptg000012l_2271-R
OG0014476	Thhalv10006907m.g	Sdiv_ptg000007l_0141-R
OG0014477	Thhalv10023910m.g	Sdiv_ptg000003l_2491-R, Sdiv_ptg000007l_0145-R
OG0014479	Thhalv10023278m.g	Sdiv_ptg000012l_2166-R, Sdiv_ptg000007l_0201-R
OG0014484	Thhalv10003614m.g	Sdiv_ptg000014l_1822-R
OG0014485	Thhalv10004993m.g	Sdiv_ptg000014l_1824-R
OG0014486	Thhalv10029053m.g	Sdiv_ptg000009l_1852-R
OG0014487	Thhalv10029139m.g	Sdiv_ptg000009l_1848-R, Sdiv_ptg000010l_1438-R
OG0014488	Thhalv10029030m.g	Sdiv_ptg000010l_1444-R
OG0014489	Thhalv10028662m.g	Sdiv_ptg000010l_1443-R
OG0014490	Thhalv10004721m.g	Sdiv_ptg000012l_0375-R
OG0014490	Thhalv10008779m.g	Sdiv_ptg000007l_1818-R
OG0014491	Thhalv10005544m.g	Sdiv_ptg000007l_1855-R
OG0014492	Thhalv10019657m.g, Thhalv10029311m.g	Sdiv_ptg000007l_1884-R
OG0014493	Thhalv10003720m.g	Sdiv_ptg000012l_0152-R, Sdiv_ptg000007l_2014-R
OG0014494	Thhalv10003845m.g	Sdiv_ptg000012l_0046-R
OG0014495	Thhalv10004735m.g	Sdiv_ptg000012l_0031-R
OG0014496	Thhalv10004509m.g	Sdiv_ptg000012l_0027-R, Sdiv_ptg000007l_2110-R
OG0014498	Thhalv10004659m.g	Sdiv_ptg000007l_2111-R
OG0014499	Thhalv10004906m.g	Sdiv_ptg000007l_2112-R, Sdiv_ptg000012l_0024-R
OG0014500	Thhalv10004614m.g	Sdiv_ptg000007l_2115-R
OG0014501	Thhalv10004380m.g	Sdiv_ptg000007l_2119-R
OG0014502	Thhalv10005118m.g	Sdiv_ptg000007l_2120-R
OG0014503	Thhalv10003881m.g	Sdiv_ptg000012l_0017-R, Sdiv_ptg000007l_2123-R
OG0014505	Thhalv10005581m.g	Sdiv_ptg000007l_2137-R
OG0014507	Thhalv10001963m.g	Sdiv_ptg000022l_0473-R
OG0014508	Thhalv10002004m.g	Sdiv_ptg000022l_0478-R
OG0014509	Thhalv10001987m.g	Sdiv_ptg000008l_0462-R
OG0014510	Thhalv10017003m.g	Sdiv_ptg000022l_0531-R
OG0014511	Thhalv10002030m.g, Thhalv10010521m.g	Sdiv_ptg000022l_0529-R
OG0014513	Thhalv10001980m.g	Sdiv_ptg000008l_0507-R
OG0014514	Thhalv10022763m.g	Sdiv_ptg000013l_0401-R, Sdiv_ptg000011l_0403-R
OG0014515	Thhalv10022608m.g	Sdiv_ptg000001l_0422-R
OG0014516	Thhalv10022588m.g	Sdiv_ptg000001l_0425-R
OG0014518	Thhalv10022652m.g	Sdiv_ptg000013l_0399-R, Sdiv_ptg000011l_0398-R
OG0014521	Thhalv10001257m.g	Sdiv_ptg000022l_0399-R
OG0014522	Thhalv10001247m.g	Sdiv_ptg000022l_0401-R
OG0014524	Thhalv10011427m.g	Sdiv_ptg000003l_0003-R
OG0014525	Thhalv10012325m.g	Sdiv_ptg000003l_0006-R
OG0014526	Thhalv10011820m.g	Sdiv_ptg000014l_2929-R
OG0014527	Thhalv10012006m.g	Sdiv_ptg000003l_0015-R, Sdiv_ptg000014l_2928-R
OG0014528	Thhalv10012288m.g	Sdiv_ptg000003l_0026-R
OG0014529	Thhalv10011659m.g	Sdiv_ptg000014l_2916-R
OG0014530	Thhalv10012384m.g	Sdiv_ptg000014l_2912-R, Sdiv_ptg000003l_0028-R
OG0014531	Thhalv10011579m.g	Sdiv_ptg000014l_2910-R, Sdiv_ptg000003l_0031-R
OG0014532	Thhalv10011652m.g	Sdiv_ptg000014l_2901-R, Sdiv_ptg000003l_0036-R
OG0014533	Thhalv10011545m.g	Sdiv_ptg000003l_0038-R
OG0014534	Thhalv10011398m.g	Sdiv_ptg000003l_0043-R
OG0014535	Thhalv10011321m.g	Sdiv_ptg000014l_2893-R, Sdiv_ptg000003l_0046-R
OG0014536	Thhalv10011675m.g	Sdiv_ptg000014l_2891-R
OG0014537	Thhalv10011251m.g	Sdiv_ptg000003l_0048-R
OG0014538	Thhalv10012199m.g	Sdiv_ptg000014l_2890-R
OG0014539	Thhalv10011328m.g	Sdiv_ptg000014l_2889-R
OG0014541	Thhalv10011181m.g	Sdiv_ptg000003l_0054-R
OG0014542	Thhalv10011858m.g	Sdiv_ptg000014l_2881-R, Sdiv_ptg000003l_0063-R
OG0014543	Thhalv10011175m.g	Sdiv_ptg000014l_2879-R
OG0014544	Thhalv10011714m.g	Sdiv_ptg000003l_0071-R
OG0014545	Thhalv10011786m.g	Sdiv_ptg000003l_0072-R
OG0014547	Thhalv10011802m.g	Sdiv_ptg000003l_0074-R
OG0014548	Thhalv10011229m.g	Sdiv_ptg000003l_0075-R
OG0014549	Thhalv10011319m.g	Sdiv_ptg000003l_0078-R, Sdiv_ptg000014l_2866-R
OG0014550	Thhalv10011806m.g	Sdiv_ptg000014l_2860-R, Sdiv_ptg000003l_0084-R
OG0014551	Thhalv10011450m.g	Sdiv_ptg000003l_0089-R, Sdiv_ptg000014l_2858-R
OG0014552	Thhalv10011685m.g	Sdiv_ptg000003l_0104-R, Sdiv_ptg000014l_2843-R
OG0014553	Thhalv10012402m.g, Thhalv10029376m.g	Sdiv_ptg000003l_0106-R
OG0014554	Thhalv10012398m.g	Sdiv_ptg000014l_2838-R, Sdiv_ptg000003l_0116-R
OG0014555	Thhalv10011952m.g	Sdiv_ptg000014l_2836-R
OG0014556	Thhalv10012249m.g	Sdiv_ptg000003l_1869-R
OG0014557	Thhalv10011709m.g	Sdiv_ptg000003l_1864-R
OG0014558	Thhalv10012040m.g	Sdiv_ptg000014l_2811-R
OG0014559	Thhalv10011759m.g	Sdiv_ptg000003l_1857-R
OG0014561	Thhalv10011701m.g	Sdiv_ptg000014l_2808-R
OG0014562	Thhalv10011841m.g	Sdiv_ptg000014l_2807-R
OG0014563	Thhalv10012021m.g	Sdiv_ptg000003l_1848-R
OG0014565	Thhalv10011204m.g	Sdiv_ptg000014l_2799-R, Sdiv_ptg000003l_1846-R
OG0014566	Thhalv10012029m.g	Sdiv_ptg000014l_2798-R
OG0014567	Thhalv10011996m.g	Sdiv_ptg000014l_2791-R
OG0014568	Thhalv10011454m.g	Sdiv_ptg000003l_1841-R
OG0014570	Thhalv10012399m.g	Sdiv_ptg000003l_1824-R
OG0014571	Thhalv10011660m.g	Sdiv_ptg000014l_2775-R
OG0014572	Thhalv10011669m.g	Sdiv_ptg000003l_1796-R
OG0014573	Thhalv10012329m.g	Sdiv_ptg000014l_2752-R
OG0014574	Thhalv10011823m.g	Sdiv_ptg000014l_2741-R
OG0014575	Thhalv10011859m.g	Sdiv_ptg000003l_1776-R, Sdiv_ptg000014l_2735-R
OG0014576	Thhalv10011274m.g	Sdiv_ptg000003l_1774-R, Sdiv_ptg000014l_2732-R
OG0014577	Thhalv10011571m.g	Sdiv_ptg000003l_1773-R
OG0014578	Thhalv10008987m.g	Sdiv_ptg000014l_2679-R, Sdiv_ptg000003l_0524-R
OG0014580	Thhalv10009612m.g	Sdiv_ptg000014l_2540-R
OG0014581	Thhalv10007938m.g	Sdiv_ptg000003l_0694-R, Sdiv_ptg000014l_2502-R
OG0014582	Thhalv10007404m.g	Sdiv_ptg000014l_2498-R
OG0014583	Thhalv10007556m.g	Sdiv_ptg000003l_0724-R, Sdiv_ptg000014l_2468-R
OG0014584	Thhalv10007653m.g	Sdiv_ptg000014l_2459-R
OG0014585	Thhalv10011575m.g	Sdiv_ptg000003l_1480-R
OG0014586	Thhalv10011393m.g	Sdiv_ptg000003l_1447-R
OG0014590	Thhalv10004261m.g	Sdiv_ptg000014l_1804-R
OG0014591	Thhalv10005020m.g	Sdiv_ptg000003l_1361-R
OG0014592	Thhalv10004157m.g	Sdiv_ptg000003l_1362-R
OG0014593	Thhalv10002336m.g	Sdiv_ptg000022l_0350-R
OG0014594	Thhalv10001975m.g	Sdiv_ptg000022l_0359-R
OG0014595	Thhalv10002166m.g	Sdiv_ptg000022l_0362-R
OG0014597	Thhalv10001976m.g	Sdiv_ptg000022l_0369-R
OG0014599	Thhalv10006609m.g	Sdiv_ptg000003l_1986-R
OG0014600	Thhalv10009301m.g	Sdiv_ptg000014l_0942-R, Sdiv_ptg000003l_1983-R
OG0014601	Thhalv10023814m.g, Thhalv10008244m.g	Sdiv_ptg000003l_1981-R
OG0014602	Thhalv10007339m.g	Sdiv_ptg000003l_1948-R
OG0014603	Thhalv10009974m.g	Sdiv_ptg000014l_0994-R, Sdiv_ptg000003l_1935-R
OG0014604	Thhalv10006770m.g	Sdiv_ptg000003l_1907-R
OG0014606	Thhalv10011678m.g	Sdiv_ptg000014l_2739-R, Sdiv_ptg000003l_1780-R
OG0014607	Thhalv10001252m.g	Sdiv_ptg000022l_0397-R
OG0014608	Thhalv10005567m.g	Sdiv_ptg000012l_0026-R
OG0014609	Thhalv10028213m.g	Sdiv_ptg000004l_0041-R
OG0014610	Thhalv10027677m.g	Sdiv_ptg000004l_0059-R, Sdiv_ptg000027l_0265-R
OG0014611	Thhalv10028263m.g	Sdiv_ptg000027l_0226-R
OG0014612	Thhalv10027731m.g	Sdiv_ptg000004l_0139-R
OG0014613	Thhalv10027668m.g	Sdiv_ptg000027l_0175-R
OG0014615	Thhalv10027782m.g	Sdiv_ptg000027l_0156-R
OG0014616	Thhalv10025179m.g	Sdiv_ptg000004l_0761-R
OG0014618	Thhalv10027147m.g	Sdiv_ptg000004l_0770-R
OG0014619	Thhalv10025663m.g	Sdiv_ptg000004l_0774-R
OG0014620	Thhalv10002185m.g	Sdiv_ptg000001l_0006-R
OG0014621	Thhalv10016204m.g	Sdiv_ptg000022l_0822-R
OG0014623	Thhalv10011654m.g	Sdiv_ptg000003l_0061-R
OG0014624	Thhalv10011750m.g	Sdiv_ptg000003l_0083-R
OG0014626	Thhalv10008420m.g	Sdiv_ptg000014l_1212-R, Sdiv_ptg000003l_0285-R
OG0014627	Thhalv10006967m.g	Sdiv_ptg000003l_0300-R
OG0014628	Thhalv10008732m.g	Sdiv_ptg000003l_0379-R, Sdiv_ptg000014l_1316-R
OG0014629	Thhalv10006924m.g	Sdiv_ptg000003l_0404-R
OG0014631	Thhalv10002680m.g	Sdiv_ptg000015l_1173-R
OG0014632	Thhalv10002575m.g	Sdiv_ptg000002l_0938-R
OG0014634	Thhalv10029425m.g	Sdiv_ptg000009l_1830-R, Sdiv_ptg000010l_1459-R
OG0014635	Thhalv10009560m.g, Thhalv10010794m.g	Sdiv_ptg000002l_0921-R
OG0014636	Thhalv10010725m.g	Sdiv_ptg000002l_0914-R
OG0014637	Thhalv10010749m.g	Sdiv_ptg000015l_1238-R
OG0014638	Thhalv10002527m.g	Sdiv_ptg000015l_1248-R
OG0014639	Thhalv10002540m.g	Sdiv_ptg000015l_1251-R
OG0014640	Thhalv10002903m.g	Sdiv_ptg000002l_0880-R
OG0014641	Thhalv10002916m.g	Sdiv_ptg000002l_0870-R
OG0014642	Thhalv10002642m.g	Sdiv_ptg000002l_0867-R
OG0014643	Thhalv10002577m.g	Sdiv_ptg000002l_0858-R
OG0014645	Thhalv10002446m.g	Sdiv_ptg000002l_0848-R
OG0014646	Thhalv10002648m.g	Sdiv_ptg000002l_0837-R
OG0014647	Thhalv10002543m.g	Sdiv_ptg000002l_0821-R
OG0014648	Thhalv10003041m.g	Sdiv_ptg000002l_0803-R
OG0014649	Thhalv10010650m.g	Sdiv_ptg000002l_0799-R
OG0014650	Thhalv10010907m.g	Sdiv_ptg000002l_0798-R
OG0014651	Thhalv10010300m.g	Sdiv_ptg000002l_0795-R
OG0014652	Thhalv10010122m.g	Sdiv_ptg000002l_0792-R
OG0014653	Thhalv10006077m.g, Thhalv10014051m.g	Sdiv_ptg000002l_0783-R
OG0014654	Thhalv10010099m.g	Sdiv_ptg000002l_0754-R
OG0014655	Thhalv10010893m.g	Sdiv_ptg000015l_1392-R
OG0014656	Thhalv10010497m.g	Sdiv_ptg000002l_0742-R
OG0014657	Thhalv10010898m.g	Sdiv_ptg000015l_1421-R, Sdiv_ptg000002l_0711-R
OG0014658	Thhalv10010480m.g	Sdiv_ptg000002l_0705-R
OG0014659	Thhalv10011071m.g	Sdiv_ptg000002l_0700-R
OG0014660	Thhalv10010188m.g	Sdiv_ptg000002l_0677-R
OG0014662	Thhalv10010222m.g	Sdiv_ptg000002l_0660-R
OG0014664	Thhalv10017210m.g	Sdiv_ptg000008l_0627-R
OG0014665	Thhalv10016594m.g	Sdiv_ptg000008l_0638-R
OG0014666	Thhalv10017356m.g	Sdiv_ptg000022l_0683-R
OG0014668	Thhalv10016773m.g	Sdiv_ptg000022l_0711-R
OG0014669	Thhalv10016546m.g	Sdiv_ptg000022l_0712-R
OG0014670	Thhalv10017270m.g	Sdiv_ptg000008l_0676-R
OG0014671	Thhalv10017024m.g	Sdiv_ptg000022l_0716-R
OG0014672	Thhalv10017954m.g	Sdiv_ptg000022l_0734-R
OG0014673	Thhalv10020561m.g	Sdiv_ptg000001l_1199-R
OG0014674	Thhalv10019950m.g	Sdiv_ptg000001l_1148-R
OG0014675	Thhalv10019931m.g	Sdiv_ptg000008l_1193-R
OG0014676	Thhalv10020846m.g, Thhalv10022164m.g	Sdiv_ptg000001l_1076-R
OG0014677	Thhalv10021854m.g, Thhalv10021822m.g, Thhalv10021769m.g	Sdiv_ptg000001l_0996-R
OG0014678	Thhalv10006910m.g	Sdiv_ptg000003l_2479-R
OG0014679	Thhalv10007643m.g	Sdiv_ptg000003l_2339-R
OG0014680	Thhalv10007236m.g	Sdiv_ptg000003l_2292-R
OG0014681	Thhalv10008575m.g	Sdiv_ptg000003l_2277-R
OG0014682	Thhalv10009997m.g	Sdiv_ptg000003l_2227-R
OG0014683	Thhalv10010022m.g	Sdiv_ptg000003l_2225-R
OG0014684	Thhalv10027967m.g	Sdiv_ptg000027l_0099-R
OG0014685	Thhalv10029085m.g, Thhalv10029097m.g	Sdiv_ptg000009l_1513-R
OG0014686	Thhalv10029156m.g	Sdiv_ptg000009l_1492-R
OG0014688	Thhalv10028386m.g	Sdiv_ptg000010l_1761-R, Sdiv_ptg000009l_1481-R
OG0014689	Thhalv10028980m.g	Sdiv_ptg000009l_1445-R
OG0014690	Thhalv10029415m.g, Thhalv10028579m.g	Sdiv_ptg000009l_1427-R
OG0014691	Thhalv10014769m.g	Sdiv_ptg000009l_1356-R
OG0014692	Thhalv10019895m.g	Sdiv_ptg000013l_0797-R, Sdiv_ptg000013l_0796-R
OG0014693	Thhalv10021123m.g	Sdiv_ptg000001l_0822-R
OG0014694	Thhalv10023273m.g	Sdiv_ptg000012l_2089-R, Sdiv_ptg000007l_0271-R
OG0014695	Thhalv10023238m.g	Sdiv_ptg000007l_0300-R
OG0014697	Thhalv10007042m.g	Sdiv_ptg000014l_0338-R, Sdiv_ptg000003l_2635-R
OG0014698	Thhalv10008812m.g	Sdiv_ptg000003l_2606-R
OG0014701	Thhalv10003163m.g	Sdiv_ptg000007l_0457-R
OG0014702	Thhalv10003227m.g	Sdiv_ptg000007l_0536-R
OG0014703	Thhalv10003208m.g	Sdiv_ptg000007l_0532-R
OG0014704	Thhalv10003289m.g	Sdiv_ptg000007l_0530-R
OG0014706	Thhalv10003345m.g	Sdiv_ptg000007l_0559-R
OG0014707	Thhalv10003259m.g	Sdiv_ptg000012l_1746-R
OG0014709	Thhalv10003145m.g	Sdiv_ptg000012l_1740-R
OG0014710	Thhalv10003290m.g	Sdiv_ptg000007l_0573-R
OG0014712	Thhalv10003257m.g	Sdiv_ptg000007l_0575-R
OG0014713	Thhalv10003134m.g	Sdiv_ptg000007l_0576-R
OG0014714	Thhalv10003247m.g	Sdiv_ptg000012l_1728-R
OG0014715	Thhalv10003164m.g	Sdiv_ptg000012l_1727-R, Sdiv_ptg000007l_0585-R
OG0014716	Thhalv10003389m.g	Sdiv_ptg000007l_0583-R
OG0014717	Thhalv10003253m.g	Sdiv_ptg000007l_0582-R
OG0014718	Thhalv10003168m.g	Sdiv_ptg000007l_0595-R
OG0014719	Thhalv10003269m.g	Sdiv_ptg000012l_1705-R
OG0014720	Thhalv10003177m.g	Sdiv_ptg000012l_1699-R
OG0014721	Thhalv10003275m.g	Sdiv_ptg000007l_0603-R, Sdiv_ptg000012l_1698-R
OG0014722	Thhalv10003365m.g	Sdiv_ptg000012l_1696-R
OG0014723	Thhalv10003249m.g	Sdiv_ptg000007l_0614-R
OG0014724	Thhalv10003157m.g	Sdiv_ptg000012l_1678-R
OG0014725	Thhalv10003310m.g	Sdiv_ptg000012l_1674-R
OG0014727	Thhalv10003416m.g	Sdiv_ptg000007l_0645-R
OG0014728	Thhalv10000217m.g	Sdiv_ptg000008l_0091-R
OG0014731	Thhalv10018897m.g	Sdiv_ptg000002l_1980-R, Sdiv_ptg000015l_0178-R
OG0014732	Thhalv10018081m.g	Sdiv_ptg000015l_0179-R, Sdiv_ptg000002l_1979-R
OG0014733	Thhalv10018616m.g	Sdiv_ptg000015l_0186-R
OG0014734	Thhalv10018871m.g	Sdiv_ptg000002l_1973-R, Sdiv_ptg000015l_0189-R
OG0014735	Thhalv10018079m.g	Sdiv_ptg000015l_0194-R
OG0014736	Thhalv10018798m.g	Sdiv_ptg000015l_0206-R
OG0014737	Thhalv10018577m.g, Thhalv10018580m.g	Sdiv_ptg000015l_0222-R
OG0014738	Thhalv10019253m.g	Sdiv_ptg000015l_0227-R
OG0014739	Thhalv10018092m.g	Sdiv_ptg000002l_1926-R, Sdiv_ptg000015l_0228-R
OG0014740	Thhalv10018051m.g	Sdiv_ptg000002l_1917-R
OG0014741	Thhalv10018556m.g	Sdiv_ptg000015l_0236-R
OG0014742	Thhalv10018497m.g	Sdiv_ptg000002l_1905-R, Sdiv_ptg000015l_0248-R
OG0014743	Thhalv10018756m.g	Sdiv_ptg000002l_1904-R, Sdiv_ptg000015l_0249-R
OG0014744	Thhalv10018704m.g	Sdiv_ptg000015l_0253-R
OG0014745	Thhalv10019445m.g	Sdiv_ptg000002l_1897-R
OG0014746	Thhalv10018076m.g	Sdiv_ptg000002l_1893-R
OG0014747	Thhalv10018181m.g	Sdiv_ptg000002l_1890-R, Sdiv_ptg000015l_0262-R
OG0014748	Thhalv10018241m.g	Sdiv_ptg000015l_0263-R
OG0014749	Thhalv10018546m.g	Sdiv_ptg000002l_1887-R, Sdiv_ptg000015l_0266-R
OG0014750	Thhalv10018483m.g	Sdiv_ptg000002l_1884-R
OG0014751	Thhalv10018344m.g	Sdiv_ptg000002l_1883-R
OG0014752	Thhalv10018530m.g	Sdiv_ptg000015l_0278-R, Sdiv_ptg000002l_1870-R
OG0014753	Thhalv10018039m.g	Sdiv_ptg000015l_0284-R, Sdiv_ptg000002l_1867-R
OG0014754	Thhalv10019060m.g	Sdiv_ptg000002l_1866-R, Sdiv_ptg000015l_0285-R
OG0014755	Thhalv10018551m.g	Sdiv_ptg000002l_1864-R, Sdiv_ptg000015l_0288-R
OG0014756	Thhalv10018466m.g	Sdiv_ptg000002l_1851-R
OG0014757	Thhalv10019130m.g	Sdiv_ptg000002l_1844-R
OG0014758	Thhalv10018846m.g, Thhalv10018847m.g	Sdiv_ptg000015l_0319-R
OG0014759	Thhalv10019493m.g	Sdiv_ptg000015l_0323-R, Sdiv_ptg000002l_1832-R
OG0014760	Thhalv10018134m.g	Sdiv_ptg000002l_1829-R
OG0014761	Thhalv10018510m.g	Sdiv_ptg000015l_0329-R, Sdiv_ptg000002l_1826-R
OG0014762	Thhalv10018589m.g	Sdiv_ptg000015l_0333-R, Sdiv_ptg000002l_1822-R
OG0014763	Thhalv10019410m.g	Sdiv_ptg000015l_0339-R
OG0014764	Thhalv10018917m.g	Sdiv_ptg000015l_0344-R, Sdiv_ptg000002l_1810-R
OG0014765	Thhalv10018631m.g	Sdiv_ptg000002l_1808-R
OG0014766	Thhalv10018559m.g	Sdiv_ptg000002l_1807-R
OG0014767	Thhalv10018920m.g	Sdiv_ptg000002l_1804-R
OG0014768	Thhalv10019271m.g	Sdiv_ptg000015l_0352-R, Sdiv_ptg000002l_1802-R
OG0014769	Thhalv10018359m.g	Sdiv_ptg000002l_1799-R, Sdiv_ptg000015l_0354-R
OG0014772	Thhalv10019087m.g	Sdiv_ptg000015l_0358-R, Sdiv_ptg000002l_1794-R
OG0014773	Thhalv10019252m.g	Sdiv_ptg000002l_1789-R
OG0014774	Thhalv10019558m.g	Sdiv_ptg000015l_0372-R
OG0014775	Thhalv10018857m.g	Sdiv_ptg000015l_0373-R
OG0014776	Thhalv10019363m.g	Sdiv_ptg000015l_0377-R
OG0014777	Thhalv10018322m.g	Sdiv_ptg000002l_1775-R, Sdiv_ptg000015l_0378-R
OG0014778	Thhalv10019714m.g	Sdiv_ptg000002l_1774-R, Sdiv_ptg000015l_0379-R
OG0014779	Thhalv10018514m.g	Sdiv_ptg000002l_1773-R, Sdiv_ptg000015l_0380-R
OG0014780	Thhalv10019268m.g	Sdiv_ptg000015l_0382-R, Sdiv_ptg000002l_1771-R
OG0014781	Thhalv10018949m.g	Sdiv_ptg000002l_1770-R, Sdiv_ptg000015l_0383-R
OG0014782	Thhalv10019439m.g	Sdiv_ptg000015l_0398-R
OG0014783	Thhalv10019655m.g	Sdiv_ptg000002l_1761-R, Sdiv_ptg000015l_0399-R
OG0014784	Thhalv10019027m.g	Sdiv_ptg000002l_1760-R, Sdiv_ptg000015l_0400-R
OG0014785	Thhalv10019294m.g	Sdiv_ptg000015l_0416-R, Sdiv_ptg000002l_1748-R
OG0014787	Thhalv10018941m.g	Sdiv_ptg000015l_0429-R
OG0014788	Thhalv10018414m.g	Sdiv_ptg000015l_0432-R
OG0014789	Thhalv10018263m.g	Sdiv_ptg000002l_1728-R
OG0014790	Thhalv10019135m.g	Sdiv_ptg000002l_1721-R
OG0014791	Thhalv10018368m.g	Sdiv_ptg000002l_1720-R
OG0014792	Thhalv10019178m.g	Sdiv_ptg000015l_0444-R
OG0014793	Thhalv10018822m.g	Sdiv_ptg000002l_1711-R, Sdiv_ptg000015l_0448-R
OG0014794	Thhalv10018391m.g	Sdiv_ptg000015l_0451-R
OG0014796	Thhalv10023672m.g, Thhalv10019483m.g	Sdiv_ptg000002l_1695-R
OG0014798	Thhalv10018558m.g	Sdiv_ptg000015l_0467-R
OG0014799	Thhalv10019683m.g	Sdiv_ptg000015l_0468-R
OG0014801	Thhalv10018864m.g	Sdiv_ptg000015l_0477-R
OG0014802	Thhalv10019026m.g	Sdiv_ptg000015l_0479-R
OG0014803	Thhalv10019650m.g	Sdiv_ptg000015l_0483-R
OG0014804	Thhalv10000607m.g	Sdiv_ptg000002l_1678-R, Sdiv_ptg000015l_0488-R
OG0014806	Thhalv10019645m.g	Sdiv_ptg000015l_0495-R, Sdiv_ptg000002l_1668-R
OG0014807	Thhalv10018795m.g	Sdiv_ptg000015l_0496-R
OG0014808	Thhalv10018225m.g	Sdiv_ptg000002l_1658-R
OG0014809	Thhalv10019767m.g	Sdiv_ptg000002l_1648-R
OG0014810	Thhalv10018567m.g	Sdiv_ptg000015l_0511-R
OG0014811	Thhalv10019010m.g	Sdiv_ptg000002l_1643-R, Sdiv_ptg000015l_0515-R
OG0014812	Thhalv10018511m.g	Sdiv_ptg000015l_0517-R, Sdiv_ptg000002l_1640-R
OG0014813	Thhalv10019361m.g	Sdiv_ptg000002l_1639-R
OG0014814	Thhalv10018574m.g	Sdiv_ptg000002l_1637-R
OG0014815	Thhalv10019153m.g	Sdiv_ptg000002l_1622-R
OG0014817	Thhalv10019452m.g	Sdiv_ptg000015l_0535-R, Sdiv_ptg000002l_1620-R
OG0014818	Thhalv10018895m.g	Sdiv_ptg000002l_1602-R
OG0014819	Thhalv10018201m.g	Sdiv_ptg000015l_0566-R
OG0014821	Thhalv10019210m.g	Sdiv_ptg000015l_0571-R
OG0014822	Thhalv10018211m.g	Sdiv_ptg000002l_1585-R
OG0014823	Thhalv10019775m.g	Sdiv_ptg000015l_0581-R
OG0014824	Thhalv10018950m.g	Sdiv_ptg000002l_1573-R
OG0014825	Thhalv10019700m.g	Sdiv_ptg000015l_0586-R
OG0014826	Thhalv10018769m.g	Sdiv_ptg000015l_0589-R
OG0014827	Thhalv10018282m.g	Sdiv_ptg000002l_1566-R
OG0014828	Thhalv10018070m.g	Sdiv_ptg000015l_0595-R
OG0014829	Thhalv10019851m.g	Sdiv_ptg000002l_1555-R
OG0014830	Thhalv10019329m.g	Sdiv_ptg000015l_0609-R
OG0014831	Thhalv10018859m.g	Sdiv_ptg000002l_1542-R
OG0014833	Thhalv10019620m.g	Sdiv_ptg000002l_1088-R, Sdiv_ptg000015l_1027-R
OG0014834	Thhalv10019668m.g	Sdiv_ptg000002l_2005-R
OG0014835	Thhalv10019269m.g	Sdiv_ptg000002l_2007-R
OG0014836	Thhalv10019555m.g	Sdiv_ptg000002l_2019-R
OG0014838	Thhalv10019858m.g	Sdiv_ptg000015l_0136-R, Sdiv_ptg000002l_2035-R
OG0014839	Thhalv10018670m.g	Sdiv_ptg000002l_2041-R, Sdiv_ptg000015l_0130-R
OG0014840	Thhalv10019255m.g	Sdiv_ptg000002l_2042-R, Sdiv_ptg000015l_0129-R
OG0014841	Thhalv10018620m.g	Sdiv_ptg000002l_2043-R, Sdiv_ptg000015l_0127-R
OG0014842	Thhalv10018394m.g	Sdiv_ptg000002l_2045-R
OG0014843	Thhalv10018802m.g	Sdiv_ptg000002l_2046-R
OG0014844	Thhalv10019651m.g	Sdiv_ptg000002l_2047-R, Sdiv_ptg000015l_0122-R
OG0014845	Thhalv10018658m.g	Sdiv_ptg000015l_0118-R, Sdiv_ptg000002l_2052-R
OG0014846	Thhalv10018071m.g	Sdiv_ptg000002l_2055-R
OG0014847	Thhalv10018625m.g	Sdiv_ptg000002l_2063-R, Sdiv_ptg000015l_0109-R
OG0014848	Thhalv10018678m.g	Sdiv_ptg000002l_2071-R, Sdiv_ptg000015l_0103-R
OG0014849	Thhalv10018445m.g	Sdiv_ptg000015l_0099-R, Sdiv_ptg000002l_2075-R
OG0014850	Thhalv10018562m.g	Sdiv_ptg000015l_0098-R, Sdiv_ptg000002l_2076-R
OG0014851	Thhalv10018367m.g	Sdiv_ptg000002l_2078-R, Sdiv_ptg000015l_0096-R
OG0014852	Thhalv10018764m.g	Sdiv_ptg000002l_2083-R, Sdiv_ptg000015l_0092-R
OG0014853	Thhalv10018400m.g	Sdiv_ptg000002l_2094-R
OG0014854	Thhalv10019085m.g	Sdiv_ptg000002l_2096-R, Sdiv_ptg000015l_0079-R
OG0014855	Thhalv10019140m.g	Sdiv_ptg000015l_0073-R
OG0014856	Thhalv10018494m.g	Sdiv_ptg000015l_0071-R
OG0014857	Thhalv10018541m.g	Sdiv_ptg000015l_0067-R
OG0014858	Thhalv10018651m.g	Sdiv_ptg000002l_2116-R, Sdiv_ptg000015l_0058-R
OG0014859	Thhalv10018398m.g	Sdiv_ptg000015l_0053-R
OG0014860	Thhalv10018872m.g	Sdiv_ptg000015l_0051-R, Sdiv_ptg000002l_2119-R
