Orthogroup	C_amplexicaulis	E_salsugineum
OG0019779	Caamp.0032s0023	Thhalv10028488m.g
OG0019780	Caamp.0033s0007	Thhalv10005582m.g
OG0019781	Caamp.0033s0092	Thhalv10005274m.g
OG0019782	Caamp.0033s0096	Thhalv10005350m.g
OG0019783	Caamp.0033s0133	Thhalv10005235m.g
OG0019784	Caamp.0033s0156	Thhalv10005427m.g
OG0019785	Caamp.0033s0191	Thhalv10003941m.g
OG0019786	Caamp.0033s0206	Thhalv10003716m.g
OG0019787	Caamp.0033s0208	Thhalv10004027m.g
OG0019788	Caamp.0033s0212	Thhalv10004965m.g
OG0019789	Caamp.0033s0242	Thhalv10005069m.g
OG0019790	Caamp.0033s0247	Thhalv10005668m.g
OG0019791	Caamp.0033s0310	Thhalv10003870m.g
OG0019792	Caamp.0033s0326	Thhalv10004770m.g
OG0019793	Caamp.0033s0333	Thhalv10005632m.g
OG0019794	Caamp.0033s0352	Thhalv10005629m.g
OG0019795	Caamp.0033s0370	Thhalv10004441m.g
OG0019796	Caamp.0033s0379	Thhalv10004429m.g
OG0019797	Caamp.0033s0388	Thhalv10005130m.g
OG0019798	Caamp.0033s0412	Thhalv10003840m.g
OG0019799	Caamp.0033s0413	Thhalv10005154m.g
OG0019800	Caamp.0033s0429	Thhalv10005592m.g
OG0019801	Caamp.0033s0452	Thhalv10003607m.g
OG0019806	Caamp.0034s0096	Thhalv10016319m.g
OG0019808	Caamp.0035s0100, Caamp.0035s0096	Thhalv10029133m.g
OG0019813	Caamp.0037s0032	Thhalv10011551m.g
OG0019815	Caamp.0046s0066, Caamp.0037s0066	Thhalv10011369m.g
OG0019816	Caamp.0037s0076, Caamp.0046s0076	Thhalv10011881m.g
OG0019817	Caamp.0037s0085	Thhalv10011267m.g
OG0019818	Caamp.0037s0118, Caamp.0046s0124	Thhalv10012317m.g
OG0019819	Caamp.0037s0139	Thhalv10012102m.g
OG0019821	Caamp.0037s0153	Thhalv10012011m.g
OG0019822	Caamp.0037s0169	Thhalv10012338m.g
OG0019824	Caamp.0037s0229	Thhalv10012072m.g
OG0019825	Caamp.0037s0238, Caamp.0040s0269	Thhalv10011870m.g
OG0019826	Caamp.0037s0246	Thhalv10011672m.g
OG0019827	Caamp.0037s0260	Thhalv10011389m.g
OG0019828	Caamp.0037s0279	Thhalv10009515m.g, Thhalv10026924m.g, Thhalv10026774m.g
OG0019829	Caamp.0037s0314	Thhalv10011907m.g
OG0019830	Caamp.0037s0315	Thhalv10012030m.g
OG0019831	Caamp.0037s0346	Thhalv10008468m.g
OG0019832	Caamp.0037s0368	Thhalv10007232m.g
OG0019833	Caamp.0037s0422	Thhalv10008584m.g
OG0019834	Caamp.0037s0424	Thhalv10009023m.g, Thhalv10009398m.g
OG0019836	Caamp.0037s0495	Thhalv10009658m.g
OG0019837	Caamp.0037s0509	Thhalv10007555m.g
OG0019838	Caamp.0037s0519	Thhalv10008672m.g
OG0019839	Caamp.0037s0554	Thhalv10009401m.g
OG0019840	Caamp.0037s0555	Thhalv10007238m.g
OG0019841	Caamp.0037s0616	Thhalv10009899m.g
OG0019842	Caamp.0037s0623	Thhalv10009619m.g
OG0019843	Caamp.0037s0673	Thhalv10023821m.g, Thhalv10029365m.g, Thhalv10029423m.g
OG0019846	Caamp.0004s0011	Thhalv10012284m.g
OG0019847	Caamp.0004s0016, Caamp.0094s0948	Thhalv10026914m.g
OG0019848	Caamp.0064s0783, Caamp.0004s0036	Thhalv10012048m.g
OG0019849	Caamp.0004s0064	Thhalv10011722m.g
OG0019854	Caamp.0004s0243, Caamp.0008s0199	Thhalv10017941m.g
OG0019856	Caamp.0004s0277	Thhalv10002067m.g
OG0019858	Caamp.0004s0292, Caamp.0081s0003	Thhalv10016013m.g
OG0019860	Caamp.0040s0139	Thhalv10008027m.g
OG0019861	Caamp.0040s0164	Thhalv10008404m.g
OG0019862	Caamp.0042s0042	Thhalv10023098m.g, Thhalv10011937m.g
OG0019864	Caamp.0436s0034	Thhalv10005068m.g
OG0019865	Caamp.0044s0001	Thhalv10000183m.g
OG0019866	Caamp.0044s0056	Thhalv10028208m.g
OG0019867	Caamp.0044s0109	Thhalv10028025m.g
OG0019868	Caamp.0044s0114	Thhalv10027961m.g
OG0019869	Caamp.0044s0126	Thhalv10028043m.g
OG0019871	Caamp.0044s0262	Thhalv10028187m.g
OG0019872	Caamp.0044s0290	Thhalv10018823m.g
OG0019873	Caamp.0459s0002	Thhalv10017742m.g
OG0019875	Caamp.0046s0067	Thhalv10011232m.g
OG0019876	Caamp.0046s0131	Thhalv10011584m.g
OG0019877	Caamp.0046s0133	Thhalv10011572m.g
OG0019878	Caamp.0046s0203	Thhalv10009697m.g
OG0019879	Caamp.0046s0253	Thhalv10006710m.g
OG0019880	Caamp.0046s0319	Thhalv10008703m.g
OG0019881	Caamp.0046s0445	Thhalv10008201m.g
OG0019882	Caamp.0046s0447	Thhalv10008056m.g
OG0019883	Caamp.0046s0475	Thhalv10008241m.g
OG0019884	Caamp.0046s0507	Thhalv10007257m.g
OG0019889	Caamp.0005s0113	Thhalv10002469m.g
OG0019892	Caamp.0005s0374, Caamp.0005s0354	Thhalv10015397m.g
OG0019895	Caamp.0051s0103	Thhalv10021560m.g
OG0019896	Caamp.0051s0191	Thhalv10022367m.g
OG0019897	Caamp.0052s0021	Thhalv10006976m.g
OG0019898	Caamp.0052s0035	Thhalv10008451m.g, Thhalv10014359m.g
OG0019899	Caamp.0052s0153	Thhalv10008154m.g
OG0019900	Caamp.0052s0159	Thhalv10009352m.g
OG0019901	Caamp.0052s0165	Thhalv10007117m.g
OG0019902	Caamp.0052s0183	Thhalv10008742m.g
OG0019904	Caamp.0052s0373	Thhalv10028976m.g
OG0019906	Caamp.0052s0546	Thhalv10013957m.g
OG0019907	Caamp.0052s0614	Thhalv10013726m.g
OG0019912	Caamp.0054s0003	Thhalv10023585m.g
OG0019914	Caamp.0054s0018	Thhalv10023895m.g, Thhalv10023723m.g
OG0019915	Caamp.0054s0049	Thhalv10023721m.g
OG0019917	Caamp.0054s0094	Thhalv10026790m.g, Thhalv10003391m.g
OG0019920	Caamp.0056s0074	Thhalv10007843m.g
OG0019921	Caamp.0056s0191	Thhalv10009524m.g
OG0019922	Caamp.0056s0197	Thhalv10006646m.g
OG0019923	Caamp.0056s0198	Thhalv10009110m.g
OG0019925	Caamp.0056s0261	Thhalv10007893m.g
OG0019926	Caamp.0056s0320	Thhalv10007440m.g
OG0019927	Caamp.0056s0338	Thhalv10009420m.g
OG0019930	Caamp.0058s0141	Thhalv10003379m.g
OG0019932	Caamp.0058s0163	Thhalv10003393m.g
OG0019933	Caamp.0058s0165, Caamp.0064s0394	Thhalv10003301m.g
OG0019934	Caamp.0058s0177, Caamp.0064s0376	Thhalv10003190m.g
OG0019938	Caamp.0059s0074	Thhalv10000722m.g
OG0019939	Caamp.0059s0093	Thhalv10000176m.g
OG0019940	Caamp.0059s0122	Thhalv10028271m.g
OG0019941	Caamp.0064s0112, Caamp.0006s0001	Thhalv10019792m.g
OG0019942	Caamp.0006s0005, Caamp.0064s0116	Thhalv10019789m.g
OG0019943	Caamp.0006s0025	Thhalv10018251m.g
OG0019944	Caamp.0006s0029	Thhalv10019113m.g
OG0019945	Caamp.0006s0034, Caamp.0064s0140	Thhalv10018650m.g
OG0019946	Caamp.0006s0035, Caamp.0064s0141	Thhalv10019707m.g
OG0019947	Caamp.0006s0045	Thhalv10019687m.g
OG0019949	Caamp.0006s0089	Thhalv10019021m.g
OG0019950	Caamp.0006s0097, Caamp.0064s0211	Thhalv10019045m.g
OG0019951	Caamp.0006s0098	Thhalv10018607m.g
OG0019952	Caamp.0006s0113	Thhalv10018998m.g
OG0019953	Caamp.0006s0120	Thhalv10018469m.g
OG0019954	Caamp.0006s0131	Thhalv10019109m.g
OG0019955	Caamp.0064s0241, Caamp.0006s0133	Thhalv10019827m.g
OG0019956	Caamp.0006s0150	Thhalv10019577m.g
OG0019957	Caamp.0006s0156, Caamp.0064s0267	Thhalv10019824m.g
OG0019958	Caamp.0006s0167, Caamp.0064s0279	Thhalv10019517m.g
OG0019959	Caamp.0006s0177, Caamp.0064s0288	Thhalv10018386m.g
OG0019961	Caamp.0006s0247	Thhalv10018807m.g
OG0019962	Caamp.0006s0276, Caamp.0076s0445	Thhalv10019169m.g
OG0019963	Caamp.0006s0282, Caamp.0076s0439	Thhalv10019345m.g
OG0019965	Caamp.0076s0409, Caamp.0006s0311	Thhalv10018443m.g
OG0019966	Caamp.0006s0343	Thhalv10019652m.g
OG0019967	Caamp.0006s0346	Thhalv10018527m.g
OG0019968	Caamp.0006s0348	Thhalv10019573m.g
OG0019969	Caamp.0006s0362	Thhalv10018981m.g
OG0019970	Caamp.0006s0365	Thhalv10019355m.g
OG0019971	Caamp.0006s0366	Thhalv10019368m.g
OG0019972	Caamp.0006s0368	Thhalv10009491m.g, Thhalv10012115m.g
OG0019973	Caamp.0006s0415	Thhalv10019734m.g
OG0019976	Caamp.0006s0464	Thhalv10019626m.g
OG0019977	Caamp.0076s0225, Caamp.0006s0494	Thhalv10019427m.g
OG0019978	Caamp.0076s0196, Caamp.0006s0526	Thhalv10019640m.g
OG0019979	Caamp.0006s0564	Thhalv10018945m.g
OG0019980	Caamp.0006s0603	Thhalv10018418m.g
OG0019981	Caamp.0006s0615	Thhalv10018805m.g
OG0019982	Caamp.0064s0100, Caamp.0006s0618	Thhalv10018313m.g
OG0019983	Caamp.0006s0630	Thhalv10018666m.g
OG0019984	Caamp.0006s0645	Thhalv10019600m.g
OG0019985	Caamp.0064s0027, Caamp.0006s0714	Thhalv10019848m.g
OG0019988	Caamp.0084s0021, Caamp.0006s0733	Thhalv10018453m.g
OG0019989	Caamp.0084s0029, Caamp.0006s0742	Thhalv10018763m.g
OG0019990	Caamp.0006s0746	Thhalv10019723m.g
OG0019991	Caamp.0006s0751	Thhalv10019816m.g
OG0019992	Caamp.0006s0760	Thhalv10019622m.g
OG0019994	Caamp.0084s0048, Caamp.0006s0763	Thhalv10019167m.g
OG0019995	Caamp.0006s0769	Thhalv10019484m.g
OG0019996	Caamp.0006s0781, Caamp.0084s0067	Thhalv10018298m.g
OG0019998	Caamp.0061s0007	Thhalv10006953m.g
OG0019999	Caamp.0061s0067	Thhalv10005655m.g
OG0020002	Caamp.0064s0022	Thhalv10019666m.g
OG0020003	Caamp.0064s0038	Thhalv10018340m.g
OG0020004	Caamp.0064s0039	Thhalv10018593m.g
OG0020005	Caamp.0064s0074	Thhalv10019771m.g
OG0020006	Caamp.0064s0077	Thhalv10018016m.g
OG0020007	Caamp.0064s0161	Thhalv10018107m.g
OG0020008	Caamp.0064s0180	Thhalv10018349m.g
OG0020009	Caamp.0064s0280	Thhalv10018779m.g
OG0020010	Caamp.0064s0367	Thhalv10003355m.g
OG0020011	Caamp.0064s0382	Thhalv10003250m.g
OG0020012	Caamp.0064s0384	Thhalv10003215m.g
OG0020014	Caamp.0064s0518	Thhalv10019802m.g
OG0020015	Caamp.0064s0521	Thhalv10018660m.g
OG0020017	Caamp.0097s0323	Thhalv10012028m.g
OG0020017	Caamp.0064s0619	Thhalv10012260m.g
OG0020018	Caamp.0064s0635	Thhalv10000208m.g
OG0020019	Caamp.0064s0789	Thhalv10011424m.g
OG0020020	Caamp.0064s0863	Thhalv10012189m.g
OG0020021	Caamp.0065s0061	Thhalv10005809m.g
OG0020022	Caamp.0065s0067	Thhalv10006366m.g
OG0020023	Caamp.0065s0071	Thhalv10005939m.g
OG0020024	Caamp.0065s0096	Thhalv10006434m.g
OG0020025	Caamp.0065s0118	Thhalv10006365m.g, Thhalv10010753m.g
OG0020026	Caamp.0065s0126	Thhalv10006238m.g
OG0020027	Caamp.0065s0163	Thhalv10005837m.g
OG0020028	Caamp.0065s0165	Thhalv10006080m.g
OG0020029	Caamp.0065s0177	Thhalv10006103m.g
OG0020030	Caamp.0065s0218	Thhalv10006140m.g
OG0020031	Caamp.0066s0057	Thhalv10017683m.g
OG0020036	Caamp.0007s0039	Thhalv10009038m.g
OG0020037	Caamp.0007s0127	Thhalv10009695m.g
OG0020038	Caamp.0007s0213	Thhalv10009363m.g
OG0020039	Caamp.0007s0218	Thhalv10009403m.g
OG0020040	Caamp.0007s0225	Thhalv10009642m.g
OG0020043	Caamp.0007s0425	Thhalv10023811m.g
OG0020044	Caamp.0007s0437	Thhalv10024109m.g
OG0020045	Caamp.0007s0452	Thhalv10023834m.g
OG0020048	Caamp.0070s0013	Thhalv10009438m.g
OG0020049	Caamp.0070s0053	Thhalv10009115m.g
OG0020050	Caamp.0071s0014	Thhalv10008310m.g
OG0020051	Caamp.0071s0059	Thhalv10009476m.g
OG0020053	Caamp.0071s0128	Thhalv10009512m.g
OG0020057	Caamp.0076s0086	Thhalv10019116m.g
OG0020058	Caamp.0076s0226	Thhalv10018237m.g
OG0020059	Caamp.0076s0237	Thhalv10018937m.g
OG0020060	Caamp.0076s0268	Thhalv10018665m.g
OG0020061	Caamp.0076s0282	Thhalv10018652m.g
OG0020062	Caamp.0076s0315	Thhalv10019561m.g
OG0020063	Caamp.0076s0350	Thhalv10019844m.g
OG0020064	Caamp.0076s0352	Thhalv10018254m.g
OG0020066	Caamp.0076s0368	Thhalv10019104m.g
OG0020067	Caamp.0076s0443	Thhalv10018033m.g
OG0020068	Caamp.0076s0458	Thhalv10018365m.g
OG0020070	Caamp.0076s0567	Thhalv10000845m.g
OG0020071	Caamp.0076s0617	Thhalv10001124m.g
OG0020072	Caamp.0076s0675	Thhalv10000764m.g
OG0020073	Caamp.0076s0676	Thhalv10000924m.g
OG0020074	Caamp.0076s0678	Thhalv10000742m.g
OG0020076	Caamp.0076s0934	Thhalv10005108m.g
OG0020077	Caamp.0085s0114, Caamp.0076s0937	Thhalv10005283m.g
OG0020078	Caamp.0076s0966	Thhalv10005705m.g
OG0020079	Caamp.0076s1050	Thhalv10003663m.g
OG0020080	Caamp.0076s1062	Thhalv10005346m.g
OG0020081	Caamp.0076s1063	Thhalv10005367m.g
OG0020082	Caamp.0076s1077	Thhalv10004622m.g
OG0020083	Caamp.0076s1092	Thhalv10004969m.g
OG0020084	Caamp.0076s1192	Thhalv10023288m.g
OG0020085	Caamp.0076s1228	Thhalv10020184m.g
OG0020086	Caamp.0076s1232	Thhalv10020149m.g
OG0020087	Caamp.0076s1310	Thhalv10020249m.g
OG0020088	Caamp.0076s1420	Thhalv10001696m.g, Thhalv10001701m.g
OG0020089	Caamp.0076s1457	Thhalv10017033m.g
OG0020090	Caamp.0076s1473	Thhalv10016539m.g
OG0020092	Caamp.0076s1539	Thhalv10017384m.g
OG0020093	Caamp.0076s1616	Thhalv10016811m.g
OG0020096	Caamp.0076s1649	Thhalv10016827m.g
OG0020097	Caamp.0076s1653	Thhalv10016363m.g
OG0020099	Caamp.0078s0039	Thhalv10005602m.g, Thhalv10010937m.g
OG0020100	Caamp.0078s0100	Thhalv10010370m.g
OG0020101	Caamp.0078s0142	Thhalv10010726m.g
OG0020102	Caamp.0078s0155	Thhalv10010765m.g
OG0020103	Caamp.0095s0980, Caamp.0078s0314	Thhalv10010389m.g
OG0020104	Caamp.0078s0345, Caamp.0095s0948	Thhalv10010832m.g
OG0020105	Caamp.0078s0371	Thhalv10010603m.g
OG0020107	Caamp.0078s0461	Thhalv10010804m.g
OG0020108	Caamp.0095s0874, Caamp.0078s0480	Thhalv10010956m.g
OG0020109	Caamp.0078s0492, Caamp.0095s0889	Thhalv10010289m.g
OG0020110	Caamp.0078s0510, Caamp.0095s0907	Thhalv10010101m.g
OG0020111	Caamp.0078s0518	Thhalv10010314m.g
OG0020112	Caamp.0095s0767, Caamp.0078s0527	Thhalv10011102m.g
OG0020114	Caamp.0078s0626	Thhalv10020467m.g
OG0020115	Caamp.0078s0683	Thhalv10021526m.g
OG0020116	Caamp.0078s0696, Caamp.0078s0697	Thhalv10020501m.g
OG0020117	Caamp.0078s0791	Thhalv10022396m.g
OG0020118	Caamp.0078s0793	Thhalv10021243m.g
OG0020119	Caamp.0078s0852	Thhalv10021175m.g
OG0020120	Caamp.0078s0901	Thhalv10020598m.g
OG0020121	Caamp.0078s0940	Thhalv10020540m.g
OG0020123	Caamp.0078s0973	Thhalv10022435m.g
OG0020124	Caamp.0078s1015	Thhalv10022227m.g
OG0020125	Caamp.0078s1031	Thhalv10021378m.g
OG0020126	Caamp.0078s1099	Thhalv10022424m.g
OG0020127	Caamp.0078s1169	Thhalv10022151m.g
OG0020128	Caamp.0079s0009	Thhalv10002804m.g
OG0020129	Caamp.0079s0010	Thhalv10002007m.g
OG0020130	Caamp.0079s0063	Thhalv10001995m.g
OG0020131	Caamp.0079s0064	Thhalv10002060m.g
OG0020132	Caamp.0079s0065	Thhalv10002261m.g
OG0020133	Caamp.0079s0067	Thhalv10002113m.g
OG0020134	Caamp.0095s1357, Caamp.0079s0070	Thhalv10001958m.g
OG0020135	Caamp.0008s0017	Thhalv10001860m.g
OG0020138	Caamp.0008s0107	Thhalv10000159m.g
OG0020140	Caamp.0084s0040	Thhalv10000547m.g
OG0020141	Caamp.0084s0045	Thhalv10018730m.g
OG0020142	Caamp.0084s0061	Thhalv10019584m.g
OG0020143	Caamp.0084s0063	Thhalv10019519m.g
OG0020144	Caamp.0085s0088	Thhalv10001173m.g
OG0020146	Caamp.0009s0001	Thhalv10013763m.g
OG0020147	Caamp.0090s0009	Thhalv10026997m.g
OG0020148	Caamp.0093s0037	Thhalv10022677m.g
OG0020149	Caamp.0093s0071	Thhalv10022601m.g
OG0020150	Caamp.0095s1198, Caamp.0093s0099	Thhalv10023174m.g
OG0020151	Caamp.0093s0101	Thhalv10023132m.g
OG0020152	Caamp.0093s0105	Thhalv10022591m.g
OG0020155	Caamp.0093s0162	Thhalv10023066m.g
OG0020156	Caamp.0094s0015	Thhalv10025867m.g
OG0020157	Caamp.0094s0025	Thhalv10027317m.g
OG0020158	Caamp.0094s0026	Thhalv10025489m.g
OG0020159	Caamp.0094s0071	Thhalv10025971m.g
OG0020160	Caamp.0094s0082	Thhalv10026454m.g
OG0020161	Caamp.0094s0145	Thhalv10027262m.g
OG0020163	Caamp.0094s0166	Thhalv10024891m.g
OG0020164	Caamp.0094s0187	Thhalv10024930m.g
OG0020165	Caamp.0094s0211	Thhalv10025605m.g
OG0020166	Caamp.0094s0227	Thhalv10026271m.g
OG0020167	Caamp.0094s0242	Thhalv10025964m.g
OG0020168	Caamp.0094s0309	Thhalv10027062m.g
OG0020169	Caamp.0094s0310	Thhalv10025800m.g
OG0020170	Caamp.0094s0533	Thhalv10026604m.g
OG0020171	Caamp.0094s0644	Thhalv10027449m.g
OG0020172	Caamp.0094s0707	Thhalv10027046m.g
OG0020173	Caamp.0094s0713	Thhalv10026511m.g
OG0020174	Caamp.0094s0717	Thhalv10026165m.g
OG0020175	Caamp.0094s0758	Thhalv10025917m.g
OG0020176	Caamp.0094s0786	Thhalv10026754m.g
OG0020177	Caamp.0094s0804	Thhalv10025790m.g
OG0020178	Caamp.0094s0813	Thhalv10027429m.g
OG0020179	Caamp.0094s0858	Thhalv10027161m.g
OG0020180	Caamp.0094s0859	Thhalv10026783m.g
OG0020181	Caamp.0094s0886	Thhalv10025585m.g
OG0020182	Caamp.0094s0888	Thhalv10026989m.g
OG0020183	Caamp.0094s0900	Thhalv10025782m.g
OG0020184	Caamp.0094s0970	Thhalv10026957m.g
OG0020186	Caamp.0094s1088	Thhalv10026558m.g
OG0020187	Caamp.0094s1104	Thhalv10027534m.g
OG0020189	Caamp.0094s1117	Thhalv10024315m.g
OG0020191	Caamp.0095s0018	Thhalv10026994m.g
OG0020192	Caamp.0095s0040	Thhalv10009817m.g
OG0020193	Caamp.0095s0084	Thhalv10025534m.g
OG0020195	Caamp.0095s0180	Thhalv10026467m.g
OG0020196	Caamp.0095s0194	Thhalv10024454m.g
OG0020197	Caamp.0095s0227	Thhalv10025673m.g
OG0020198	Caamp.0095s0251	Thhalv10025810m.g
OG0020200	Caamp.0095s0354	Thhalv10006416m.g
OG0020203	Caamp.0095s0392	Thhalv10005755m.g
OG0020204	Caamp.0095s0489	Thhalv10006160m.g
OG0020205	Caamp.0095s0504	Thhalv10006194m.g
OG0020206	Caamp.0095s0605	Thhalv10005910m.g
OG0020207	Caamp.0099s0114, Caamp.0095s0623	Thhalv10006466m.g
OG0020208	Caamp.0099s0103, Caamp.0095s0637	Thhalv10006243m.g
OG0020209	Caamp.0099s0075, Caamp.0095s0664	Thhalv10005891m.g
OG0020210	Caamp.0095s0701	Thhalv10011011m.g
OG0020211	Caamp.0095s0729, Caamp.0099s0002	Thhalv10010565m.g
OG0020212	Caamp.0095s0733	Thhalv10010560m.g
OG0020213	Caamp.0095s0836	Thhalv10010904m.g
OG0020214	Caamp.0095s0853	Thhalv10011109m.g
OG0020215	Caamp.0095s0860	Thhalv10010830m.g
OG0020216	Caamp.0095s0898	Thhalv10010938m.g
OG0020217	Caamp.0095s1122	Thhalv10023081m.g
OG0020218	Caamp.0095s1182	Thhalv10022806m.g
OG0020219	Caamp.0095s1291	Thhalv10002026m.g
OG0020220	Caamp.0095s1325	Thhalv10002324m.g
OG0020221	Caamp.0095s1343	Thhalv10002005m.g
OG0020222	Caamp.0095s1379	Thhalv10002328m.g
OG0020225	Caamp.0097s0051	Thhalv10028008m.g
OG0020226	Caamp.0097s0124	Thhalv10026918m.g, Thhalv10000455m.g
OG0020227	Caamp.0097s0125	Thhalv10002611m.g
OG0020228	Caamp.0097s0167, Caamp.0097s0166	Thhalv10003095m.g
OG0020229	Caamp.0097s0172	Thhalv10002531m.g
OG0020230	Caamp.0097s0185	Thhalv10002464m.g
OG0020231	Caamp.0097s0231	Thhalv10002396m.g, Thhalv10003094m.g, Thhalv10003004m.g
OG0020232	Caamp.0097s0251	Thhalv10002566m.g
OG0020237	Caamp.0097s0609	Thhalv10021861m.g
OG0020239	Caamp.0097s0669	Thhalv10025167m.g
OG0020240	Caamp.0097s0713	Thhalv10017662m.g
OG0020241	Caamp.0097s0716	Thhalv10016624m.g
OG0020242	Caamp.0097s0770	Thhalv10027702m.g
OG0020243	Caamp.0097s0811	Thhalv10027858m.g
OG0020244	Caamp.0097s0823	Thhalv10027910m.g
OG0020245	Caamp.0097s0872	Thhalv10028169m.g
OG0020246	Caamp.0097s0895	Thhalv10005262m.g
OG0020250	Caamp.0099s0032	Thhalv10010977m.g
OG0020251	Caamp.0099s0037	Thhalv10010871m.g
OG0020252	Caamp.0099s0048	Thhalv10010926m.g
OG0020253	Caamp.0099s0109	Thhalv10005995m.g
OG0020254	Caamp.0099s0118	Thhalv10006036m.g
OG0020535	Caamp.0001s0040	Thhalv10001109m.g
OG0020539	Caamp.0190s0979, Caamp.0001s0212	Thhalv10026814m.g
OG0020540	Caamp.0001s0248	Thhalv10001073m.g
OG0020545	Caamp.0010s0001	Thhalv10003100m.g
OG0020547	Caamp.0010s0052	Thhalv10002249m.g
OG0020557	Caamp.0102s0098	Thhalv10017179m.g
OG0020562	Caamp.0102s0368	Thhalv10017445m.g
OG0020564	Caamp.0102s0393	Thhalv10017731m.g
OG0020567	Caamp.0102s0500	Thhalv10017735m.g
OG0020569	Caamp.0102s0557	Thhalv10016482m.g
OG0020571	Caamp.0105s0502, Caamp.0102s0565	Thhalv10017836m.g
OG0020572	Caamp.0102s0647	Thhalv10017912m.g
OG0020577	Caamp.0102s0829, Caamp.0046s0210	Thhalv10026501m.g
OG0020578	Caamp.0102s0831	Thhalv10028454m.g
OG0020590	Caamp.1027s0184	Thhalv10027236m.g
OG0020592	Caamp.1027s0235	Thhalv10027280m.g
OG0020593	Caamp.1027s0280	Thhalv10025711m.g
OG0020594	Caamp.1031s0118	Thhalv10017551m.g
OG0020595	Caamp.1031s0186	Thhalv10017897m.g
OG0020597	Caamp.1031s0301, Caamp.0076s1672	Thhalv10017789m.g
OG0020600	Caamp.1031s0499	Thhalv10017615m.g
OG0020602	Caamp.1031s0643	Thhalv10001613m.g
OG0020604	Caamp.1031s0680	Thhalv10001472m.g
OG0020605	Caamp.1031s0686, Caamp.0018s0102	Thhalv10001787m.g
OG0020606	Caamp.1031s0762	Thhalv10001720m.g
OG0020607	Caamp.1031s0767	Thhalv10001319m.g
OG0020608	Caamp.1031s0793	Thhalv10001740m.g
OG0020610	Caamp.1031s0843	Thhalv10001588m.g
OG0020611	Caamp.1031s0863	Thhalv10001698m.g
OG0020612	Caamp.1031s0871	Thhalv10001795m.g
OG0020613	Caamp.1031s0891	Thhalv10001783m.g
OG0020615	Caamp.1033s0059	Thhalv10009245m.g
OG0020618	Caamp.1033s0257, Caamp.0037s0544	Thhalv10009898m.g
OG0020623	Caamp.1033s0389	Thhalv10009505m.g
OG0020626	Caamp.1033s0500	Thhalv10009158m.g
OG0020627	Caamp.1033s0513	Thhalv10010996m.g
OG0020631	Caamp.1033s0632	Thhalv10009431m.g
OG0020634	Caamp.1033s0717	Thhalv10009449m.g
OG0020635	Caamp.1033s0885	Thhalv10006863m.g
OG0020636	Caamp.1033s0903	Thhalv10008226m.g
OG0020637	Caamp.1033s1012	Thhalv10001842m.g
OG0020639	Caamp.1035s0062, Caamp.0033s0330	Thhalv10005252m.g
OG0020640	Caamp.1035s0065	Thhalv10005718m.g
OG0020641	Caamp.0033s0285, Caamp.1035s0111	Thhalv10005369m.g
OG0020642	Caamp.1035s0122	Thhalv10004620m.g
OG0020643	Caamp.1035s0154	Thhalv10004094m.g
OG0020644	Caamp.1035s0183, Caamp.0033s0228	Thhalv10005301m.g
OG0020645	Caamp.1035s0188	Thhalv10005004m.g
OG0020646	Caamp.1035s0201	Thhalv10004320m.g
OG0020647	Caamp.1035s0268	Thhalv10005102m.g
OG0020648	Caamp.1035s0285	Thhalv10005243m.g
OG0020651	Caamp.0120s0904, Caamp.1035s0355	Thhalv10005576m.g
OG0020653	Caamp.1035s0448	Thhalv10005285m.g
OG0020654	Caamp.1035s0454	Thhalv10004474m.g
OG0020655	Caamp.1035s0466	Thhalv10005239m.g
OG0020656	Caamp.1035s0468	Thhalv10005336m.g
OG0020657	Caamp.1035s0485	Thhalv10005247m.g
OG0020659	Caamp.0120s0802, Caamp.1035s0525	Thhalv10005493m.g
OG0020661	Caamp.1035s0787	Thhalv10005279m.g
OG0020662	Caamp.1035s0801	Thhalv10005673m.g
OG0020665	Caamp.1035s0869	Thhalv10015516m.g
OG0020667	Caamp.1035s0947	Thhalv10005587m.g
OG0020668	Caamp.1035s1086	Thhalv10005671m.g
OG0020669	Caamp.1035s1101	Thhalv10027800m.g
OG0020670	Caamp.1035s1103	Thhalv10005570m.g
OG0020674	Caamp.1035s1206	Thhalv10005453m.g
OG0020676	Caamp.1035s1281	Thhalv10005660m.g
OG0020679	Caamp.0188s1032, Caamp.1035s1433	Thhalv10009982m.g
OG0020680	Caamp.1035s1440	Thhalv10009931m.g
OG0020681	Caamp.1035s1449	Thhalv10009718m.g
OG0020682	Caamp.1035s1465, Caamp.0040s0289	Thhalv10012378m.g
OG0020684	Caamp.1035s1510	Thhalv10013645m.g
OG0020685	Caamp.1036s0055, Caamp.1037s0326	Thhalv10015720m.g
OG0020689	Caamp.1036s0380	Thhalv10018979m.g
OG0020691	Caamp.1036s0494	Thhalv10019344m.g
OG0020696	Caamp.1037s0177	Thhalv10029000m.g
OG0020697	Caamp.1037s0204	Thhalv10015945m.g
OG0020699	Caamp.1037s0378	Thhalv10013668m.g
OG0020703	Caamp.1037s0461	Thhalv10014912m.g
OG0020706	Caamp.1037s0676	Thhalv10012605m.g
OG0020710	Caamp.1037s0851	Thhalv10015507m.g
OG0020711	Caamp.1037s0995	Thhalv10009583m.g, Thhalv10014953m.g
OG0020712	Caamp.1037s1002	Thhalv10014316m.g
