Orthogroup	S_pinnata	S_diversifolius
OG0010974	Stapi.0101s0003	Sdiv_ptg000007l_0743-R, Sdiv_ptg000012l_1525-R
OG0010975	Stapi.0487s0006	Sdiv_ptg000012l_1526-R
OG0010976	Stapi.0487s0005	Sdiv_ptg000012l_1527-R
OG0010978	Stapi.0738s0004	Sdiv_ptg000012l_1539-R
OG0010980	Stapi.1289s0004	Sdiv_ptg000012l_1555-R
OG0010981	Stapi.2114s0004	Sdiv_ptg000012l_1569-R
OG0010983	Stapi.0756s0004	Sdiv_ptg000007l_0693-R
OG0010984	Stapi.4693s0001, Stapi.4683s0001	Sdiv_ptg000007l_0684-R
OG0010985	Stapi.1557s0001	Sdiv_ptg000007l_0683-R
OG0010986	Stapi.3261s0005	Sdiv_ptg000007l_0672-R
OG0010988	Stapi.3261s0003	Sdiv_ptg000012l_1611-R
OG0010989	Stapi.3230s0003, Stapi.3261s0001	Sdiv_ptg000012l_1613-R
OG0010990	Stapi.1509s0007	Sdiv_ptg000007l_0668-R
OG0010991	Stapi.3714s0004	Sdiv_ptg000012l_1617-R
OG0010992	Stapi.6237s0004	Sdiv_ptg000012l_1622-R
OG0010995	Stapi.2576s0005	Sdiv_ptg000007l_0649-R
OG0010996	Stapi.1726s0002	Sdiv_ptg000012l_1639-R
OG0010997	Stapi.0196s0015	Sdiv_ptg000004l_0454-R
OG0011000	Stapi.0154s0012	Sdiv_ptg000004l_0436-R
OG0011001	Stapi.0025s0014	Sdiv_ptg000005l_0169-R
OG0011002	Stapi.3331s0001	Sdiv_ptg000008l_0344-R
OG0011003	Stapi.2145s0004	Sdiv_ptg000022l_0335-R
OG0011004	Stapi.6294s0002	Sdiv_ptg000022l_0334-R
OG0011005	Stapi.3385s0001, Stapi.1703s0001	Sdiv_ptg000008l_0336-R
OG0011006	Stapi.0808s0009, Stapi.2361s0001	Sdiv_ptg000008l_0321-R
OG0011007	Stapi.0808s0003	Sdiv_ptg000022l_0319-R
OG0011008	Stapi.4104s0004	Sdiv_ptg000022l_0305-R
OG0011009	Stapi.4522s0001	Sdiv_ptg000022l_0307-R
OG0011010	Stapi.2774s0001	Sdiv_ptg000008l_0305-R, Sdiv_ptg000022l_0309-R
OG0011011	Stapi.0203s0001	Sdiv_ptg000022l_0311-R
OG0011012	Stapi.8042s0001	Sdiv_ptg000008l_0291-R
OG0011013	Stapi.2150s0003	Sdiv_ptg000022l_0290-R
OG0011014	Stapi.2125s0001	Sdiv_ptg000008l_0286-R
OG0011015	Stapi.11152s0002	Sdiv_ptg000008l_0277-R
OG0011016	Stapi.5836s0004	Sdiv_ptg000008l_0265-R
OG0011019	Stapi.1158s0004	Sdiv_ptg000022l_0224-R
OG0011021	Stapi.1756s0003	Sdiv_ptg000008l_0219-R
OG0011024	Stapi.2362s0001	Sdiv_ptg000008l_0197-R
OG0011025	Stapi.0632s0003	Sdiv_ptg000022l_0191-R
OG0011027	Stapi.5129s0001	Sdiv_ptg000008l_0191-R
OG0011034	Stapi.5346s0002	Sdiv_ptg000022l_0144-R
OG0011036	Stapi.0082s0005	Sdiv_ptg000008l_0572-R
OG0011037	Stapi.0139s0023	Sdiv_ptg000022l_0631-R
OG0011038	Stapi.0129s0012	Sdiv_ptg000008l_0590-R
OG0011040	Stapi.0478s0002	Sdiv_ptg000008l_0584-R
OG0011041	Stapi.0445s0011	Sdiv_ptg000008l_0583-R
OG0011042	Stapi.0110s0017	Sdiv_ptg000008l_0573-R
OG0011043	Stapi.0044s0063	Sdiv_ptg000008l_0571-R
OG0011044	Stapi.0016s0059	Sdiv_ptg000008l_0555-R
OG0011045	Stapi.0016s0051	Sdiv_ptg000022l_0588-R
OG0011046	Stapi.0044s0007	Sdiv_ptg000022l_0582-R
OG0011047	Stapi.0016s0014	Sdiv_ptg000022l_0576-R
OG0011048	Stapi.0016s0012	Sdiv_ptg000008l_0539-R
OG0011050	Stapi.0177s0002	Sdiv_ptg000022l_0564-R
OG0011051	Stapi.0043s0005	Sdiv_ptg000008l_0527-R
OG0011052	Stapi.0351s0003	Sdiv_ptg000022l_0561-R
OG0011053	Stapi.0175s0018	Sdiv_ptg000008l_0522-R
OG0011054	Stapi.0175s0010	Sdiv_ptg000008l_0519-R
OG0011056	Stapi.0162s0012	Sdiv_ptg000022l_0552-R
OG0011057	Stapi.0827s0010	Sdiv_ptg000001l_0496-R
OG0011058	Stapi.1361s0004	Sdiv_ptg000001l_0495-R
OG0011059	Stapi.3835s0003	Sdiv_ptg000013l_0455-R
OG0011060	Stapi.3835s0002, Stapi.1121s0002	Sdiv_ptg000001l_0486-R
OG0011062	Stapi.1050s0001	Sdiv_ptg000001l_0485-R
OG0011063	Stapi.14028s0001	Sdiv_ptg000001l_0483-R
OG0011064	Stapi.0914s0003	Sdiv_ptg000001l_0482-R
OG0011066	Stapi.0220s0011	Sdiv_ptg000013l_0469-R
OG0011070	Stapi.8380s0003	Sdiv_ptg000008l_1397-R
OG0011071	Stapi.3873s0003	Sdiv_ptg000008l_1396-R
OG0011072	Stapi.3873s0002	Sdiv_ptg000022l_1505-R
OG0011075	Stapi.0793s0003	Sdiv_ptg000022l_1491-R
OG0011076	Stapi.7161s0001	Sdiv_ptg000008l_1378-R, Sdiv_ptg000022l_1488-R
OG0011077	Stapi.11006s0001	Sdiv_ptg000008l_1377-R
OG0011079	Stapi.6530s0001	Sdiv_ptg000022l_1481-R
OG0011081	Stapi.4451s0003	Sdiv_ptg000022l_1474-R
OG0011082	Stapi.4451s0004	Sdiv_ptg000008l_1367-R
OG0011083	Stapi.9352s0001	Sdiv_ptg000022l_1471-R
OG0011084	Stapi.8987s0001	Sdiv_ptg000022l_1458-R
OG0011086	Stapi.2223s0004	Sdiv_ptg000022l_1448-R
OG0011087	Stapi.2223s0006	Sdiv_ptg000022l_1446-R
OG0011088	Stapi.2223s0007	Sdiv_ptg000022l_1445-R
OG0011089	Stapi.2276s0006	Sdiv_ptg000022l_1440-R
OG0011090	Stapi.1004s0019	Sdiv_ptg000022l_1438-R
OG0011091	Stapi.2276s0001	Sdiv_ptg000008l_1333-R
OG0011092	Stapi.9498s0001	Sdiv_ptg000008l_1332-R
OG0011093	Stapi.1540s0008	Sdiv_ptg000022l_1420-R
OG0011095	Stapi.6744s0002	Sdiv_ptg000022l_1411-R
OG0011096	Stapi.6744s0004	Sdiv_ptg000022l_1410-R
OG0011098	Stapi.2311s0005	Sdiv_ptg000008l_1294-R
OG0011100	Stapi.5851s0001	Sdiv_ptg000022l_1394-R
OG0011101	Stapi.3373s0005	Sdiv_ptg000022l_1390-R
OG0011103	Stapi.8737s0002	Sdiv_ptg000022l_1379-R
OG0011104	Stapi.8737s0001	Sdiv_ptg000022l_1378-R
OG0011105	Stapi.2104s0014	Sdiv_ptg000022l_1377-R
OG0011106	Stapi.2104s0010	Sdiv_ptg000008l_1274-R
OG0011107	Stapi.2104s0009	Sdiv_ptg000022l_1375-R
OG0011108	Stapi.2104s0007	Sdiv_ptg000022l_1372-R
OG0011109	Stapi.2104s0005	Sdiv_ptg000008l_1269-R
OG0011110	Stapi.6545s0002	Sdiv_ptg000022l_1362-R
OG0011112	Stapi.0018s0052	Sdiv_ptg000008l_1251-R, Sdiv_ptg000022l_1348-R
OG0011113	Stapi.8401s0002	Sdiv_ptg000022l_1346-R
OG0011114	Stapi.9473s0001	Sdiv_ptg000022l_1337-R
OG0011116	Stapi.0974s0001	Sdiv_ptg000008l_1227-R
OG0011117	Stapi.5197s0003	Sdiv_ptg000008l_1225-R
OG0011119	Stapi.1791s0005	Sdiv_ptg000022l_1314-R
OG0011120	Stapi.3983s0003	Sdiv_ptg000008l_1217-R
OG0011121	Stapi.3983s0002	Sdiv_ptg000008l_1215-R
OG0011122	Stapi.3037s0001, Stapi.1899s0008	Sdiv_ptg000022l_1304-R
OG0011124	Stapi.7099s0003	Sdiv_ptg000022l_1302-R
OG0011126	Stapi.7878s0002	Sdiv_ptg000008l_1209-R
OG0011127	Stapi.1862s0007	Sdiv_ptg000022l_1289-R
OG0011129	Stapi.1149s0005	Sdiv_ptg000022l_1274-R
OG0011130	Stapi.5106s0006	Sdiv_ptg000022l_1268-R
OG0011131	Stapi.5106s0005	Sdiv_ptg000022l_1267-R
OG0011136	Stapi.2166s0003	Sdiv_ptg000008l_1161-R
OG0011137	Stapi.6691s0001	Sdiv_ptg000022l_1237-R
OG0011138	Stapi.1708s0004	Sdiv_ptg000022l_1232-R
OG0011139	Stapi.5723s0002	Sdiv_ptg000022l_1224-R, Sdiv_ptg000008l_1142-R
OG0011140	Stapi.1255s0002	Sdiv_ptg000008l_1140-R
OG0011141	Stapi.1255s0003	Sdiv_ptg000022l_1221-R
OG0011143	Stapi.2022s0007	Sdiv_ptg000022l_1171-R
OG0011146	Stapi.1917s0001, Stapi.7132s0002	Sdiv_ptg000022l_1182-R
OG0011147	Stapi.11698s0003	Sdiv_ptg000008l_1085-R
OG0011148	Stapi.2652s0003	Sdiv_ptg000022l_1199-R
OG0011149	Stapi.1269s0007, Stapi.1607s0002	Sdiv_ptg000022l_1201-R
OG0011150	Stapi.4074s0002	Sdiv_ptg000022l_1202-R
OG0011156	Stapi.1576s0007	Sdiv_ptg000022l_1145-R
OG0011157	Stapi.7920s0001	Sdiv_ptg000022l_1132-R
OG0011158	Stapi.9107s0001, Stapi.3249s0003	Sdiv_ptg000008l_1051-R
OG0011159	Stapi.2094s0002, Stapi.0376s0002	Sdiv_ptg000022l_1125-R
OG0011160	Stapi.2094s0003, Stapi.0376s0003	Sdiv_ptg000008l_1048-R
OG0011161	Stapi.8186s0002	Sdiv_ptg000008l_1040-R
OG0011162	Stapi.6674s0003, Stapi.3326s0003	Sdiv_ptg000022l_1110-R
OG0011163	Stapi.3326s0008	Sdiv_ptg000022l_1108-R
OG0011164	Stapi.7200s0001	Sdiv_ptg000008l_1034-R
OG0011166	Stapi.7200s0005	Sdiv_ptg000008l_1030-R
OG0011167	Stapi.3852s0007	Sdiv_ptg000022l_1101-R
OG0011168	Stapi.6353s0001	Sdiv_ptg000022l_1100-R
OG0011169	Stapi.3173s0008	Sdiv_ptg000022l_1096-R
OG0011170	Stapi.3173s0006	Sdiv_ptg000022l_1094-R
OG0011171	Stapi.3173s0002	Sdiv_ptg000008l_1013-R
OG0011172	Stapi.1419s0006	Sdiv_ptg000008l_1003-R
OG0011173	Stapi.1898s0009	Sdiv_ptg000022l_1076-R
OG0011174	Stapi.6762s0001	Sdiv_ptg000008l_0994-R
OG0011175	Stapi.2162s0001	Sdiv_ptg000022l_1063-R
OG0011176	Stapi.2162s0006	Sdiv_ptg000008l_0989-R
OG0011177	Stapi.1058s0002, Stapi.4563s0003	Sdiv_ptg000008l_0985-R
OG0011178	Stapi.2754s0003	Sdiv_ptg000022l_1052-R
OG0011179	Stapi.2754s0001	Sdiv_ptg000008l_0973-R
OG0011181	Stapi.5373s0004	Sdiv_ptg000008l_0971-R
OG0011182	Stapi.2023s0001	Sdiv_ptg000022l_1042-R
OG0011183	Stapi.2969s0002	Sdiv_ptg000022l_1040-R
OG0011184	Stapi.2969s0003	Sdiv_ptg000022l_1038-R
OG0011186	Stapi.8906s0001	Sdiv_ptg000008l_0964-R
OG0011188	Stapi.8175s0001	Sdiv_ptg000008l_0939-R
OG0011193	Stapi.0917s0020	Sdiv_ptg000008l_0914-R
OG0011195	Stapi.4452s0002	Sdiv_ptg000022l_0979-R, Sdiv_ptg000008l_0909-R
OG0011197	Stapi.0917s0002	Sdiv_ptg000022l_0963-R
OG0011198	Stapi.4158s0001	Sdiv_ptg000022l_0958-R
OG0011199	Stapi.4158s0004	Sdiv_ptg000008l_0889-R
OG0011200	Stapi.12372s0002	Sdiv_ptg000022l_0951-R
OG0011201	Stapi.2951s0003	Sdiv_ptg000008l_0882-R
OG0011202	Stapi.2831s0001	Sdiv_ptg000009l_1605-R
OG0011204	Stapi.0142s0016	Sdiv_ptg000010l_1629-R
OG0011205	Stapi.2829s0002, Stapi.7511s0002	Sdiv_ptg000009l_1627-R
OG0011206	Stapi.7083s0002	Sdiv_ptg000009l_1634-R
OG0011207	Stapi.0472s0001	Sdiv_ptg000010l_1616-R
OG0011209	Stapi.0425s0010	Sdiv_ptg000010l_1612-R, Sdiv_ptg000009l_1641-R
OG0011210	Stapi.0290s0006	Sdiv_ptg000009l_1664-R
OG0011212	Stapi.5308s0004	Sdiv_ptg000010l_1581-R
OG0011213	Stapi.5308s0007	Sdiv_ptg000009l_1678-R
OG0011215	Stapi.0290s0014	Sdiv_ptg000009l_1671-R
OG0011216	Stapi.0290s0012	Sdiv_ptg000009l_1670-R
OG0011218	Stapi.3006s0003	Sdiv_ptg000009l_1693-R
OG0011219	Stapi.0418s0008	Sdiv_ptg000009l_1697-R
OG0011222	Stapi.1573s0002, Stapi.0418s0018	Sdiv_ptg000009l_1702-R
OG0011223	Stapi.3181s0001, Stapi.0379s0009	Sdiv_ptg000010l_1565-R
OG0011224	Stapi.3181s0004	Sdiv_ptg000009l_1711-R
OG0011225	Stapi.0379s0019	Sdiv_ptg000010l_1559-R
OG0011226	Stapi.0393s0002	Sdiv_ptg000009l_1722-R
OG0011227	Stapi.0393s0004	Sdiv_ptg000010l_1553-R
OG0011228	Stapi.0373s0008	Sdiv_ptg000009l_1726-R
OG0011229	Stapi.0373s0009	Sdiv_ptg000010l_1547-R
OG0011230	Stapi.0373s0016	Sdiv_ptg000009l_1729-R
OG0011231	Stapi.1250s0007	Sdiv_ptg000009l_1735-R
OG0011232	Stapi.2336s0002	Sdiv_ptg000010l_1533-R
OG0011233	Stapi.0134s0033	Sdiv_ptg000009l_1754-R
OG0011234	Stapi.0583s0010	Sdiv_ptg000009l_1755-R
OG0011235	Stapi.0583s0007, Stapi.0134s0025	Sdiv_ptg000009l_1757-R
OG0011236	Stapi.0459s0012	Sdiv_ptg000009l_1768-R
OG0011237	Stapi.1331s0002	Sdiv_ptg000010l_1512-R
OG0011238	Stapi.0945s0003, Stapi.1132s0005	Sdiv_ptg000009l_1778-R
OG0011241	Stapi.0138s0020	Sdiv_ptg000009l_1791-R
OG0011242	Stapi.0138s0015	Sdiv_ptg000009l_1792-R
OG0011243	Stapi.0109s0004	Sdiv_ptg000010l_1470-R
OG0011244	Stapi.0001s0055	Sdiv_ptg000009l_1823-R
OG0011245	Stapi.0001s0053	Sdiv_ptg000010l_1464-R
OG0011246	Stapi.0001s0052	Sdiv_ptg000010l_1463-R
OG0011247	Stapi.0001s0051	Sdiv_ptg000009l_1827-R
OG0011248	Stapi.0645s0003	Sdiv_ptg000010l_1458-R
OG0011249	Stapi.7894s0002	Sdiv_ptg000004l_2379-R
OG0011250	Stapi.1431s0011, Stapi.3398s0007	Sdiv_ptg000004l_2371-R
OG0011253	Stapi.1431s0021	Sdiv_ptg000005l_2060-R, Sdiv_ptg000004l_2363-R
OG0011254	Stapi.1431s0023	Sdiv_ptg000004l_2360-R
OG0011255	Stapi.1431s0025, Stapi.1525s0012	Sdiv_ptg000005l_2055-R
OG0011256	Stapi.1431s0027, Stapi.1525s0013	Sdiv_ptg000004l_2355-R
OG0011258	Stapi.13915s0001	Sdiv_ptg000004l_2337-R
OG0011259	Stapi.9110s0007	Sdiv_ptg000004l_2333-R
OG0011260	Stapi.9110s0006	Sdiv_ptg000004l_2332-R
OG0011261	Stapi.9110s0002	Sdiv_ptg000005l_2032-R
OG0011265	Stapi.13887s0001	Sdiv_ptg000005l_2010-R
OG0011266	Stapi.7793s0002	Sdiv_ptg000005l_2008-R
OG0011268	Stapi.6864s0002	Sdiv_ptg000005l_2000-R
OG0011270	Stapi.6486s0001	Sdiv_ptg000005l_1992-R
OG0011277	Stapi.5932s0001, Stapi.5932s0003	Sdiv_ptg000005l_1973-R
OG0011280	Stapi.18952s0001	Sdiv_ptg000005l_1962-R
OG0011281	Stapi.19918s0002	Sdiv_ptg000004l_2256-R
OG0011282	Stapi.19918s0001	Sdiv_ptg000004l_2255-R
OG0011291	Stapi.9827s0002	Sdiv_ptg000004l_2235-R
OG0011293	Stapi.23766s0001	Sdiv_ptg000005l_1922-R
OG0011294	Stapi.13648s0002	Sdiv_ptg000004l_2208-R
OG0011295	Stapi.27935s0002	Sdiv_ptg000005l_1894-R
OG0011299	Stapi.4157s0002	Sdiv_ptg000005l_1887-R
OG0011302	Stapi.31509s0001	Sdiv_ptg000005l_1871-R
OG0011305	Stapi.5487s0001, Stapi.5176s0005	Sdiv_ptg000022l_1434-R
OG0011307	Stapi.10810s0001	Sdiv_ptg000008l_1353-R
OG0011308	Stapi.2545s0001	Sdiv_ptg000008l_1385-R
OG0011309	Stapi.7763s0002	Sdiv_ptg000022l_1511-R
OG0011310	Stapi.2670s0003	Sdiv_ptg000022l_1520-R
OG0011311	Stapi.1505s0010	Sdiv_ptg000022l_1528-R
OG0011312	Stapi.1505s0008	Sdiv_ptg000022l_1530-R
OG0011313	Stapi.12179s0001, Stapi.1505s0003	Sdiv_ptg000008l_1425-R
OG0011315	Stapi.1426s0010	Sdiv_ptg000008l_1430-R
OG0011316	Stapi.3382s0007	Sdiv_ptg000022l_1539-R
OG0011317	Stapi.3382s0006	Sdiv_ptg000022l_1541-R
OG0011318	Stapi.2561s0005	Sdiv_ptg000008l_1436-R
OG0011319	Stapi.6030s0003	Sdiv_ptg000022l_1554-R
OG0011320	Stapi.6030s0002	Sdiv_ptg000008l_1439-R
OG0011321	Stapi.1589s0004	Sdiv_ptg000022l_1555-R
OG0011324	Stapi.2742s0006	Sdiv_ptg000008l_1456-R
OG0011325	Stapi.2718s0002	Sdiv_ptg000008l_1465-R
OG0011326	Stapi.10302s0003	Sdiv_ptg000008l_1463-R
OG0011329	Stapi.13883s0001	Sdiv_ptg000008l_1472-R
OG0011330	Stapi.10289s0001	Sdiv_ptg000022l_1582-R
OG0011331	Stapi.10656s0003	Sdiv_ptg000008l_1476-R
OG0011332	Stapi.9587s0002	Sdiv_ptg000008l_1477-R
OG0011333	Stapi.2679s0006	Sdiv_ptg000008l_1484-R
OG0011334	Stapi.7735s0004	Sdiv_ptg000022l_1592-R
OG0011335	Stapi.7408s0001	Sdiv_ptg000008l_1488-R
OG0011336	Stapi.2463s0006	Sdiv_ptg000022l_1596-R
OG0011337	Stapi.2463s0004	Sdiv_ptg000008l_1490-R
OG0011338	Stapi.2133s0008	Sdiv_ptg000022l_1610-R
OG0011340	Stapi.9134s0002	Sdiv_ptg000008l_1514-R
OG0011348	Stapi.22089s0001	Sdiv_ptg000018l_0351-R
OG0011351	Stapi.8846s0003	Sdiv_ptg000018l_0345-R
OG0011355	Stapi.11894s0002	Sdiv_ptg000018l_0335-R, Sdiv_ptg000022l_1689-R
OG0011359	Stapi.1306s0003	Sdiv_ptg000022l_1719-R
OG0011360	Stapi.1306s0005, Stapi.26928s0001	Sdiv_ptg000018l_0302-R
OG0011366	Stapi.4559s0001	Sdiv_ptg000018l_0267-R
OG0011367	Stapi.4559s0002	Sdiv_ptg000018l_0266-R
OG0011368	Stapi.6095s0001	Sdiv_ptg000022l_1770-R
OG0011371	Stapi.8136s0003	Sdiv_ptg000022l_1778-R
OG0011376	Stapi.8015s0004	Sdiv_ptg000018l_0230-R, Sdiv_ptg000022l_1801-R
OG0011377	Stapi.8015s0003	Sdiv_ptg000018l_0229-R
OG0011379	Stapi.1178s0001	Sdiv_ptg000018l_0223-R
OG0011382	Stapi.30931s0001	Sdiv_ptg000022l_1823-R
OG0011396	Stapi.10375s0002	Sdiv_ptg000018l_0160-R
OG0011400	Stapi.10481s0001	Sdiv_ptg000022l_1889-R
OG0011401	Stapi.10481s0002	Sdiv_ptg000022l_1890-R
OG0011404	Stapi.10086s0001	Sdiv_ptg000018l_0142-R
OG0011405	Stapi.5501s0001	Sdiv_ptg000022l_1902-R
OG0011407	Stapi.5694s0002	Sdiv_ptg000018l_0129-R
OG0011412	Stapi.3723s0003	Sdiv_ptg000018l_0107-R
OG0011417	Stapi.16100s0001	Sdiv_ptg000018l_0088-R
OG0011420	Stapi.4809s0005	Sdiv_ptg000018l_0076-R
OG0011422	Stapi.16668s0001	Sdiv_ptg000018l_0064-R
OG0011429	Stapi.17246s0002	Sdiv_ptg000022l_2005-R
OG0011430	Stapi.4196s0008	Sdiv_ptg000022l_2008-R
OG0011431	Stapi.4196s0004	Sdiv_ptg000022l_2012-R
OG0011432	Stapi.7338s0003	Sdiv_ptg000018l_0031-R
OG0011433	Stapi.7338s0004	Sdiv_ptg000022l_2027-R
OG0011434	Stapi.7338s0005	Sdiv_ptg000022l_2028-R
OG0011435	Stapi.7338s0006	Sdiv_ptg000018l_0028-R
OG0011436	Stapi.7338s0007	Sdiv_ptg000018l_0027-R
OG0011437	Stapi.5869s0011	Sdiv_ptg000022l_2031-R
OG0011438	Stapi.1964s0009, Stapi.1964s0010, Stapi.9228s0005	Sdiv_ptg000018l_0016-R
OG0011439	Stapi.5869s0002	Sdiv_ptg000022l_2036-R
OG0011440	Stapi.5869s0001	Sdiv_ptg000022l_2037-R
OG0011441	Stapi.2580s0002	Sdiv_ptg000018l_0014-R
OG0011443	Stapi.2580s0011	Sdiv_ptg000018l_0008-R
OG0011444	Stapi.2580s0019	Sdiv_ptg000018l_0004-R
OG0011445	Stapi.2580s0020	Sdiv_ptg000022l_2050-R
OG0011446	Stapi.3086s0006	Sdiv_ptg000014l_1424-R
OG0011447	Stapi.3086s0005	Sdiv_ptg000003l_0478-R
OG0011448	Stapi.16897s0001	Sdiv_ptg000003l_0480-R
OG0011449	Stapi.3086s0003	Sdiv_ptg000014l_1427-R
OG0011450	Stapi.8498s0003	Sdiv_ptg000003l_0485-R
OG0011451	Stapi.2061s0003	Sdiv_ptg000014l_1438-R
OG0011453	Stapi.7435s0002	Sdiv_ptg000003l_0516-R
OG0011455	Stapi.2377s0004	Sdiv_ptg000014l_2672-R
OG0011456	Stapi.3428s0001	Sdiv_ptg000003l_0538-R
OG0011458	Stapi.4458s0003	Sdiv_ptg000003l_0552-R
OG0011460	Stapi.6927s0002	Sdiv_ptg000003l_0554-R
OG0011463	Stapi.7212s0003	Sdiv_ptg000003l_0560-R
OG0011464	Stapi.0735s0004	Sdiv_ptg000003l_0568-R
OG0011465	Stapi.0735s0003	Sdiv_ptg000014l_2643-R
OG0011466	Stapi.0735s0002	Sdiv_ptg000003l_0570-R
OG0011467	Stapi.7614s0003	Sdiv_ptg000003l_0576-R
OG0011468	Stapi.7614s0004, Stapi.1393s0003, Stapi.3910s0001, Stapi.2760s0008	Sdiv_ptg000003l_0577-R
OG0011469	Stapi.3910s0006	Sdiv_ptg000014l_2630-R
OG0011471	Stapi.2588s0004	Sdiv_ptg000003l_0590-R
OG0011472	Stapi.2588s0003	Sdiv_ptg000003l_0591-R
OG0011474	Stapi.11689s0002	Sdiv_ptg000003l_0597-R
OG0011475	Stapi.11689s0001	Sdiv_ptg000003l_0598-R
OG0011476	Stapi.3499s0009	Sdiv_ptg000014l_2601-R
OG0011477	Stapi.3499s0006	Sdiv_ptg000003l_0617-R
OG0011478	Stapi.2109s0007	Sdiv_ptg000014l_2595-R
OG0011480	Stapi.0064s0042	Sdiv_ptg000003l_0627-R
OG0011481	Stapi.0064s0039	Sdiv_ptg000003l_0629-R
OG0011482	Stapi.0064s0034	Sdiv_ptg000003l_0633-R
OG0011484	Stapi.7899s0003	Sdiv_ptg000014l_2566-R
OG0011485	Stapi.5618s0001	Sdiv_ptg000003l_0638-R
OG0011486	Stapi.0015s0005	Sdiv_ptg000014l_2562-R
OG0011487	Stapi.0015s0004	Sdiv_ptg000014l_2558-R
OG0011488	Stapi.12922s0001	Sdiv_ptg000003l_0643-R
OG0011490	Stapi.4644s0003	Sdiv_ptg000014l_2549-R
OG0011491	Stapi.4644s0001	Sdiv_ptg000014l_2548-R
OG0011493	Stapi.4998s0001	Sdiv_ptg000014l_2537-R
OG0011494	Stapi.4998s0003	Sdiv_ptg000003l_0658-R
OG0011495	Stapi.7556s0001	Sdiv_ptg000003l_0663-R
OG0011496	Stapi.5322s0001	Sdiv_ptg000014l_2523-R
OG0011498	Stapi.3900s0001	Sdiv_ptg000003l_0679-R
OG0011499	Stapi.4999s0009	Sdiv_ptg000003l_0687-R
OG0011500	Stapi.7470s0005	Sdiv_ptg000003l_0688-R
OG0011501	Stapi.7470s0004	Sdiv_ptg000003l_0689-R
OG0011502	Stapi.4999s0002	Sdiv_ptg000014l_2500-R
OG0011503	Stapi.5231s0002	Sdiv_ptg000014l_2497-R
OG0011504	Stapi.3659s0008	Sdiv_ptg000014l_2495-R
OG0011505	Stapi.3659s0007	Sdiv_ptg000003l_0702-R
OG0011506	Stapi.3659s0006	Sdiv_ptg000014l_2493-R
OG0011507	Stapi.3584s0002	Sdiv_ptg000014l_2488-R
OG0011508	Stapi.3758s0003, Stapi.28009s0001	Sdiv_ptg000003l_0711-R
OG0011509	Stapi.4170s0001	Sdiv_ptg000014l_2484-R
OG0011510	Stapi.0299s0016	Sdiv_ptg000003l_0714-R
OG0011511	Stapi.0299s0015	Sdiv_ptg000003l_0716-R
OG0011512	Stapi.6240s0009	Sdiv_ptg000003l_0717-R
OG0011513	Stapi.6240s0007	Sdiv_ptg000003l_0719-R
OG0011514	Stapi.6240s0006	Sdiv_ptg000003l_0720-R
OG0011515	Stapi.6240s0002	Sdiv_ptg000014l_2470-R
OG0011516	Stapi.1042s0001	Sdiv_ptg000014l_2465-R
OG0011517	Stapi.0885s0005	Sdiv_ptg000003l_0738-R
OG0011518	Stapi.1325s0009	Sdiv_ptg000014l_2445-R
OG0011519	Stapi.0318s0001, Stapi.1546s0007	Sdiv_ptg000003l_0759-R
OG0011520	Stapi.1546s0008	Sdiv_ptg000003l_0760-R
OG0011522	Stapi.2790s0002	Sdiv_ptg000014l_2432-R
OG0011525	Stapi.1063s0008	Sdiv_ptg000003l_0782-R
OG0011526	Stapi.1063s0012	Sdiv_ptg000003l_0785-R
OG0011528	Stapi.1675s0015	Sdiv_ptg000014l_2400-R, Sdiv_ptg000003l_0805-R
OG0011530	Stapi.1675s0012	Sdiv_ptg000003l_0801-R
OG0011531	Stapi.1675s0013	Sdiv_ptg000014l_2395-R, Sdiv_ptg000003l_0799-R
OG0011532	Stapi.1675s0008	Sdiv_ptg000003l_0790-R
OG0011533	Stapi.1045s0009	Sdiv_ptg000003l_0816-R, Sdiv_ptg000014l_2380-R
OG0011534	Stapi.3170s0004, Stapi.1045s0006	Sdiv_ptg000003l_0819-R
OG0011537	Stapi.6109s0001	Sdiv_ptg000003l_0828-R
OG0011538	Stapi.1701s0002	Sdiv_ptg000003l_0830-R
OG0011539	Stapi.1701s0004	Sdiv_ptg000014l_2364-R
OG0011540	Stapi.1078s0005	Sdiv_ptg000003l_0836-R
OG0011541	Stapi.1078s0010	Sdiv_ptg000003l_0841-R
OG0011542	Stapi.1078s0016	Sdiv_ptg000014l_2352-R
OG0011543	Stapi.1078s0018	Sdiv_ptg000003l_0846-R
OG0011544	Stapi.3194s0002	Sdiv_ptg000003l_0852-R
OG0011545	Stapi.3194s0001	Sdiv_ptg000003l_0854-R
OG0011546	Stapi.1531s0005	Sdiv_ptg000014l_2342-R
OG0011547	Stapi.1481s0005	Sdiv_ptg000003l_0861-R
OG0011548	Stapi.1481s0004	Sdiv_ptg000014l_2335-R
OG0011549	Stapi.1647s0001	Sdiv_ptg000003l_0871-R
OG0011550	Stapi.1647s0002	Sdiv_ptg000003l_0872-R
OG0011551	Stapi.4927s0003	Sdiv_ptg000014l_2321-R
OG0011553	Stapi.5899s0003	Sdiv_ptg000003l_0886-R
OG0011554	Stapi.1484s0002	Sdiv_ptg000014l_2310-R
OG0011555	Stapi.2500s0002	Sdiv_ptg000003l_0894-R
OG0011556	Stapi.0643s0020	Sdiv_ptg000014l_2279-R
