og,gene_1,gene_2,C_amplexicaulis,E_salsugineum,S_diversifolius,S_parvula,retained.both,retained.S_div,retained.C_amp,retained.neither,other
17180,Sdiv_ptg000002l_0574-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17181,Sdiv_ptg000014l_2363-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17182,Sdiv_ptg000014l_2364-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17183,Sdiv_ptg000014l_2365-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17184,Sdiv_ptg000014l_2369-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17185,Sdiv_ptg000014l_2371-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17186,Sdiv_ptg000014l_2385-R,Sdiv_ptg000014l_2407-R,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17187,Sdiv_ptg000002l_0577-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17188,Sdiv_ptg000014l_2390-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17189,Sdiv_ptg000014l_2391-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17190,Sdiv_ptg000002l_0578-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17191,Sdiv_ptg000014l_2405-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17192,Sdiv_ptg000014l_2411-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17193,Sdiv_ptg000014l_2415-R,NA,2,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17194,Sdiv_ptg000014l_2424-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17195,Sdiv_ptg000001l_0290-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17196,Sdiv_ptg000014l_2429-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17197,Sdiv_ptg000014l_2431-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17198,Sdiv_ptg000014l_2432-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17199,Sdiv_ptg000014l_2434-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17200,Sdiv_ptg000002l_0582-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17201,Sdiv_ptg000014l_2437-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17202,Sdiv_ptg000014l_2439-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17203,Sdiv_ptg000014l_2442-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17204,Sdiv_ptg000014l_2451-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17205,Sdiv_ptg000014l_2467-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17206,Sdiv_ptg000014l_2470-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17207,Sdiv_ptg000014l_2471-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17208,Sdiv_ptg000014l_2475-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17209,Sdiv_ptg000014l_2478-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17210,Sdiv_ptg000014l_2481-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17211,Sdiv_ptg000014l_2484-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17212,Sdiv_ptg000014l_2485-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17213,Sdiv_ptg000014l_2486-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17214,Sdiv_ptg000002l_0588-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17215,Sdiv_ptg000014l_2500-R,NA,2,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE
17216,Sdiv_ptg000014l_2501-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17217,Sdiv_ptg000014l_2508-R,NA,2,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE
17218,Sdiv_ptg000014l_2511-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17219,Sdiv_ptg000014l_2514-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17220,Sdiv_ptg000014l_2515-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17221,Sdiv_ptg000014l_2517-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17222,Sdiv_ptg000014l_2533-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17223,Sdiv_ptg000014l_2539-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17224,Sdiv_ptg000014l_2540-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17225,Sdiv_ptg000014l_2543-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17226,Sdiv_ptg000014l_2545-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17227,Sdiv_ptg000014l_2549-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17228,Sdiv_ptg000014l_2550-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17229,Sdiv_ptg000014l_2551-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17230,Sdiv_ptg000014l_2552-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17231,Sdiv_ptg000014l_2553-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17232,Sdiv_ptg000014l_2554-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17233,Sdiv_ptg000002l_0594-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17234,Sdiv_ptg000014l_2558-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17235,Sdiv_ptg000014l_2561-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17236,Sdiv_ptg000014l_2563-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17237,Sdiv_ptg000014l_2565-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17238,Sdiv_ptg000014l_2566-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17239,Sdiv_ptg000014l_2572-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17240,Sdiv_ptg000002l_0597-R,Sdiv_ptg000002l_0596-R,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17241,Sdiv_ptg000014l_2577-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17242,Sdiv_ptg000014l_2580-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17243,Sdiv_ptg000014l_2584-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17244,Sdiv_ptg000014l_2588-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17245,Sdiv_ptg000014l_2589-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17246,Sdiv_ptg000014l_2590-R,Sdiv_ptg000014l_2592-R,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17247,Sdiv_ptg000014l_2591-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17248,Sdiv_ptg000014l_2595-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17249,Sdiv_ptg000014l_2603-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17250,Sdiv_ptg000014l_2604-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17251,Sdiv_ptg000014l_2606-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17252,Sdiv_ptg000014l_2612-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17253,Sdiv_ptg000014l_2614-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17254,Sdiv_ptg000014l_2618-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17255,Sdiv_ptg000014l_2619-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17256,Sdiv_ptg000001l_0292-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17257,Sdiv_ptg000014l_2639-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17258,Sdiv_ptg000014l_2645-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17259,Sdiv_ptg000014l_2648-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17260,Sdiv_ptg000014l_2654-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17261,Sdiv_ptg000014l_2661-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17262,Sdiv_ptg000014l_2663-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17263,Sdiv_ptg000014l_2664-R,Sdiv_ptg000014l_2665-R,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17264,Sdiv_ptg000002l_0605-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17265,Sdiv_ptg000014l_2666-R,NA,2,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17266,Sdiv_ptg000014l_2667-R,NA,1,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17267,Sdiv_ptg000014l_2684-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17268,Sdiv_ptg000014l_2694-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17269,Sdiv_ptg000014l_2695-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17270,Sdiv_ptg000002l_0608-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17271,Sdiv_ptg000014l_2696-R,Sdiv_ptg000003l_1731-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
17272,Sdiv_ptg000014l_2698-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17273,Sdiv_ptg000014l_2700-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17274,Sdiv_ptg000014l_2707-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17275,Sdiv_ptg000014l_2725-R,Sdiv_ptg000014l_2718-R,2,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17276,Sdiv_ptg000014l_2720-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17277,Sdiv_ptg000014l_2722-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17278,Sdiv_ptg000002l_0611-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17279,Sdiv_ptg000014l_2726-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17280,Sdiv_ptg000014l_2727-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17281,Sdiv_ptg000014l_2733-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17282,Sdiv_ptg000014l_2738-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17283,Sdiv_ptg000014l_2741-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17284,Sdiv_ptg000014l_2743-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17285,Sdiv_ptg000014l_2747-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17286,Sdiv_ptg000014l_2756-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17287,Sdiv_ptg000014l_2758-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17288,Sdiv_ptg000014l_2760-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17289,Sdiv_ptg000014l_2761-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17290,Sdiv_ptg000014l_2766-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17291,Sdiv_ptg000014l_2777-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17292,Sdiv_ptg000014l_2781-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17293,Sdiv_ptg000014l_2784-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17294,Sdiv_ptg000002l_0617-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17295,Sdiv_ptg000014l_2789-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17296,Sdiv_ptg000014l_2793-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17297,Sdiv_ptg000014l_2795-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17298,Sdiv_ptg000002l_0618-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17299,Sdiv_ptg000014l_2801-R,NA,1,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17300,Sdiv_ptg000014l_2807-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17301,Sdiv_ptg000014l_2813-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17302,Sdiv_ptg000014l_2814-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17303,Sdiv_ptg000014l_2820-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17304,Sdiv_ptg000014l_2825-R,NA,1,0,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17305,Sdiv_ptg000001l_0294-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17306,Sdiv_ptg000014l_2832-R,Sdiv_ptg000003l_0112-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
17307,Sdiv_ptg000014l_2833-R,Sdiv_ptg000003l_0113-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
17308,Sdiv_ptg000014l_2834-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17309,Sdiv_ptg000014l_2835-R,Sdiv_ptg000003l_0114-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
17310,Sdiv_ptg000002l_0622-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17311,Sdiv_ptg000014l_2836-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17312,Sdiv_ptg000014l_2837-R,Sdiv_ptg000003l_0115-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
17313,Sdiv_ptg000014l_2842-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17314,Sdiv_ptg000002l_0623-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17315,Sdiv_ptg000014l_2846-R,NA,2,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE
17316,Sdiv_ptg000014l_2853-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17317,Sdiv_ptg000014l_2855-R,NA,1,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17318,Sdiv_ptg000014l_2856-R,NA,2,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17319,Sdiv_ptg000014l_2861-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17320,Sdiv_ptg000014l_2862-R,NA,1,0,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17321,Sdiv_ptg000014l_2863-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17322,Sdiv_ptg000014l_2864-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17323,Sdiv_ptg000002l_0625-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17324,Sdiv_ptg000014l_2870-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17325,Sdiv_ptg000014l_2872-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17326,Sdiv_ptg000014l_2874-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17327,Sdiv_ptg000014l_2875-R,NA,1,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17328,Sdiv_ptg000002l_0626-R,NA,2,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17329,Sdiv_ptg000014l_2877-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17330,Sdiv_ptg000014l_2890-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17331,Sdiv_ptg000014l_2891-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17332,Sdiv_ptg000014l_2895-R,NA,1,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17333,Sdiv_ptg000014l_2897-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17334,Sdiv_ptg000014l_2905-R,NA,1,0,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17335,Sdiv_ptg000014l_2906-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17336,Sdiv_ptg000014l_2908-R,NA,2,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17337,Sdiv_ptg000014l_2915-R,Sdiv_ptg000014l_2914-R,0,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE
17338,Sdiv_ptg000014l_2916-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17339,Sdiv_ptg000014l_2918-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17340,Sdiv_ptg000014l_2924-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17341,Sdiv_ptg000001l_0295-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17342,Sdiv_ptg000002l_0631-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17343,Sdiv_ptg000014l_2927-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17344,Sdiv_ptg000015l_0005-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17345,Sdiv_ptg000015l_0009-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17346,Sdiv_ptg000015l_0013-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17347,Sdiv_ptg000015l_0015-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17348,Sdiv_ptg000002l_0634-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17349,Sdiv_ptg000015l_0018-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17350,Sdiv_ptg000015l_0019-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17351,Sdiv_ptg000015l_0021-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17352,Sdiv_ptg000015l_0023-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17353,Sdiv_ptg000015l_0025-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17354,Sdiv_ptg000015l_0027-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17355,Sdiv_ptg000015l_0031-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17356,Sdiv_ptg000015l_0036-R,NA,0,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17357,Sdiv_ptg000015l_0037-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17358,Sdiv_ptg000015l_0038-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17359,Sdiv_ptg000015l_0040-R,NA,2,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE
17360,Sdiv_ptg000015l_0042-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17361,Sdiv_ptg000015l_0043-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17362,Sdiv_ptg000015l_0045-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17363,Sdiv_ptg000015l_0050-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17364,Sdiv_ptg000015l_0052-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17365,Sdiv_ptg000015l_0053-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17366,Sdiv_ptg000015l_0057-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17367,Sdiv_ptg000015l_0060-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17368,Sdiv_ptg000015l_0066-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17369,Sdiv_ptg000015l_0068-R,NA,2,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17370,Sdiv_ptg000015l_0071-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17371,Sdiv_ptg000015l_0073-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17372,Sdiv_ptg000015l_0082-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17373,Sdiv_ptg000001l_0296-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17374,Sdiv_ptg000015l_0086-R,NA,2,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17375,Sdiv_ptg000015l_0089-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17376,Sdiv_ptg000015l_0090-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17377,Sdiv_ptg000015l_0094-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17378,Sdiv_ptg000015l_0105-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17379,Sdiv_ptg000002l_0643-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17380,Sdiv_ptg000015l_0116-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17381,Sdiv_ptg000015l_0123-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17382,Sdiv_ptg000015l_0124-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17383,Sdiv_ptg000002l_0645-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17384,Sdiv_ptg000015l_0128-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17385,Sdiv_ptg000015l_0135-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17386,Sdiv_ptg000015l_0137-R,NA,1,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17387,Sdiv_ptg000015l_0138-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17388,Sdiv_ptg000015l_0145-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17389,Sdiv_ptg000015l_0148-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17390,Sdiv_ptg000015l_0151-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17391,Sdiv_ptg000002l_0648-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17392,Sdiv_ptg000015l_0156-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17393,Sdiv_ptg000015l_0162-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17394,Sdiv_ptg000015l_0164-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17395,Sdiv_ptg000015l_0168-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17396,Sdiv_ptg000015l_0177-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17397,Sdiv_ptg000015l_0182-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17398,Sdiv_ptg000015l_0183-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17399,Sdiv_ptg000015l_0184-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17400,Sdiv_ptg000015l_0185-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17401,Sdiv_ptg000015l_0188-R,Sdiv_ptg000015l_0187-R,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17402,Sdiv_ptg000015l_0191-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17403,Sdiv_ptg000015l_0195-R,NA,2,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE
17404,Sdiv_ptg000002l_0652-R,NA,1,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17405,Sdiv_ptg000015l_0198-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17406,Sdiv_ptg000015l_0202-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17407,Sdiv_ptg000015l_0203-R,NA,2,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE
17408,Sdiv_ptg000002l_0653-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17409,Sdiv_ptg000015l_0206-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17410,Sdiv_ptg000015l_0208-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17411,Sdiv_ptg000015l_0211-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17412,Sdiv_ptg000015l_0215-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17413,Sdiv_ptg000015l_0216-R,Sdiv_ptg000002l_1941-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
17414,Sdiv_ptg000015l_0220-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17415,Sdiv_ptg000015l_0222-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17416,Sdiv_ptg000015l_0223-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17417,Sdiv_ptg000015l_0231-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17418,Sdiv_ptg000015l_0234-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17419,Sdiv_ptg000015l_0236-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
