Desc	Orthogroup	Aal	Aar	Aly	Ath	Boh	Cam	Chi	Dni	Esy	Rsq	Spi	Streptanthus	Tar	Tpa
(null)	OG0022806	0	0	0	0	1	0	2	0	0	0	1	0	0	0
(null)	OG0022807	0	0	0	0	1	0	0	0	0	0	3	0	0	0
(null)	OG0022808	0	0	0	0	1	1	1	0	0	0	1	0	0	0
(null)	OG0022809	0	0	0	0	1	0	0	0	1	0	0	1	1	0
(null)	OG0022812	0	0	0	0	2	0	0	0	0	2	0	0	0	0
(null)	OG0022813	0	0	0	0	1	1	0	0	0	1	0	1	0	0
(null)	OG0022814	0	0	0	0	1	0	1	0	0	0	1	0	1	0
(null)	OG0022815	0	0	0	0	1	1	0	0	0	1	0	0	0	1
(null)	OG0022816	0	0	0	0	1	0	0	0	0	3	0	0	0	0
(null)	OG0022817	0	0	0	0	3	0	0	0	1	0	0	0	0	0
(null)	OG0022818	0	0	0	0	1	0	0	0	0	2	1	0	0	0
(null)	OG0022819	0	0	0	0	1	1	0	0	0	0	2	0	0	0
(null)	OG0022820	0	0	0	0	2	0	0	0	0	1	1	0	0	0
(null)	OG0022821	0	0	0	0	1	0	1	0	0	0	2	0	0	0
(null)	OG0022822	0	0	0	0	2	0	1	0	0	0	1	0	0	0
(null)	OG0022823	0	0	0	0	2	0	0	0	0	0	2	0	0	0
(null)	OG0022824	0	0	0	0	1	0	0	0	0	3	0	0	0	0
(null)	OG0022825	0	0	0	0	1	0	1	0	0	1	0	1	0	0
(null)	OG0022826	0	0	0	0	1	0	0	0	2	0	1	0	0	0
(null)	OG0022828	0	0	0	0	1	0	0	0	0	1	2	0	0	0
(null)	OG0022829	0	0	0	0	1	0	1	0	2	0	0	0	0	0
(null)	OG0022830	0	0	0	0	1	0	0	0	0	1	0	2	0	0
(null)	OG0022831	0	0	0	0	2	0	1	1	0	0	0	0	0	0
(null)	OG0022832	0	0	0	0	1	0	2	0	1	0	0	0	0	0
(null)	OG0022833	0	0	0	0	1	0	0	0	2	0	0	0	1	0
(null)	OG0022834	0	0	0	0	1	0	0	0	0	1	1	1	0	0
(null)	OG0022835	0	0	0	0	1	0	0	1	1	0	0	0	0	1
(null)	OG0022836	0	0	0	0	2	0	1	0	0	1	0	0	0	0
(null)	OG0022837	0	0	0	0	1	0	0	0	1	0	0	1	0	1
(null)	OG0022838	0	0	0	0	1	0	0	0	2	0	0	0	0	1
(null)	OG0022839	0	0	0	0	1	0	0	3	0	0	0	0	0	0
(null)	OG0022840	0	0	0	0	1	0	0	0	0	3	0	0	0	0
(null)	OG0022841	0	0	0	0	1	0	0	0	0	3	0	0	0	0
(null)	OG0022842	0	0	0	0	1	1	0	0	1	0	0	0	0	1
(null)	OG0022844	0	0	0	0	0	1	0	0	0	0	2	1	0	0
(null)	OG0022845	0	0	0	0	0	1	0	0	0	2	0	0	1	0
(null)	OG0022846	0	0	0	0	0	1	0	0	0	1	1	1	0	0
(null)	OG0022847	0	0	0	0	0	1	0	0	0	0	3	0	0	0
(null)	OG0022848	0	0	0	0	0	1	0	0	0	1	2	0	0	0
(null)	OG0022849	0	0	0	0	0	2	0	0	0	0	2	0	0	0
(null)	OG0022850	0	0	0	0	0	3	0	0	0	0	1	0	0	0
(null)	OG0022851	0	0	0	0	0	2	0	0	0	0	0	1	0	1
(null)	OG0022853	0	0	0	0	0	1	2	0	0	0	1	0	0	0
(null)	OG0022854	0	0	0	0	0	1	0	0	0	0	3	0	0	0
(null)	OG0022855	0	0	0	0	0	3	0	0	0	0	1	0	0	0
(null)	OG0022857	0	0	0	0	0	1	0	0	1	0	1	0	1	0
(null)	OG0022859	0	0	0	0	0	2	0	0	0	0	0	0	1	1
(null)	OG0022862	0	0	0	0	0	3	0	0	0	1	0	0	0	0
(null)	OG0022864	0	0	0	0	0	1	1	1	0	0	1	0	0	0
(null)	OG0022865	0	0	0	0	0	1	0	0	1	0	0	0	2	0
(null)	OG0022867	0	0	0	0	0	1	0	0	0	0	1	1	1	0
(null)	OG0022868	0	0	0	0	0	2	0	0	0	0	1	1	0	0
(null)	OG0022869	0	0	0	0	0	1	0	0	0	0	0	1	0	2
(null)	OG0022870	0	0	0	0	0	1	0	0	0	0	2	0	1	0
(null)	OG0022873	0	0	0	0	0	1	0	1	0	1	1	0	0	0
(null)	OG0022875	0	0	0	0	0	1	0	0	0	3	0	0	0	0
(null)	OG0022876	0	0	0	0	0	2	0	0	0	0	2	0	0	0
(null)	OG0022881	0	0	0	0	0	1	0	0	0	0	3	0	0	0
(null)	OG0022882	0	0	0	0	0	1	0	0	0	0	0	1	0	2
(null)	OG0022884	0	0	0	0	0	2	0	0	0	0	0	0	2	0
(null)	OG0022885	0	0	0	0	0	3	1	0	0	0	0	0	0	0
(null)	OG0022886	0	0	0	0	0	2	0	1	0	0	0	0	1	0
(null)	OG0022887	0	0	0	0	0	1	0	0	0	0	3	0	0	0
(null)	OG0022888	0	0	0	0	0	1	0	0	0	0	2	0	1	0
(null)	OG0022889	0	0	0	0	0	1	0	0	0	0	3	0	0	0
(null)	OG0022890	0	0	0	0	0	1	0	0	0	0	3	0	0	0
(null)	OG0022891	0	0	0	0	0	3	0	0	0	0	0	0	1	0
(null)	OG0022892	0	0	0	0	0	2	0	0	0	1	1	0	0	0
(null)	OG0022893	0	0	0	0	0	1	0	0	0	0	2	0	1	0
(null)	OG0022894	0	0	0	0	0	2	0	0	0	0	0	0	1	1
(null)	OG0022895	0	0	0	0	0	1	0	0	1	0	1	0	1	0
(null)	OG0022896	0	0	0	0	0	1	1	0	0	0	2	0	0	0
(null)	OG0022897	0	0	0	0	0	1	0	0	0	0	2	0	0	1
(null)	OG0022898	0	0	0	0	0	2	0	0	0	0	2	0	0	0
(null)	OG0022899	0	0	0	0	0	2	0	0	0	0	2	0	0	0
(null)	OG0022900	0	0	0	0	0	1	1	0	0	0	1	1	0	0
(null)	OG0022901	0	0	0	0	0	2	0	0	0	0	2	0	0	0
(null)	OG0022902	0	0	0	0	0	1	1	0	0	0	1	1	0	0
(null)	OG0022903	0	0	0	0	0	1	0	0	0	0	0	3	0	0
(null)	OG0022904	0	0	0	0	0	1	0	0	0	1	0	0	1	1
(null)	OG0022905	0	0	0	0	0	1	0	0	0	0	3	0	0	0
(null)	OG0022906	0	0	0	0	0	1	0	0	0	0	1	0	2	0
(null)	OG0022907	0	0	0	0	0	1	0	0	0	0	3	0	0	0
(null)	OG0022908	0	0	0	0	0	1	0	1	0	0	1	0	1	0
(null)	OG0022909	0	0	0	0	0	1	0	0	0	0	3	0	0	0
(null)	OG0022910	0	0	0	0	0	1	0	0	0	0	3	0	0	0
(null)	OG0022911	0	0	0	0	0	2	0	0	0	0	1	0	1	0
(null)	OG0022912	0	0	0	0	0	1	0	0	0	0	2	0	1	0
(null)	OG0022913	0	0	0	0	0	2	0	0	0	0	1	0	0	1
(null)	OG0022914	0	0	0	0	0	2	0	0	0	0	1	1	0	0
(null)	OG0022915	0	0	0	0	0	3	0	0	0	0	1	0	0	0
(null)	OG0022916	0	0	0	0	0	1	0	0	0	1	2	0	0	0
(null)	OG0022917	0	0	0	0	0	2	0	0	0	0	2	0	0	0
(null)	OG0022918	0	0	0	0	0	1	1	0	0	0	2	0	0	0
(null)	OG0022919	0	0	0	0	0	1	0	0	0	0	1	0	2	0
(null)	OG0022920	0	0	0	0	0	3	0	0	0	0	1	0	0	0
(null)	OG0022921	0	0	0	0	0	1	0	1	0	0	0	2	0	0
(null)	OG0022922	0	0	0	0	0	2	0	0	0	0	0	0	1	1
(null)	OG0022924	0	0	0	0	0	1	0	0	0	0	3	0	0	0
(null)	OG0022925	0	0	0	0	0	2	0	0	1	0	1	0	0	0
(null)	OG0022926	0	0	0	0	0	1	0	0	0	2	0	1	0	0
(null)	OG0022928	0	0	0	0	0	1	1	0	0	0	1	0	1	0
(null)	OG0022929	0	0	0	0	0	1	0	0	0	0	1	0	0	2
(null)	OG0022930	0	0	0	0	0	1	0	0	1	0	1	0	1	0
(null)	OG0022931	0	0	0	0	0	1	0	0	1	0	1	0	0	1
(null)	OG0022932	0	0	0	0	0	1	0	0	0	0	2	0	1	0
(null)	OG0022933	0	0	0	0	0	2	0	0	0	0	0	2	0	0
(null)	OG0022934	0	0	0	0	0	1	0	0	0	1	1	1	0	0
(null)	OG0022935	0	0	0	0	0	1	0	0	0	0	2	0	1	0
(null)	OG0022936	0	0	0	0	0	3	0	0	0	0	1	0	0	0
(null)	OG0022937	0	0	0	0	0	3	0	0	0	0	1	0	0	0
(null)	OG0022938	0	0	0	0	0	2	0	0	0	1	1	0	0	0
(null)	OG0022939	0	0	0	0	0	2	0	0	0	0	1	0	1	0
(null)	OG0022940	0	0	0	0	0	2	0	0	0	0	1	0	1	0
(null)	OG0022941	0	0	0	0	0	1	0	0	0	0	1	1	1	0
(null)	OG0022942	0	0	0	0	0	1	0	0	0	0	2	1	0	0
(null)	OG0022943	0	0	0	0	0	2	1	0	0	0	1	0	0	0
(null)	OG0022944	0	0	0	0	0	2	0	0	0	0	1	0	1	0
(null)	OG0022945	0	0	0	0	0	2	0	1	0	0	0	0	1	0
(null)	OG0022946	0	0	0	0	0	2	0	1	0	0	0	0	1	0
(null)	OG0022947	0	0	0	0	0	2	0	0	0	0	1	0	1	0
(null)	OG0022948	0	0	0	0	0	0	3	0	0	0	1	0	0	0
(null)	OG0022950	0	0	0	0	0	0	1	0	2	0	1	0	0	0
(null)	OG0022955	0	0	0	0	0	0	1	1	0	0	0	0	2	0
(null)	OG0022956	0	0	0	0	0	0	3	0	0	1	0	0	0	0
(null)	OG0022957	0	0	0	0	0	0	2	0	0	0	1	0	0	1
(null)	OG0022958	0	0	0	0	0	0	1	1	1	0	0	0	1	0
(null)	OG0022960	0	0	0	0	0	0	1	0	0	3	0	0	0	0
(null)	OG0022961	0	0	0	0	0	0	3	0	0	0	1	0	0	0
(null)	OG0022962	0	0	0	0	0	0	1	1	1	0	0	0	0	1
(null)	OG0022963	0	0	0	0	0	0	1	1	0	0	0	2	0	0
(null)	OG0022964	0	0	0	0	0	0	3	0	0	0	0	0	1	0
(null)	OG0022966	0	0	0	0	0	0	2	1	0	0	1	0	0	0
(null)	OG0022967	0	0	0	0	0	0	1	0	1	0	2	0	0	0
(null)	OG0022968	0	0	0	0	0	0	1	0	3	0	0	0	0	0
(null)	OG0022969	0	0	0	0	0	0	2	1	0	0	1	0	0	0
(null)	OG0022970	0	0	0	0	0	0	3	0	0	0	1	0	0	0
(null)	OG0022972	0	0	0	0	0	0	1	1	1	0	0	0	0	1
(null)	OG0022973	0	0	0	0	0	0	2	0	0	0	0	0	2	0
(null)	OG0022974	0	0	0	0	0	0	1	0	0	0	0	1	1	1
(null)	OG0022975	0	0	0	0	0	0	1	1	0	1	0	0	1	0
(null)	OG0022976	0	0	0	0	0	0	1	0	0	0	3	0	0	0
(null)	OG0022977	0	0	0	0	0	0	1	1	1	0	0	1	0	0
(null)	OG0022978	0	0	0	0	0	0	2	0	1	0	0	1	0	0
(null)	OG0022979	0	0	0	0	0	0	1	0	2	0	0	1	0	0
(null)	OG0022980	0	0	0	0	0	0	1	0	0	1	1	1	0	0
(null)	OG0022981	0	0	0	0	0	0	1	1	2	0	0	0	0	0
(null)	OG0022983	0	0	0	0	0	0	1	2	0	0	1	0	0	0
(null)	OG0022984	0	0	0	0	0	0	1	0	0	3	0	0	0	0
(null)	OG0022985	0	0	0	0	0	0	1	0	0	1	2	0	0	0
(null)	OG0022986	0	0	0	0	0	0	1	1	1	0	1	0	0	0
(null)	OG0022987	0	0	0	0	0	0	1	0	0	3	0	0	0	0
(null)	OG0022995	0	0	0	0	0	0	0	2	1	0	0	1	0	0
(null)	OG0023013	0	0	0	0	0	0	0	2	0	0	0	2	0	0
(null)	OG0023015	0	0	0	0	0	0	0	3	1	0	0	0	0	0
(null)	OG0023024	0	0	0	0	0	0	0	3	0	0	0	1	0	0
(null)	OG0023034	0	0	0	0	0	0	0	2	2	0	0	0	0	0
(null)	OG0023041	0	0	0	0	0	0	0	1	1	0	2	0	0	0
(null)	OG0023047	0	0	0	0	0	0	0	1	0	0	0	0	3	0
(null)	OG0023050	0	0	0	0	0	0	0	2	2	0	0	0	0	0
(null)	OG0023055	0	0	0	0	0	0	0	1	0	0	3	0	0	0
(null)	OG0023056	0	0	0	0	0	0	0	1	0	0	3	0	0	0
(null)	OG0023059	0	0	0	0	0	0	0	2	0	0	2	0	0	0
(null)	OG0023060	0	0	0	0	0	0	0	1	3	0	0	0	0	0
(null)	OG0023063	0	0	0	0	0	0	0	2	0	1	0	0	0	1
(null)	OG0023064	0	0	0	0	0	0	0	2	0	0	1	0	1	0
(null)	OG0023065	0	0	0	0	0	0	0	3	0	0	1	0	0	0
(null)	OG0023066	0	0	0	0	0	0	0	1	1	0	0	0	2	0
(null)	OG0023070	0	0	0	0	0	0	0	1	3	0	0	0	0	0
(null)	OG0023071	0	0	0	0	0	0	0	1	0	0	3	0	0	0
(null)	OG0023072	0	0	0	0	0	0	0	1	0	2	0	0	1	0
(null)	OG0023073	0	0	0	0	0	0	0	1	0	3	0	0	0	0
(null)	OG0023092	0	0	0	0	0	0	0	0	2	0	2	0	0	0
(null)	OG0023093	0	0	0	0	0	0	0	0	1	0	2	1	0	0
(null)	OG0023095	0	0	0	0	0	0	0	0	3	1	0	0	0	0
(null)	OG0023096	0	0	0	0	0	0	0	0	3	0	1	0	0	0
(null)	OG0023102	0	0	0	0	0	0	0	0	1	1	2	0	0	0
(null)	OG0023105	0	0	0	0	0	0	0	0	1	0	2	0	0	1
(null)	OG0023109	0	0	0	0	0	0	0	0	2	0	0	0	2	0
(null)	OG0023112	0	0	0	0	0	0	0	0	1	3	0	0	0	0
(null)	OG0023115	0	0	0	0	0	0	0	0	2	0	1	0	1	0
(null)	OG0023121	0	0	0	0	0	0	0	0	2	1	1	0	0	0
(null)	OG0023124	0	0	0	0	0	0	0	0	2	1	1	0	0	0
(null)	OG0023126	0	0	0	0	0	0	0	0	2	0	1	0	1	0
(null)	OG0023128	0	0	0	0	0	0	0	0	2	0	0	0	2	0
(null)	OG0023131	0	0	0	0	0	0	0	0	1	3	0	0	0	0
(null)	OG0023132	0	0	0	0	0	0	0	0	2	0	2	0	0	0
(null)	OG0023133	0	0	0	0	0	0	0	0	2	0	2	0	0	0
(null)	OG0023136	0	0	0	0	0	0	0	0	1	3	0	0	0	0
(null)	OG0023137	0	0	0	0	0	0	0	0	1	1	1	0	1	0
(null)	OG0023140	0	0	0	0	0	0	0	0	1	0	0	0	3	0
(null)	OG0023142	0	0	0	0	0	0	0	0	1	3	0	0	0	0
(null)	OG0023146	0	0	0	0	0	0	0	0	1	0	3	0	0	0
(null)	OG0023149	0	0	0	0	0	0	0	0	1	0	3	0	0	0
(null)	OG0023152	0	0	0	0	0	0	0	0	1	2	0	0	0	1
(null)	OG0023159	0	0	0	0	0	0	0	0	0	3	0	0	0	1
(null)	OG0023180	0	0	0	0	0	0	0	0	0	3	1	0	0	0
(null)	OG0023183	0	0	0	0	0	0	0	0	0	2	0	2	0	0
(null)	OG0023189	0	0	0	0	0	0	0	0	0	1	3	0	0	0
(null)	OG0023212	0	0	0	0	0	0	0	0	0	1	3	0	0	0
(null)	OG0023216	0	0	0	0	0	0	0	0	0	3	1	0	0	0
(null)	OG0023217	0	0	0	0	0	0	0	0	0	1	2	0	1	0
(null)	OG0023230	0	0	0	0	0	0	0	0	0	3	0	0	0	1
(null)	OG0023238	0	0	0	0	0	0	0	0	0	0	3	1	0	0
(null)	OG0023249	0	0	0	0	0	0	0	0	0	0	1	0	3	0
(null)	OG0023250	0	0	0	0	0	0	0	0	0	0	2	0	2	0
(null)	OG0023251	0	0	0	0	0	0	0	0	0	0	1	0	3	0
(null)	OG0023257	0	0	0	0	0	0	0	0	0	0	1	0	3	0
(null)	OG0023265	0	0	0	0	0	0	0	0	0	0	3	1	0	0
(null)	OG0023266	0	0	0	0	0	0	0	0	0	0	3	0	1	0
(null)	OG0023278	0	0	0	0	0	0	0	0	0	0	1	0	3	0
(null)	OG0023280	0	0	0	0	0	0	0	0	0	0	3	0	1	0
(null)	OG0023282	0	0	0	0	0	0	0	0	0	0	3	0	0	1
(null)	OG0023286	0	0	0	0	0	0	0	0	0	0	2	2	0	0
(null)	OG0023288	0	0	0	0	0	0	0	0	0	0	3	1	0	0
(null)	OG0023298	0	0	0	0	0	0	0	0	0	0	3	0	1	0
(null)	OG0023300	0	0	0	0	0	0	0	0	0	0	2	2	0	0
(null)	OG0023306	0	0	0	0	0	0	0	0	0	0	1	3	0	0
(null)	OG0023313	0	0	0	0	0	0	0	0	0	0	3	0	1	0
(null)	OG0023315	0	0	0	0	0	0	0	0	0	0	2	0	2	0
(null)	OG0023316	0	0	0	0	0	0	0	0	0	0	1	0	3	0
(null)	OG0023317	0	0	0	0	0	0	0	0	0	0	1	0	3	0
(null)	OG0023319	0	0	0	0	0	0	0	0	0	0	2	0	0	2
(null)	OG0023320	0	0	0	0	0	0	0	0	0	0	1	0	3	0
(null)	OG0023323	0	0	0	0	0	0	0	0	0	0	2	0	1	1
(null)	OG0023324	0	0	0	0	0	0	0	0	0	0	2	0	2	0
(null)	OG0023325	0	0	0	0	0	0	0	0	0	0	3	0	0	1
(null)	OG0023343	0	0	0	0	0	0	0	0	0	0	0	3	1	0
(null)	OG0023353	0	0	0	0	0	0	0	0	0	0	0	0	3	1
(null)	OG0023356	0	0	0	0	0	0	0	0	0	0	0	0	3	1
(null)	OG0023387	1	0	0	0	1	0	0	0	0	1	0	0	0	0
(null)	OG0023388	1	0	0	0	1	0	1	0	0	0	0	0	0	0
(null)	OG0023389	1	0	0	0	0	0	0	2	0	0	0	0	0	0
(null)	OG0023390	2	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0023391	1	0	0	0	0	0	1	1	0	0	0	0	0	0
(null)	OG0023393	1	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0023394	1	0	0	0	0	0	0	1	0	0	1	0	0	0
(null)	OG0023395	1	1	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0023397	1	0	0	0	0	0	0	1	1	0	0	0	0	0
(null)	OG0023399	1	1	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0023400	1	0	0	0	0	0	0	1	0	0	0	0	1	0
(null)	OG0023402	2	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0023406	2	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0023407	1	0	0	0	2	0	0	0	0	0	0	0	0	0
(null)	OG0023408	1	0	0	0	0	0	0	0	0	2	0	0	0	0
(null)	OG0023409	2	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0023410	2	1	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0023411	1	0	0	0	0	0	0	1	1	0	0	0	0	0
(null)	OG0023413	1	0	0	0	0	0	0	0	1	0	1	0	0	0
(null)	OG0023414	1	0	0	0	0	0	0	2	0	0	0	0	0	0
(null)	OG0023415	2	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0023416	2	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0023417	2	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0023419	1	0	0	0	0	0	0	1	0	0	1	0	0	0
(null)	OG0023420	1	0	1	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0023422	2	0	0	0	0	0	0	0	0	0	0	0	0	1
(null)	OG0023423	1	0	0	1	0	0	0	0	0	1	0	0	0	0
(null)	OG0023424	2	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0023425	1	0	0	0	0	0	0	0	0	0	1	0	1	0
(null)	OG0023426	2	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0023428	2	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0023429	1	0	0	0	0	0	0	1	0	1	0	0	0	0
(null)	OG0023431	2	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0023432	1	0	0	0	0	0	2	0	0	0	0	0	0	0
(null)	OG0023434	1	0	0	0	0	0	0	2	0	0	0	0	0	0
(null)	OG0023436	1	0	0	0	0	0	0	2	0	0	0	0	0	0
(null)	OG0023437	2	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0023440	1	0	0	1	0	0	0	0	0	0	0	0	1	0
(null)	OG0023443	1	0	1	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0023444	1	0	0	0	0	0	0	0	0	0	2	0	0	0
(null)	OG0023445	1	0	0	1	0	0	0	0	1	0	0	0	0	0
(null)	OG0023446	1	0	0	0	0	0	0	0	0	0	2	0	0	0
(null)	OG0023447	1	0	0	0	1	0	0	0	0	1	0	0	0	0
(null)	OG0023448	2	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0023449	1	0	0	0	0	0	0	1	0	0	0	0	0	1
(null)	OG0023451	1	0	0	0	2	0	0	0	0	0	0	0	0	0
(null)	OG0023452	1	0	0	0	1	0	0	0	0	1	0	0	0	0
(null)	OG0023454	1	0	0	0	0	0	0	0	0	0	2	0	0	0
(null)	OG0023455	1	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	OG0023457	2	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0023459	1	0	0	0	0	0	0	0	0	0	0	0	0	2
(null)	OG0023461	1	0	0	0	0	0	0	0	2	0	0	0	0	0
(null)	OG0023464	1	0	0	0	0	0	0	0	0	0	1	0	1	0
(null)	OG0023465	1	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	OG0023466	1	0	0	1	0	0	0	0	1	0	0	0	0	0
(null)	OG0023468	1	0	0	0	0	0	0	0	0	1	1	0	0	0
(null)	OG0023469	1	0	0	0	0	0	0	1	0	1	0	0	0	0
(null)	OG0023470	1	0	0	0	2	0	0	0	0	0	0	0	0	0
(null)	OG0023472	2	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0023473	1	0	1	0	0	0	0	0	0	0	1	0	0	0
(null)	OG0023474	1	0	0	0	0	0	0	2	0	0	0	0	0	0
(null)	OG0023476	1	0	0	0	0	0	0	0	1	0	0	0	1	0
(null)	OG0023478	1	0	0	0	0	0	0	0	0	1	1	0	0	0
(null)	OG0023479	1	0	0	0	0	0	0	0	2	0	0	0	0	0
(null)	OG0023482	1	0	0	0	0	1	0	0	0	1	0	0	0	0
(null)	OG0023483	2	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0023485	2	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0023486	1	0	0	0	1	0	1	0	0	0	0	0	0	0
(null)	OG0023487	2	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0023489	1	0	1	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0023491	1	0	0	0	1	0	1	0	0	0	0	0	0	0
(null)	OG0023493	1	0	0	0	0	1	0	0	0	0	1	0	0	0
(null)	OG0023494	1	0	0	0	0	2	0	0	0	0	0	0	0	0
(null)	OG0023496	2	0	0	0	0	0	0	0	0	0	1	0	0	0
(null)	OG0023497	1	0	0	0	0	0	0	1	0	0	0	1	0	0
(null)	OG0023499	1	1	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0023500	1	0	0	0	0	0	0	0	1	0	0	0	0	1
(null)	OG0023501	1	0	0	0	1	0	0	0	1	0	0	0	0	0
(null)	OG0023502	2	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0023503	1	0	0	0	1	1	0	0	0	0	0	0	0	0
(null)	OG0023505	1	0	0	0	1	0	0	0	1	0	0	0	0	0
(null)	OG0023507	1	0	1	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0023508	1	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	OG0023511	1	0	0	0	0	0	0	2	0	0	0	0	0	0
(null)	OG0023512	2	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0023513	1	0	0	0	1	0	0	1	0	0	0	0	0	0
(null)	OG0023514	1	0	0	0	0	0	1	0	0	0	0	0	0	1
(null)	OG0023515	2	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0023516	1	0	0	0	0	0	2	0	0	0	0	0	0	0
(null)	OG0023521	1	0	1	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0023522	2	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0023526	1	0	0	1	0	0	1	0	0	0	0	0	0	0
(null)	OG0023532	1	0	0	0	0	0	0	0	0	0	0	2	0	0
(null)	OG0023533	1	0	0	0	0	0	0	0	0	2	0	0	0	0
(null)	OG0023534	2	0	0	0	0	1	0	0	0	0	0	0	0	0
(null)	OG0023536	1	0	0	0	1	0	1	0	0	0	0	0	0	0
(null)	OG0023537	2	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0023543	1	0	0	0	0	0	0	0	2	0	0	0	0	0
(null)	OG0023544	1	0	0	0	0	0	0	0	2	0	0	0	0	0
(null)	OG0023545	1	0	0	0	0	0	0	0	0	0	2	0	0	0
(null)	OG0023546	2	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0023547	2	0	0	0	0	0	0	0	0	0	1	0	0	0
(null)	OG0023549	1	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0023550	2	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0023552	1	0	0	1	0	0	0	1	0	0	0	0	0	0
(null)	OG0023553	1	0	0	0	1	0	0	0	0	0	0	1	0	0
(null)	OG0023555	2	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0023556	1	0	0	0	0	0	0	2	0	0	0	0	0	0
(null)	OG0023558	2	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0023560	1	1	0	0	0	1	0	0	0	0	0	0	0	0
(null)	OG0023561	2	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0023562	1	0	0	0	0	0	0	0	0	0	2	0	0	0
(null)	OG0023563	1	0	1	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0023565	1	0	0	0	0	0	0	0	0	0	2	0	0	0
(null)	OG0023566	1	0	0	0	0	1	0	0	1	0	0	0	0	0
(null)	OG0023568	2	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0023569	2	0	0	0	0	0	0	0	0	0	0	0	0	1
(null)	OG0023572	1	0	0	0	0	0	2	0	0	0	0	0	0	0
(null)	OG0023574	1	0	0	0	0	0	0	1	1	0	0	0	0	0
(null)	OG0023576	1	0	0	0	0	0	0	2	0	0	0	0	0	0
(null)	OG0023577	2	0	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0023579	1	0	0	0	0	0	0	0	2	0	0	0	0	0
(null)	OG0023580	1	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0023581	1	0	0	0	0	1	0	0	0	0	0	0	1	0
(null)	OG0023584	1	0	0	0	0	0	0	0	1	1	0	0	0	0
(null)	OG0023586	2	0	0	0	0	0	0	0	0	0	1	0	0	0
(null)	OG0023588	1	0	0	0	0	0	0	2	0	0	0	0	0	0
(null)	OG0023591	1	0	0	0	0	0	0	0	0	0	1	1	0	0
(null)	OG0023594	2	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0023595	1	0	0	0	1	0	0	0	0	0	0	1	0	0
(null)	OG0023596	1	1	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0023597	2	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0023600	2	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0023603	1	0	0	0	0	0	0	2	0	0	0	0	0	0
(null)	OG0023604	2	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0023605	2	0	0	0	0	0	0	0	0	0	1	0	0	0
